Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T17:48:09.9039416Z,00000000-0000-0000-0000-000000000003,2.792,5.593,8.385,1
2026-04-05T17:48:10.2522687Z,00000000-0000-0000-0000-000000000003,0.038,0.496,0.534,2
2026-04-05T17:48:10.2618808Z,00000000-0000-0000-0000-000000000003,4.904,4.506,9.410,2
2026-04-05T17:48:10.2628331Z,00000000-0000-0000-0000-000000000003,0.043,0.467,0.509,3
2026-04-05T17:48:10.2630148Z,00000000-0000-0000-0000-000000000003,0.008,0.071,0.079,4
2026-04-05T17:48:10.2631272Z,00000000-0000-0000-0000-000000000003,0.003,0.032,0.034,5
2026-04-05T17:48:10.2714099Z,00000000-0000-0000-0000-000000000003,0.010,0.096,0.106,6
2026-04-05T17:48:10.2715331Z,00000000-0000-0000-0000-000000000003,0.002,0.054,0.056,7
2026-04-05T17:48:10.2716321Z,00000000-0000-0000-0000-000000000003,0.007,0.055,0.061,8
2026-04-05T17:48:10.2717058Z,00000000-0000-0000-0000-000000000003,0.004,0.051,0.054,9
2026-04-05T17:48:10.2795250Z,00000000-0000-0000-0000-000000000003,0.005,7.753,7.758,10
2026-04-05T17:48:10.2800928Z,00000000-0000-0000-0000-000000000003,0.074,0.113,0.186,11
2026-04-05T17:48:10.2802090Z,00000000-0000-0000-0000-000000000003,0.006,0.037,0.043,12
2026-04-05T17:48:10.2803644Z,00000000-0000-0000-0000-000000000003,0.011,0.091,0.102,13
2026-04-05T17:48:10.2804497Z,00000000-0000-0000-0000-000000000003,0.004,0.028,0.032,14
2026-04-05T17:48:10.2847457Z,00000000-0000-0000-0000-000000000003,0.005,4.238,4.243,15
2026-04-05T17:48:10.2851280Z,00000000-0000-0000-0000-000000000003,0.014,0.222,0.236,16
2026-04-05T17:48:10.2967930Z,00000000-0000-0000-0000-000000000003,0.009,0.136,0.145,17
2026-04-05T17:48:10.2969942Z,00000000-0000-0000-0000-000000000003,0.016,0.049,0.065,18
2026-04-05T17:48:10.2970514Z,00000000-0000-0000-0000-000000000003,0.003,0.019,0.023,19
2026-04-05T17:48:10.2971138Z,00000000-0000-0000-0000-000000000003,0.003,0.022,0.026,20
2026-04-05T17:48:10.2971770Z,00000000-0000-0000-0000-000000000003,0.003,0.020,0.023,21
2026-04-05T17:48:10.2972978Z,00000000-0000-0000-0000-000000000003,0.001,0.097,0.098,22
2026-04-05T17:48:10.2973568Z,00000000-0000-0000-0000-000000000003,0.003,0.041,0.044,23
2026-04-05T17:48:10.2973954Z,00000000-0000-0000-0000-000000000003,0.001,0.025,0.026,24
2026-04-05T17:48:10.2974476Z,00000000-0000-0000-0000-000000000003,0.003,0.019,0.022,25
2026-04-05T17:48:10.2975188Z,00000000-0000-0000-0000-000000000003,0.006,0.022,0.028,26
2026-04-05T17:48:10.2975761Z,00000000-0000-0000-0000-000000000003,0.013,0.017,0.031,27
2026-04-05T17:48:10.2976857Z,00000000-0000-0000-0000-000000000003,0.004,0.077,0.081,28
2026-04-05T17:48:10.2978485Z,00000000-0000-0000-0000-000000000003,0.008,0.113,0.121,29
2026-04-05T17:48:10.2979511Z,00000000-0000-0000-0000-000000000003,0.005,0.039,0.044,30
2026-04-05T17:48:10.2979894Z,00000000-0000-0000-0000-000000000003,0.001,0.021,0.022,31
