Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T17:51:21.1145152Z,4.2,68.4,2.8,34
2026-04-05T17:51:22.1196618Z,2.7,71.1,3.6,34
2026-04-05T17:51:23.1292270Z,4.4,73.4,4.0,34
2026-04-05T17:51:24.1393659Z,2.9,74.5,4.6,34
2026-04-05T17:51:25.1552059Z,0.2,74.7,4.8,34
2026-04-05T17:51:26.1694731Z,0.2,75.3,5.4,34
2026-04-05T17:51:27.1794310Z,2.1,75.9,5.7,34
2026-04-05T17:51:28.1848648Z,0.2,73.4,5.9,34
2026-04-05T17:51:29.1973079Z,0.0,74.1,6.7,34
2026-04-05T17:51:30.2090205Z,0.8,74.4,7.0,34
2026-04-05T17:51:31.2212945Z,0.4,75.0,7.6,34
2026-04-05T17:51:32.2488278Z,1.0,73.0,7.9,34
2026-04-05T17:51:33.2624429Z,0.2,73.3,8.1,34
2026-04-05T17:51:34.2753554Z,0.2,74.1,8.7,35
2026-04-05T17:51:35.2844976Z,0.6,74.5,9.0,35
2026-04-05T17:51:36.2995680Z,0.4,75.1,9.8,35
2026-04-05T17:51:37.3154950Z,0.0,75.4,10.1,35
2026-04-05T17:51:38.3260107Z,0.0,75.6,10.3,35
2026-04-05T17:51:39.3363304Z,2.3,76.2,11.0,35
2026-04-05T17:51:40.3524792Z,2.7,75.8,11.3,35
2026-04-05T17:51:41.3625887Z,0.6,76.4,11.9,35
2026-04-05T17:51:42.3730799Z,0.2,76.7,12.1,35
2026-04-05T17:51:43.3882364Z,0.0,76.7,12.4,35
2026-04-05T17:51:44.4005880Z,0.2,77.4,12.9,35
2026-04-05T17:51:45.4085569Z,2.3,77.9,13.0,35
2026-04-05T17:51:46.4201821Z,0.4,79.1,13.7,35
2026-04-05T17:51:47.4372507Z,0.0,79.4,14.0,35
2026-04-05T17:51:48.4577027Z,0.8,79.6,14.2,35
2026-04-05T17:51:49.4682829Z,0.8,80.2,14.8,35
2026-04-05T17:51:50.4802117Z,0.8,80.6,15.0,35
2026-04-05T17:51:51.4920830Z,1.2,81.1,15.4,35
2026-04-05T17:51:52.5004765Z,0.2,81.5,15.7,35
2026-04-05T17:51:53.5089150Z,0.2,81.3,15.9,35
2026-04-05T17:51:54.5203179Z,1.2,81.9,16.6,34
2026-04-05T17:51:55.5315782Z,0.0,82.1,16.8,34
2026-04-05T17:51:56.5423580Z,0.0,82.1,17.3,34
2026-04-05T17:51:57.5560943Z,0.0,82.4,17.5,34
2026-04-05T17:51:58.5653866Z,1.4,82.6,17.7,34
2026-04-05T17:51:59.5736983Z,0.2,83.3,18.4,35
2026-04-05T17:52:00.5857727Z,1.5,83.4,18.6,35
2026-04-05T17:52:01.5972852Z,1.5,84.1,19.3,34
2026-04-05T17:52:02.6089762Z,0.0,84.4,19.6,34
2026-04-05T17:52:03.6200101Z,0.4,84.6,19.8,34
2026-04-05T17:52:04.6392097Z,2.1,85.4,20.4,35
2026-04-05T17:52:05.6620315Z,2.3,85.6,20.6,35
2026-04-05T17:52:06.6750536Z,0.6,86.9,21.1,35
2026-04-05T17:52:07.6901207Z,0.0,87.2,21.4,35
2026-04-05T17:52:08.7077499Z,0.0,87.5,21.6,35
2026-04-05T17:52:09.7180154Z,0.4,87.8,22.0,35
2026-04-05T17:52:10.7243323Z,0.4,88.0,22.2,35
2026-04-05T17:52:11.7362815Z,0.2,88.6,22.7,35
2026-04-05T17:52:12.7486401Z,0.0,88.4,23.0,35
2026-04-05T17:52:13.7796434Z,3.6,88.6,23.2,34
2026-04-05T17:52:14.7962592Z,0.0,89.1,23.7,34
2026-04-05T17:52:15.8097403Z,0.2,89.3,23.9,34
2026-04-05T17:52:16.8316871Z,0.4,89.1,24.4,34
2026-04-05T17:52:17.8454298Z,0.0,89.4,24.7,34
2026-04-05T17:52:18.8602961Z,0.0,89.4,24.8,34
