Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T18:10:23.1762842Z,00000000-0000-0000-0000-000000000030,1.922,5.387,7.309,1
2026-04-05T18:10:23.1879938Z,00000000-0000-0000-0000-000000000003,0.024,0.508,0.532,1
2026-04-05T18:10:23.1885441Z,00000000-0000-0000-0000-000000000030,0.005,0.166,0.171,2
2026-04-05T18:10:23.1899755Z,00000000-0000-0000-0000-000000000003,0.003,0.340,0.343,2
2026-04-05T18:10:23.2101865Z,00000000-0000-0000-0000-000000000030,0.004,0.108,0.112,3
2026-04-05T18:10:23.2431623Z,00000000-0000-0000-0000-000000000003,0.004,0.113,0.117,3
2026-04-05T18:10:23.2728869Z,00000000-0000-0000-0000-000000000030,0.103,0.157,0.260,4
2026-04-05T18:10:23.3025469Z,00000000-0000-0000-0000-000000000003,0.006,0.118,0.124,4
2026-04-05T18:10:23.3328272Z,00000000-0000-0000-0000-000000000030,0.005,0.151,0.157,4
2026-04-05T18:10:23.3645018Z,00000000-0000-0000-0000-000000000003,0.006,0.155,0.161,4
2026-04-05T18:10:23.3956934Z,00000000-0000-0000-0000-000000000030,0.010,0.154,0.164,4
2026-04-05T18:10:23.4262967Z,00000000-0000-0000-0000-000000000003,0.006,0.090,0.096,4
2026-04-05T18:10:23.4670998Z,00000000-0000-0000-0000-000000000030,4.958,4.168,9.126,3
2026-04-05T18:10:23.4825668Z,00000000-0000-0000-0000-000000000003,0.005,0.069,0.074,4
2026-04-05T18:10:23.5140252Z,00000000-0000-0000-0000-000000000030,0.005,0.077,0.081,4
2026-04-05T18:10:23.5445357Z,00000000-0000-0000-0000-000000000003,0.008,0.079,0.086,4
2026-04-05T18:10:23.5759398Z,00000000-0000-0000-0000-000000000030,0.006,0.065,0.071,4
2026-04-05T18:10:23.6065309Z,00000000-0000-0000-0000-000000000003,0.006,0.095,0.101,4
2026-04-05T18:10:23.6370256Z,00000000-0000-0000-0000-000000000030,0.010,0.129,0.139,4
2026-04-05T18:10:23.6734145Z,00000000-0000-0000-0000-000000000003,0.010,0.112,0.122,4
2026-04-05T18:10:23.7008042Z,00000000-0000-0000-0000-000000000030,0.009,0.148,0.157,4
2026-04-05T18:10:23.7322387Z,00000000-0000-0000-0000-000000000003,0.011,0.170,0.181,4
2026-04-05T18:10:23.7642446Z,00000000-0000-0000-0000-000000000030,0.012,0.180,0.191,4
2026-04-05T18:10:23.7952298Z,00000000-0000-0000-0000-000000000003,0.009,0.159,0.168,4
2026-04-05T18:10:23.8260757Z,00000000-0000-0000-0000-000000000030,0.010,0.154,0.164,4
2026-04-05T18:10:23.8582467Z,00000000-0000-0000-0000-000000000003,0.023,0.258,0.281,4
2026-04-05T18:10:23.8887993Z,00000000-0000-0000-0000-000000000030,0.016,0.210,0.225,4
2026-04-05T18:10:23.9198054Z,00000000-0000-0000-0000-000000000003,0.019,0.207,0.226,4
