Timestamp,FusionMs,FusedTrackCount
2026-04-05T17:58:07.5331886Z,2.001,0
2026-04-05T17:58:07.5383463Z,0.024,0
2026-04-05T17:58:07.5385291Z,0.008,0
2026-04-05T17:58:07.5479239Z,8.068,0
2026-04-05T17:58:07.5482314Z,0.029,0
2026-04-05T17:58:07.5547818Z,0.412,0
2026-04-05T17:58:07.5681513Z,0.121,0
2026-04-05T17:58:07.5707752Z,0.054,0
2026-04-05T17:58:07.5716299Z,0.603,0
2026-04-05T17:58:07.5718988Z,0.011,0
2026-04-05T17:58:07.5720842Z,0.010,0
2026-04-05T17:58:07.5756839Z,0.515,0
2026-04-05T17:58:07.5896279Z,1.119,0
2026-04-05T17:58:07.6043155Z,0.601,0
2026-04-05T17:58:07.6263870Z,7.583,1
2026-04-05T17:58:07.6362692Z,0.626,1
2026-04-05T17:58:07.6523820Z,2.149,1
2026-04-05T17:58:07.6659964Z,0.024,1
2026-04-05T17:58:07.6814115Z,0.400,1
2026-04-05T17:58:07.7041830Z,0.045,1
2026-04-05T17:58:07.7127738Z,0.235,1
2026-04-05T17:58:07.7289649Z,0.608,1
2026-04-05T17:58:07.7439207Z,0.636,1
2026-04-05T17:58:07.7602907Z,0.664,1
2026-04-05T17:58:07.7750400Z,0.091,1
2026-04-05T17:58:07.7912928Z,0.099,1
2026-04-05T17:58:07.8079555Z,1.075,1
2026-04-05T17:58:07.8226001Z,0.025,1
2026-04-05T17:58:07.8394826Z,1.005,1
2026-04-05T17:58:07.8543368Z,0.055,1
2026-04-05T17:58:07.8729556Z,0.016,1
2026-04-05T17:58:07.8892314Z,0.580,1
2026-04-05T17:58:07.9037929Z,0.023,0
2026-04-05T17:58:07.9196767Z,0.497,0
2026-04-05T17:58:07.9354216Z,0.561,0
2026-04-05T17:58:07.9510780Z,0.030,0
2026-04-05T17:58:07.9666721Z,0.760,0
2026-04-05T17:58:07.9827862Z,0.860,0
2026-04-05T17:58:07.9974226Z,0.099,1
