Timestamp,FusionMs,FusedTrackCount
2026-04-05T17:55:39.7195256Z,2.221,0
2026-04-05T17:55:39.7363632Z,11.514,1
2026-04-05T17:55:39.7369309Z,0.015,1
2026-04-05T17:55:39.7376807Z,0.025,1
2026-04-05T17:55:39.7423863Z,4.468,1
2026-04-05T17:55:39.7662848Z,0.024,1
2026-04-05T17:55:39.8044719Z,0.109,1
2026-04-05T17:55:39.8309060Z,2.462,1
2026-04-05T17:55:39.8597763Z,0.205,1
2026-04-05T17:55:39.8921746Z,1.099,1
2026-04-05T17:55:39.9209234Z,0.035,1
2026-04-05T17:55:39.9525323Z,0.049,1
2026-04-05T17:55:39.9835839Z,0.049,1
2026-04-05T17:55:40.0160396Z,0.867,1
2026-04-05T17:55:40.0468123Z,0.049,0
2026-04-05T17:55:40.0768886Z,0.061,0
2026-04-05T17:55:40.1090369Z,0.081,0
2026-04-05T17:55:40.1409785Z,0.024,0
2026-04-05T17:55:40.1724070Z,0.731,0
2026-04-05T17:55:40.2030196Z,0.023,0
2026-04-05T17:55:40.2351376Z,0.502,0
2026-04-05T17:55:40.2658693Z,0.155,1
2026-04-05T17:55:40.2973728Z,0.579,1
2026-04-05T17:55:40.3281672Z,0.023,1
2026-04-05T17:55:40.3596345Z,0.681,1
2026-04-05T17:55:40.3908044Z,0.042,1
2026-04-05T17:55:40.4214835Z,0.460,1
2026-04-05T17:55:40.4529956Z,0.694,1
2026-04-05T17:55:40.4837977Z,1.024,1
2026-04-05T17:55:40.5142743Z,0.039,1
2026-04-05T17:55:40.5454153Z,0.858,1
2026-04-05T17:55:40.5780010Z,0.083,1
2026-04-05T17:55:40.6081821Z,0.032,1
2026-04-05T17:55:40.6184298Z,0.022,1
2026-04-05T17:55:40.6184841Z,0.009,1
2026-04-05T17:55:40.6185311Z,0.007,1
2026-04-05T17:55:40.6185846Z,0.007,1
2026-04-05T17:55:40.6201857Z,0.017,1
2026-04-05T17:55:40.6207332Z,0.031,1
2026-04-05T17:55:40.6208005Z,0.008,1
2026-04-05T17:55:40.6275836Z,0.037,1
2026-04-05T17:55:40.6277695Z,0.010,1
2026-04-05T17:55:40.6278228Z,0.008,1
2026-04-05T17:55:40.6278950Z,0.008,1
2026-04-05T17:55:40.6279666Z,0.011,1
2026-04-05T17:55:40.6284705Z,0.022,1
2026-04-05T17:55:40.6286420Z,0.021,1
2026-04-05T17:55:40.6287349Z,0.011,1
2026-04-05T17:55:40.6289379Z,0.009,1
2026-04-05T17:55:40.6290215Z,0.011,1
2026-04-05T17:55:40.6291096Z,0.012,1
2026-04-05T17:55:40.6291979Z,0.015,1
2026-04-05T17:55:40.6293629Z,0.010,1
2026-04-05T17:55:40.6405196Z,1.415,1
2026-04-05T17:55:40.6716367Z,0.660,1
2026-04-05T17:55:40.7019461Z,0.050,1
2026-04-05T17:55:40.7337878Z,0.692,1
2026-04-05T17:55:40.7649821Z,0.603,1
2026-04-05T17:55:40.7953828Z,0.043,1
2026-04-05T17:55:40.8294030Z,0.756,1
2026-04-05T17:55:40.8593189Z,0.035,1
2026-04-05T17:55:40.8910822Z,0.777,1
2026-04-05T17:55:40.9221702Z,1.048,1
2026-04-05T17:55:40.9522971Z,0.046,1
2026-04-05T17:55:40.9844482Z,0.048,1
2026-04-05T17:55:41.0147665Z,0.021,1
