Timestamp,DispatchMs
2026-04-05T17:51:20.2071164Z,0.417
2026-04-05T17:51:20.2209722Z,0.029
2026-04-05T17:51:20.3195084Z,0.009
2026-04-05T17:51:20.4291916Z,0.008
2026-04-05T17:51:20.5379162Z,0.009
2026-04-05T17:51:20.6544290Z,0.008
2026-04-05T17:51:20.7547564Z,0.002
2026-04-05T17:51:20.7562665Z,0.003
2026-04-05T17:51:20.8641278Z,0.007
2026-04-05T17:51:20.9737767Z,0.008
2026-04-05T17:51:21.0831519Z,0.002
2026-04-05T17:51:21.0834418Z,0.004
2026-04-05T17:51:21.1391364Z,0.008
2026-04-05T17:51:21.1393618Z,0.002
2026-04-05T17:51:21.1394328Z,0.001
2026-04-05T17:51:21.1394911Z,0.001
2026-04-05T17:51:21.1413909Z,0.008
2026-04-05T17:51:21.1420845Z,0.003
2026-04-05T17:51:21.1434972Z,0.003
2026-04-05T17:51:21.1436220Z,0.002
2026-04-05T17:51:21.1436728Z,0.001
2026-04-05T17:51:21.1437139Z,0.001
2026-04-05T17:51:21.1490841Z,0.017
2026-04-05T17:51:21.1491706Z,0.001
2026-04-05T17:51:21.1492205Z,0.001
2026-04-05T17:51:21.1492716Z,0.003
2026-04-05T17:51:21.1493161Z,0.004
2026-04-05T17:51:21.1493426Z,0.001
2026-04-05T17:51:21.1493653Z,0.001
2026-04-05T17:51:21.1494334Z,0.002
2026-04-05T17:51:21.1494845Z,0.001
2026-04-05T17:51:21.1496138Z,0.002
2026-04-05T17:51:21.1497133Z,0.003
2026-04-05T17:51:21.1498547Z,0.003
2026-04-05T17:51:21.1499087Z,0.002
2026-04-05T17:51:21.1499922Z,0.002
2026-04-05T17:51:21.1500720Z,0.001
2026-04-05T17:51:21.1501489Z,0.002
2026-04-05T17:51:21.1502725Z,0.002
2026-04-05T17:51:21.1503087Z,0.001
2026-04-05T17:51:21.1503517Z,0.002
2026-04-05T17:51:21.1504167Z,0.002
2026-04-05T17:51:21.1504584Z,0.001
2026-04-05T17:51:21.1924469Z,0.007
2026-04-05T17:51:21.1925922Z,0.002
2026-04-05T17:51:21.3049965Z,0.002
2026-04-05T17:51:21.3051542Z,0.001
2026-04-05T17:51:21.4117191Z,0.002
2026-04-05T17:51:21.4118678Z,0.002
2026-04-05T17:51:21.5202880Z,0.001
2026-04-05T17:51:21.6308876Z,0.006
2026-04-05T17:51:21.6310150Z,0.001
2026-04-05T17:51:21.6310281Z,0.001
2026-04-05T17:51:21.6310363Z,0.000
2026-04-05T17:51:21.6310427Z,0.000
2026-04-05T17:51:21.6310526Z,0.004
2026-04-05T17:51:21.6310587Z,0.000
2026-04-05T17:51:21.6310645Z,0.000
2026-04-05T17:51:21.6310703Z,0.000
2026-04-05T17:51:21.6310760Z,0.000
2026-04-05T17:51:21.6310877Z,0.001
2026-04-05T17:51:21.6310966Z,0.001
2026-04-05T17:51:21.6311075Z,0.001
2026-04-05T17:51:21.6311163Z,0.001
2026-04-05T17:51:21.6311242Z,0.001
2026-04-05T17:51:21.6311398Z,0.006
2026-04-05T17:51:21.6311501Z,0.000
2026-04-05T17:51:21.6311565Z,0.000
2026-04-05T17:51:21.6311625Z,0.000
2026-04-05T17:51:21.6311681Z,0.000
2026-04-05T17:51:21.6311753Z,0.001
2026-04-05T17:51:21.6311833Z,0.001
2026-04-05T17:51:21.6311915Z,0.001
2026-04-05T17:51:21.6311984Z,0.000
2026-04-05T17:51:21.6312042Z,0.000
2026-04-05T17:51:21.6312162Z,0.001
2026-04-05T17:51:21.6312249Z,0.001
2026-04-05T17:51:21.7414239Z,0.007
2026-04-05T17:51:21.7420655Z,0.007
2026-04-05T17:51:21.8497410Z,0.008
2026-04-05T17:51:21.9571161Z,0.001
2026-04-05T17:51:22.1232815Z,0.002
2026-04-05T17:51:22.2367573Z,0.009
2026-04-05T17:51:22.3462317Z,0.002
2026-04-05T17:51:22.3464598Z,0.004
2026-04-05T17:51:22.4550882Z,0.002
2026-04-05T17:51:22.5651849Z,0.005
2026-04-05T17:51:22.5659361Z,0.005
2026-04-05T17:51:22.6754398Z,0.004
