Timestamp,DispatchMs
2026-04-05T18:24:13.9103994Z,0.559
2026-04-05T18:24:13.9285943Z,0.031
2026-04-05T18:24:13.9289219Z,0.002
2026-04-05T18:24:13.9299815Z,0.005
2026-04-05T18:24:13.9302427Z,0.003
2026-04-05T18:24:13.9653327Z,0.009
2026-04-05T18:24:13.9860729Z,0.006
2026-04-05T18:24:13.9863673Z,0.004
2026-04-05T18:24:14.0178331Z,0.002
2026-04-05T18:24:14.0180361Z,0.002
2026-04-05T18:24:14.0482190Z,0.002
2026-04-05T18:24:14.0484879Z,0.004
2026-04-05T18:24:14.0787708Z,0.006
2026-04-05T18:24:14.0795142Z,0.004
2026-04-05T18:24:14.1104937Z,0.010
2026-04-05T18:24:14.1423507Z,0.007
2026-04-05T18:24:14.1740831Z,0.001
2026-04-05T18:24:14.2048799Z,0.009
2026-04-05T18:24:14.2409704Z,0.003
2026-04-05T18:24:14.2675702Z,0.003
2026-04-05T18:24:14.2993824Z,0.001
2026-04-05T18:24:14.2995662Z,0.002
2026-04-05T18:24:14.3301456Z,0.009
2026-04-05T18:24:14.3309571Z,0.001
2026-04-05T18:24:14.3606825Z,0.007
2026-04-05T18:24:14.3615613Z,0.009
2026-04-05T18:24:14.3935306Z,0.011
2026-04-05T18:24:14.3938376Z,0.002
2026-04-05T18:24:14.4258439Z,0.012
2026-04-05T18:24:14.4576500Z,0.002
2026-04-05T18:24:14.4578029Z,0.002
2026-04-05T18:24:14.4893032Z,0.003
2026-04-05T18:24:14.4908400Z,0.012
2026-04-05T18:24:14.5165748Z,0.009
2026-04-05T18:24:14.5167498Z,0.002
2026-04-05T18:24:14.5168089Z,0.001
2026-04-05T18:24:14.5168559Z,0.001
2026-04-05T18:24:14.5177387Z,0.008
2026-04-05T18:24:14.5177907Z,0.006
2026-04-05T18:24:14.5190043Z,0.005
2026-04-05T18:24:14.5198292Z,0.007
2026-04-05T18:24:14.5199750Z,0.003
2026-04-05T18:24:14.5200421Z,0.003
2026-04-05T18:24:14.5201285Z,0.010
2026-04-05T18:24:14.5201827Z,0.002
2026-04-05T18:24:14.5269824Z,0.010
2026-04-05T18:24:14.5270519Z,0.001
2026-04-05T18:24:14.5270987Z,0.001
2026-04-05T18:24:14.5271372Z,0.001
2026-04-05T18:24:14.5271610Z,0.001
2026-04-05T18:24:14.5272636Z,0.001
2026-04-05T18:24:14.5273149Z,0.001
2026-04-05T18:24:14.5273458Z,0.005
2026-04-05T18:24:14.5278182Z,0.002
2026-04-05T18:24:14.5280068Z,0.005
2026-04-05T18:24:14.5280644Z,0.002
2026-04-05T18:24:14.5281043Z,0.002
2026-04-05T18:24:14.5281717Z,0.002
2026-04-05T18:24:14.5283303Z,0.007
2026-04-05T18:24:14.5286723Z,0.006
2026-04-05T18:24:14.5288205Z,0.003
2026-04-05T18:24:14.5288837Z,0.002
2026-04-05T18:24:14.5289581Z,0.003
2026-04-05T18:24:14.5290745Z,0.003
2026-04-05T18:24:14.5291524Z,0.003
