Timestamp,FusionMs,FusedTrackCount
2026-04-05T18:07:59.0822665Z,2.000,0
2026-04-05T18:07:59.0873585Z,0.025,0
2026-04-05T18:07:59.0877465Z,0.020,0
2026-04-05T18:07:59.0895548Z,0.031,0
2026-04-05T18:07:59.0958999Z,0.023,0
2026-04-05T18:07:59.1366380Z,9.357,1
2026-04-05T18:07:59.1650228Z,0.117,1
2026-04-05T18:07:59.1935467Z,3.650,1
2026-04-05T18:07:59.2208923Z,0.558,1
2026-04-05T18:07:59.2524530Z,0.017,1
2026-04-05T18:07:59.2845895Z,0.553,1
2026-04-05T18:07:59.3180458Z,1.641,1
2026-04-05T18:07:59.3473169Z,0.909,1
2026-04-05T18:07:59.3771951Z,0.040,1
2026-04-05T18:07:59.4080780Z,0.045,1
2026-04-05T18:07:59.4404950Z,0.015,1
2026-04-05T18:07:59.4725820Z,0.064,1
2026-04-05T18:07:59.5019334Z,0.041,1
2026-04-05T18:07:59.5336098Z,0.034,1
2026-04-05T18:07:59.5652603Z,0.535,1
2026-04-05T18:07:59.5968656Z,0.578,0
2026-04-05T18:07:59.6273171Z,0.120,1
2026-04-05T18:07:59.6581997Z,0.472,1
2026-04-05T18:07:59.6895505Z,0.041,1
2026-04-05T18:07:59.7199095Z,0.556,1
2026-04-05T18:07:59.7508771Z,0.065,1
2026-04-05T18:07:59.7819580Z,0.048,1
2026-04-05T18:07:59.8125091Z,0.040,1
2026-04-05T18:07:59.8437687Z,0.046,1
2026-04-05T18:07:59.8754781Z,0.053,1
2026-04-05T18:07:59.9071689Z,0.060,1
2026-04-05T18:07:59.9313040Z,0.041,1
2026-04-05T18:07:59.9313597Z,0.009,1
2026-04-05T18:07:59.9314039Z,0.007,1
2026-04-05T18:07:59.9314536Z,0.011,1
2026-04-05T18:07:59.9326660Z,0.017,1
2026-04-05T18:07:59.9333072Z,0.047,1
2026-04-05T18:07:59.9334023Z,0.007,1
2026-04-05T18:07:59.9334426Z,0.005,1
2026-04-05T18:07:59.9383470Z,0.021,1
2026-04-05T18:07:59.9384405Z,0.008,1
2026-04-05T18:07:59.9385027Z,0.009,1
2026-04-05T18:07:59.9385759Z,0.015,1
2026-04-05T18:07:59.9391992Z,0.018,1
