Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T19:20:14.8293973Z,5.5,70.6,4.2,36
2026-04-05T19:20:15.8462302Z,4.0,73.8,5.6,36
2026-04-05T19:20:16.8562679Z,6.2,77.0,7.6,36
2026-04-05T19:20:17.8760149Z,4.8,79.3,9.0,36
2026-04-05T19:20:18.8855574Z,1.7,80.8,10.7,36
2026-04-05T19:20:19.8988221Z,1.9,82.1,11.9,36
2026-04-05T19:20:20.9142097Z,2.9,84.2,14.1,36
2026-04-05T19:20:21.9334064Z,2.7,81.0,15.5,36
2026-04-05T19:20:22.9505221Z,1.9,82.4,16.7,36
2026-04-05T19:20:23.9647010Z,1.9,84.2,18.4,36
2026-04-05T19:20:24.9819884Z,2.5,85.7,19.9,36
2026-04-05T19:20:26.0030978Z,3.4,87.4,21.8,36
2026-04-05T19:20:27.0318815Z,1.9,88.6,23.2,36
2026-04-05T19:20:28.0452151Z,1.7,90.1,24.6,36
2026-04-05T19:20:29.0673228Z,2.3,92.1,26.5,36
2026-04-05T19:20:30.0766710Z,1.2,93.5,27.9,36
2026-04-05T19:20:31.0848372Z,1.5,94.9,29.6,36
2026-04-05T19:20:32.0997600Z,1.9,96.5,31.1,36
2026-04-05T19:20:33.1212371Z,1.3,97.8,32.4,36
2026-04-05T19:20:34.1361314Z,2.7,100.0,34.6,35
2026-04-05T19:20:35.1600762Z,2.1,101.6,36.2,35
2026-04-05T19:20:36.1830176Z,1.9,106.5,37.9,35
2026-04-05T19:20:37.1930570Z,1.7,106.5,39.1,35
2026-04-05T19:20:38.2166035Z,1.3,106.5,40.6,35
2026-04-05T19:20:39.2322320Z,2.1,106.5,42.5,35
2026-04-05T19:20:40.2546472Z,1.1,106.5,43.9,35
2026-04-05T19:20:41.2670037Z,2.9,106.6,46.1,35
2026-04-05T19:20:42.2751539Z,1.7,107.2,47.4,35
2026-04-05T19:20:43.2850983Z,3.3,106.9,48.8,35
2026-04-05T19:20:44.3088558Z,1.5,107.4,50.6,35
2026-04-05T19:20:45.3286221Z,1.5,107.7,51.7,35
2026-04-05T19:20:46.3423429Z,1.0,108.3,53.5,35
2026-04-05T19:20:47.3556503Z,1.3,108.6,55.0,35
2026-04-05T19:20:48.3648294Z,2.5,108.9,56.5,35
2026-04-05T19:20:49.3729892Z,1.5,109.1,58.3,35
2026-04-05T19:20:50.3890743Z,1.9,108.7,59.7,35
2026-04-05T19:20:51.4127614Z,1.7,108.8,61.4,35
2026-04-05T19:20:52.4303507Z,1.9,109.0,62.7,35
2026-04-05T19:20:53.4385829Z,2.3,109.0,64.1,34
2026-04-05T19:20:54.4613456Z,3.1,109.0,65.9,35
2026-04-05T19:20:55.4723460Z,1.7,108.9,67.2,35
2026-04-05T19:20:56.4885234Z,1.7,109.1,69.4,35
2026-04-05T19:20:57.5033041Z,1.7,109.1,70.9,35
2026-04-05T19:20:58.5226609Z,1.5,109.1,72.2,35
2026-04-05T19:20:59.5453320Z,1.0,110.5,74.1,35
2026-04-05T19:21:00.5584432Z,1.9,111.2,75.6,35
2026-04-05T19:21:01.5768499Z,1.0,113.7,77.4,35
2026-04-05T19:21:02.5882056Z,1.5,113.7,79.0,35
2026-04-05T19:21:03.6113135Z,2.3,113.7,80.8,35
2026-04-05T19:21:04.6339607Z,2.3,113.7,82.1,35
2026-04-05T19:21:05.6522020Z,2.5,112.8,83.5,34
2026-04-05T19:21:06.6683053Z,1.2,113.4,85.6,34
2026-04-05T19:21:07.6921288Z,1.3,113.8,87.1,34
2026-04-05T19:21:08.7024663Z,1.9,114.2,88.9,34
2026-04-05T19:21:09.7266178Z,3.1,114.4,90.3,34
2026-04-05T19:21:10.7485738Z,0.6,114.6,91.6,34
2026-04-05T19:21:11.7598845Z,2.9,114.8,93.4,34
2026-04-05T19:21:12.7793422Z,1.7,115.0,94.8,35
