Timestamp,DispatchMs
2026-04-05T18:05:29.3244630Z,0.400
2026-04-05T18:05:29.3386949Z,0.048
2026-04-05T18:05:29.3530877Z,0.005
2026-04-05T18:05:29.3547295Z,0.003
2026-04-05T18:05:29.3625865Z,0.003
2026-04-05T18:05:29.3908490Z,0.001
2026-04-05T18:05:29.4215153Z,0.001
2026-04-05T18:05:29.4529690Z,0.001
2026-04-05T18:05:29.4844423Z,0.001
2026-04-05T18:05:29.5151412Z,0.005
2026-04-05T18:05:29.5468778Z,0.001
2026-04-05T18:05:29.5777956Z,0.001
2026-04-05T18:05:29.6085973Z,0.005
2026-04-05T18:05:29.6399807Z,0.002
2026-04-05T18:05:29.6718578Z,0.002
2026-04-05T18:05:29.7019541Z,0.001
2026-04-05T18:05:29.7332258Z,0.001
2026-04-05T18:05:29.7641179Z,0.002
2026-04-05T18:05:29.7952426Z,0.002
2026-04-05T18:05:29.8262526Z,0.003
2026-04-05T18:05:29.8580869Z,0.002
2026-04-05T18:05:29.8887687Z,0.003
2026-04-05T18:05:29.9190332Z,0.003
2026-04-05T18:05:29.9507054Z,0.002
2026-04-05T18:05:29.9825789Z,0.008
2026-04-05T18:05:30.0148136Z,0.003
2026-04-05T18:05:30.0464882Z,0.003
2026-04-05T18:05:30.0775230Z,0.003
2026-04-05T18:05:30.1090386Z,0.004
2026-04-05T18:05:30.1409066Z,0.005
2026-04-05T18:05:30.1722273Z,0.004
2026-04-05T18:05:30.2025539Z,0.002
2026-04-05T18:05:30.2339478Z,0.003
2026-04-05T18:05:30.2650438Z,0.001
2026-04-05T18:05:30.2965759Z,0.004
2026-04-05T18:05:30.3274664Z,0.001
2026-04-05T18:05:30.3579415Z,0.001
2026-04-05T18:05:30.3956951Z,0.014
2026-04-05T18:05:30.3959988Z,0.006
2026-04-05T18:05:30.3961385Z,0.003
2026-04-05T18:05:30.3962470Z,0.003
2026-04-05T18:05:30.3983328Z,0.012
2026-04-05T18:05:30.3999710Z,0.005
2026-04-05T18:05:30.4012463Z,0.008
2026-04-05T18:05:30.4014565Z,0.004
2026-04-05T18:05:30.4015869Z,0.003
2026-04-05T18:05:30.4016940Z,0.003
2026-04-05T18:05:30.4017444Z,0.002
2026-04-05T18:05:30.4150208Z,0.024
2026-04-05T18:05:30.4152109Z,0.004
2026-04-05T18:05:30.4153335Z,0.003
2026-04-05T18:05:30.4154271Z,0.002
2026-04-05T18:05:30.4154796Z,0.002
2026-04-05T18:05:30.4157139Z,0.004
2026-04-05T18:05:30.4158586Z,0.005
2026-04-05T18:05:30.4159625Z,0.004
2026-04-05T18:05:30.4162569Z,0.004
2026-04-05T18:05:30.4164481Z,0.004
2026-04-05T18:05:30.4165601Z,0.003
2026-04-05T18:05:30.4166615Z,0.003
2026-04-05T18:05:30.4168557Z,0.004
2026-04-05T18:05:30.4171605Z,0.002
2026-04-05T18:05:30.4172916Z,0.003
2026-04-05T18:05:30.4173953Z,0.003
2026-04-05T18:05:30.4174506Z,0.002
2026-04-05T18:05:30.4175170Z,0.002
2026-04-05T18:05:30.4175985Z,0.002
2026-04-05T18:05:30.4176630Z,0.002
2026-04-05T18:05:30.4181187Z,0.002
2026-04-05T18:05:30.4216892Z,0.004
2026-04-05T18:05:30.4361403Z,0.002
2026-04-05T18:05:30.4373013Z,0.007
2026-04-05T18:05:30.4678527Z,0.001
2026-04-05T18:05:30.4991017Z,0.001
2026-04-05T18:05:30.5007370Z,0.007
2026-04-05T18:05:30.5007558Z,0.001
2026-04-05T18:05:30.5007674Z,0.001
2026-04-05T18:05:30.5007768Z,0.000
2026-04-05T18:05:30.5008159Z,0.033
2026-04-05T18:05:30.5008230Z,0.000
2026-04-05T18:05:30.5008290Z,0.000
2026-04-05T18:05:30.5008349Z,0.000
2026-04-05T18:05:30.5008405Z,0.000
2026-04-05T18:05:30.5008502Z,0.004
2026-04-05T18:05:30.5008561Z,0.001
2026-04-05T18:05:30.5008619Z,0.000
2026-04-05T18:05:30.5008676Z,0.000
2026-04-05T18:05:30.5008730Z,0.000
2026-04-05T18:05:30.5008788Z,0.000
2026-04-05T18:05:30.5008845Z,0.000
2026-04-05T18:05:30.5008903Z,0.000
2026-04-05T18:05:30.5008960Z,0.000
2026-04-05T18:05:30.5009017Z,0.000
2026-04-05T18:05:30.5009100Z,0.000
2026-04-05T18:05:30.5009159Z,0.000
2026-04-05T18:05:30.5009216Z,0.000
2026-04-05T18:05:30.5009273Z,0.000
2026-04-05T18:05:30.5009329Z,0.000
2026-04-05T18:05:30.5009386Z,0.000
2026-04-05T18:05:30.5009442Z,0.000
2026-04-05T18:05:30.5299400Z,0.001
2026-04-05T18:05:30.5620087Z,0.001
2026-04-05T18:05:30.5932130Z,0.001
2026-04-05T18:05:30.6252670Z,0.003
2026-04-05T18:05:30.6566774Z,0.004
2026-04-05T18:05:30.6870003Z,0.002
2026-04-05T18:05:30.7171841Z,0.002
2026-04-05T18:05:30.7484712Z,0.012
2026-04-05T18:05:30.7794112Z,0.001
2026-04-05T18:05:30.8111326Z,0.004
2026-04-05T18:05:30.8415334Z,0.002
2026-04-05T18:05:30.8728180Z,0.001
2026-04-05T18:05:30.9045207Z,0.002
2026-04-05T18:05:30.9347920Z,0.032
2026-04-05T18:05:30.9673419Z,0.004
2026-04-05T18:05:30.9974841Z,0.004
2026-04-05T18:05:31.0292729Z,0.004
2026-04-05T18:05:31.0610022Z,0.003
2026-04-05T18:05:31.0926179Z,0.005
2026-04-05T18:05:31.1229599Z,0.002
2026-04-05T18:05:31.1539641Z,0.002
2026-04-05T18:05:31.1854430Z,0.001
