Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T18:07:59.9689916Z,4.8,70.3,3.8,35
2026-04-05T18:08:00.9830905Z,2.7,72.5,4.4,35
2026-04-05T18:08:01.9996615Z,3.1,74.3,5.0,35
2026-04-05T18:08:03.0084438Z,5.2,76.6,6.1,35
2026-04-05T18:08:04.0254469Z,3.5,77.3,6.7,35
2026-04-05T18:08:05.0337275Z,0.6,78.5,7.8,35
2026-04-05T18:08:06.0467671Z,0.4,79.3,8.6,35
2026-04-05T18:08:07.0596149Z,0.0,77.0,9.3,35
2026-04-05T18:08:08.0710413Z,0.8,78.0,10.3,35
2026-04-05T18:08:09.0830928Z,1.0,78.7,10.9,35
2026-04-05T18:08:10.0979545Z,4.4,79.9,12.0,35
2026-04-05T18:08:11.1095098Z,0.0,78.2,12.7,35
2026-04-05T18:08:12.1263718Z,0.0,78.6,13.3,35
2026-04-05T18:08:13.1431355Z,0.4,79.8,14.5,35
2026-04-05T18:08:14.1580887Z,0.0,80.5,15.1,35
2026-04-05T18:08:15.1702152Z,0.6,81.7,16.2,35
2026-04-05T18:08:16.1828245Z,0.0,82.3,16.8,35
2026-04-05T18:08:17.1913422Z,3.1,82.9,17.4,35
2026-04-05T18:08:18.2029479Z,0.2,83.9,18.4,35
2026-04-05T18:08:19.2130609Z,0.0,84.6,19.0,35
2026-04-05T18:08:20.2245141Z,2.5,85.9,20.1,35
2026-04-05T18:08:21.2330928Z,0.8,86.5,20.7,35
2026-04-05T18:08:22.2455007Z,0.0,87.1,21.2,35
2026-04-05T18:08:23.2559286Z,2.9,88.1,22.3,35
2026-04-05T18:08:24.2700801Z,0.2,88.8,23.0,35
2026-04-05T18:08:25.2787018Z,0.0,89.8,23.9,35
2026-04-05T18:08:26.2995816Z,0.2,90.4,24.6,35
2026-04-05T18:08:27.3204147Z,8.4,90.6,25.2,35
2026-04-05T18:08:28.3357487Z,3.1,91.6,26.2,34
2026-04-05T18:08:29.3479346Z,2.3,92.5,26.9,34
2026-04-05T18:08:30.3657495Z,3.1,93.4,27.8,34
2026-04-05T18:08:31.3720954Z,1.2,94.3,28.4,34
2026-04-05T18:08:32.3857151Z,0.0,94.9,29.1,34
2026-04-05T18:08:33.3926315Z,2.3,96.0,30.1,34
2026-04-05T18:08:34.4077892Z,0.0,96.6,30.7,34
2026-04-05T18:08:35.4173262Z,0.4,97.1,31.8,35
2026-04-05T18:08:36.4257911Z,0.0,97.7,32.4,35
2026-04-05T18:08:37.4441089Z,0.4,98.3,33.0,35
2026-04-05T18:08:38.4557502Z,2.9,99.3,34.1,35
2026-04-05T18:08:39.4669330Z,0.0,100.0,34.8,35
2026-04-05T18:08:40.4883224Z,0.0,101.3,36.0,35
2026-04-05T18:08:41.5052789Z,0.8,101.9,36.6,35
2026-04-05T18:08:42.5167335Z,0.4,102.5,37.2,35
2026-04-05T18:08:43.5328948Z,0.4,103.6,38.3,35
2026-04-05T18:08:44.5454922Z,0.0,106.8,39.0,35
2026-04-05T18:08:45.5678372Z,1.3,107.8,40.3,35
2026-04-05T18:08:46.5795418Z,0.0,107.8,40.9,35
2026-04-05T18:08:47.5926115Z,0.4,107.8,41.4,35
2026-04-05T18:08:48.5992888Z,4.3,107.8,42.3,35
2026-04-05T18:08:49.6100976Z,1.2,107.8,43.0,34
2026-04-05T18:08:50.6289102Z,0.6,107.8,44.1,34
2026-04-05T18:08:51.6439548Z,0.4,106.8,44.6,34
2026-04-05T18:08:52.6549823Z,0.2,106.8,45.6,34
2026-04-05T18:08:53.6691333Z,0.2,106.8,46.2,34
2026-04-05T18:08:54.6801531Z,0.6,106.8,46.8,34
2026-04-05T18:08:55.6951670Z,3.1,106.8,48.0,35
2026-04-05T18:08:56.7199265Z,0.2,106.7,48.7,35
