Timestamp,DispatchMs
2026-04-05T19:17:47.8120582Z,0.450
2026-04-05T19:17:47.8260087Z,0.046
2026-04-05T19:17:47.8265107Z,0.006
2026-04-05T19:17:47.8278987Z,0.008
2026-04-05T19:17:47.8414768Z,0.009
2026-04-05T19:17:47.8436266Z,0.002
2026-04-05T19:17:47.8447206Z,0.007
2026-04-05T19:17:47.8558084Z,0.002
2026-04-05T19:17:47.8568346Z,0.005
2026-04-05T19:17:47.8574489Z,0.004
2026-04-05T19:17:47.8592117Z,0.005
2026-04-05T19:17:47.8689773Z,0.005
2026-04-05T19:17:47.8691367Z,0.001
2026-04-05T19:17:47.8710943Z,0.002
2026-04-05T19:17:47.8733869Z,0.006
2026-04-05T19:17:47.8735249Z,0.002
2026-04-05T19:17:47.8745377Z,0.006
2026-04-05T19:17:47.8754326Z,0.005
2026-04-05T19:17:47.8755684Z,0.002
2026-04-05T19:17:47.8756142Z,0.001
2026-04-05T19:17:47.8756624Z,0.001
2026-04-05T19:17:47.8756864Z,0.001
2026-04-05T19:17:47.8819518Z,0.013
2026-04-05T19:17:47.8821134Z,0.003
2026-04-05T19:17:47.8821714Z,0.001
2026-04-05T19:17:47.8822465Z,0.002
2026-04-05T19:17:47.8824031Z,0.004
2026-04-05T19:17:47.8826199Z,0.003
2026-04-05T19:17:47.8826792Z,0.001
2026-04-05T19:17:47.8830073Z,0.003
2026-04-05T19:17:47.8839854Z,0.002
2026-04-05T19:17:47.8841885Z,0.007
2026-04-05T19:17:47.8866663Z,0.005
2026-04-05T19:17:47.8867863Z,0.001
2026-04-05T19:17:47.8868165Z,0.001
2026-04-05T19:17:47.8868475Z,0.001
2026-04-05T19:17:47.8869010Z,0.001
2026-04-05T19:17:47.8869309Z,0.001
2026-04-05T19:17:47.8869495Z,0.001
2026-04-05T19:17:47.8869681Z,0.001
2026-04-05T19:17:47.8869954Z,0.001
2026-04-05T19:17:47.8870735Z,0.001
2026-04-05T19:17:47.8871083Z,0.001
2026-04-05T19:17:47.8871383Z,0.001
2026-04-05T19:17:47.8871653Z,0.001
2026-04-05T19:17:47.8871935Z,0.001
2026-04-05T19:17:47.8872197Z,0.001
2026-04-05T19:17:47.8872477Z,0.001
2026-04-05T19:17:47.8872740Z,0.001
2026-04-05T19:17:47.8873103Z,0.001
2026-04-05T19:17:47.8881854Z,0.005
2026-04-05T19:17:47.8883591Z,0.003
2026-04-05T19:17:47.8884145Z,0.002
2026-04-05T19:17:47.8884932Z,0.003
2026-04-05T19:17:47.8885389Z,0.001
2026-04-05T19:17:47.8886518Z,0.002
2026-04-05T19:17:47.8887121Z,0.001
2026-04-05T19:17:47.8887758Z,0.001
2026-04-05T19:17:47.8888335Z,0.001
2026-04-05T19:17:47.8889462Z,0.002
2026-04-05T19:17:47.8889841Z,0.001
2026-04-05T19:17:47.8890377Z,0.001
2026-04-05T19:17:47.8890787Z,0.001
2026-04-05T19:17:47.8891116Z,0.001
2026-04-05T19:17:47.8891862Z,0.002
2026-04-05T19:17:47.8892238Z,0.001
2026-04-05T19:17:47.8892884Z,0.001
2026-04-05T19:17:47.8893389Z,0.001
2026-04-05T19:17:47.8894220Z,0.001
2026-04-05T19:17:47.8894895Z,0.001
2026-04-05T19:17:47.8896068Z,0.001
2026-04-05T19:17:47.8896642Z,0.001
2026-04-05T19:17:47.8897089Z,0.001
2026-04-05T19:17:47.8898122Z,0.001
2026-04-05T19:17:47.8898493Z,0.001
2026-04-05T19:17:47.8899008Z,0.001
2026-04-05T19:17:47.8899464Z,0.001
2026-04-05T19:17:47.8899919Z,0.001
2026-04-05T19:17:47.8900234Z,0.001
2026-04-05T19:17:47.8901051Z,0.001
2026-04-05T19:17:47.8901521Z,0.011
2026-04-05T19:17:47.8902025Z,0.001
2026-04-05T19:17:47.8902452Z,0.001
2026-04-05T19:17:47.8903231Z,0.001
2026-04-05T19:17:47.8903966Z,0.001
2026-04-05T19:17:47.8904511Z,0.001
2026-04-05T19:17:47.8904943Z,0.001
2026-04-05T19:17:47.8905454Z,0.001
2026-04-05T19:17:47.8905792Z,0.001
2026-04-05T19:17:47.8906674Z,0.001
2026-04-05T19:17:47.8907344Z,0.001
2026-04-05T19:17:47.8907662Z,0.001
2026-04-05T19:17:47.8908157Z,0.001
2026-04-05T19:17:47.8908825Z,0.001
2026-04-05T19:17:47.8909128Z,0.001
2026-04-05T19:17:47.8909645Z,0.001
2026-04-05T19:17:47.8911023Z,0.002
2026-04-05T19:17:47.8911852Z,0.001
2026-04-05T19:17:47.8912797Z,0.001
2026-04-05T19:17:47.8913326Z,0.001
2026-04-05T19:17:47.8913654Z,0.001
2026-04-05T19:17:47.8914411Z,0.001
2026-04-05T19:17:47.8914867Z,0.001
2026-04-05T19:17:47.8915417Z,0.001
2026-04-05T19:17:47.8915725Z,0.001
2026-04-05T19:17:47.8916108Z,0.001
2026-04-05T19:17:47.8916697Z,0.013
2026-04-05T19:17:47.8917462Z,0.001
2026-04-05T19:17:47.8918005Z,0.001
2026-04-05T19:17:47.8918436Z,0.001
2026-04-05T19:17:47.8918932Z,0.001
2026-04-05T19:17:47.8919595Z,0.001
2026-04-05T19:17:47.8920164Z,0.001
2026-04-05T19:17:47.8920738Z,0.001
2026-04-05T19:17:47.8922606Z,0.004
2026-04-05T19:17:47.8923183Z,0.001
2026-04-05T19:17:47.8923872Z,0.001
2026-04-05T19:17:47.8925670Z,0.001
2026-04-05T19:17:47.8926969Z,0.003
2026-04-05T19:17:47.8929017Z,0.010
2026-04-05T19:17:47.8930263Z,0.002
2026-04-05T19:17:47.8931004Z,0.001
2026-04-05T19:17:47.8931533Z,0.001
2026-04-05T19:17:47.8931924Z,0.001
2026-04-05T19:17:47.8932153Z,0.001
2026-04-05T19:17:47.8932392Z,0.001
2026-04-05T19:17:47.8932661Z,0.001
2026-04-05T19:17:47.8953079Z,0.002
2026-04-05T19:17:47.8960453Z,0.004
2026-04-05T19:17:47.8974644Z,0.007
2026-04-05T19:17:47.8976563Z,0.002
2026-04-05T19:17:47.8976707Z,0.001
2026-04-05T19:17:47.8976793Z,0.001
2026-04-05T19:17:47.8976875Z,0.001
2026-04-05T19:17:47.8976952Z,0.001
2026-04-05T19:17:47.8977030Z,0.001
2026-04-05T19:17:47.8977112Z,0.001
2026-04-05T19:17:47.8977206Z,0.001
2026-04-05T19:17:47.8977335Z,0.006
2026-04-05T19:17:47.8979603Z,0.001
2026-04-05T19:17:47.9127134Z,0.002
2026-04-05T19:17:47.9129254Z,0.004
2026-04-05T19:17:47.9129419Z,0.001
2026-04-05T19:17:47.9129517Z,0.001
2026-04-05T19:17:47.9129694Z,0.001
2026-04-05T19:17:47.9129783Z,0.001
2026-04-05T19:17:47.9129873Z,0.001
2026-04-05T19:17:47.9129959Z,0.001
2026-04-05T19:17:47.9130046Z,0.001
2026-04-05T19:17:47.9130130Z,0.001
2026-04-05T19:17:47.9130217Z,0.001
2026-04-05T19:17:47.9130372Z,0.001
