Timestamp,DispatchMs
2026-04-05T18:19:45.9540975Z,0.399
2026-04-05T18:19:45.9676969Z,0.031
2026-04-05T18:19:45.9680641Z,0.004
2026-04-05T18:19:45.9767386Z,0.008
2026-04-05T18:19:45.9771088Z,0.011
2026-04-05T18:19:45.9981905Z,0.007
2026-04-05T18:19:46.0296473Z,0.009
2026-04-05T18:19:46.0397860Z,0.006
2026-04-05T18:19:46.0609922Z,0.009
2026-04-05T18:19:46.0612374Z,0.003
2026-04-05T18:19:46.0926146Z,0.006
2026-04-05T18:19:46.0933297Z,0.006
2026-04-05T18:19:46.1234748Z,0.007
2026-04-05T18:19:46.1240767Z,0.006
2026-04-05T18:19:46.1622119Z,0.006
2026-04-05T18:19:46.1637103Z,0.007
2026-04-05T18:19:46.1860993Z,0.002
2026-04-05T18:19:46.1862949Z,0.003
2026-04-05T18:19:46.2172248Z,0.025
2026-04-05T18:19:46.2174037Z,0.003
2026-04-05T18:19:46.2476579Z,0.001
2026-04-05T18:19:46.2788714Z,0.006
2026-04-05T18:19:46.3093293Z,0.008
2026-04-05T18:19:46.3409065Z,0.001
2026-04-05T18:19:46.3423713Z,0.002
2026-04-05T18:19:46.3721372Z,0.002
2026-04-05T18:19:46.3723070Z,0.007
2026-04-05T18:19:46.4040486Z,0.006
2026-04-05T18:19:46.4046659Z,0.006
2026-04-05T18:19:46.4356107Z,0.002
2026-04-05T18:19:46.4660174Z,0.006
2026-04-05T18:19:46.4974963Z,0.009
2026-04-05T18:19:46.4977698Z,0.005
2026-04-05T18:19:46.5285487Z,0.008
2026-04-05T18:19:46.5287095Z,0.003
2026-04-05T18:19:46.5597736Z,0.010
2026-04-05T18:19:46.5905742Z,0.010
2026-04-05T18:19:46.5913278Z,0.007
2026-04-05T18:19:46.6220622Z,0.008
2026-04-05T18:19:46.6227980Z,0.006
2026-04-05T18:19:46.6531106Z,0.008
2026-04-05T18:19:46.6532690Z,0.002
2026-04-05T18:19:46.6846707Z,0.009
2026-04-05T18:19:46.7160562Z,0.002
2026-04-05T18:19:46.7168279Z,0.007
2026-04-05T18:19:46.7478495Z,0.047
2026-04-05T18:19:46.7480997Z,0.003
2026-04-05T18:19:46.7796592Z,0.002
2026-04-05T18:19:46.8100500Z,0.008
2026-04-05T18:19:46.8101674Z,0.001
2026-04-05T18:19:46.8421335Z,0.003
2026-04-05T18:19:46.8423129Z,0.003
2026-04-05T18:19:46.8732141Z,0.019
2026-04-05T18:19:46.8976914Z,0.010
2026-04-05T18:19:46.8980210Z,0.005
2026-04-05T18:19:46.8980920Z,0.008
2026-04-05T18:19:46.8981406Z,0.002
2026-04-05T18:19:46.8984764Z,0.006
2026-04-05T18:19:46.8993016Z,0.005
2026-04-05T18:19:46.8999809Z,0.003
2026-04-05T18:19:46.9001092Z,0.002
2026-04-05T18:19:46.9001545Z,0.001
2026-04-05T18:19:46.9001928Z,0.001
2026-04-05T18:19:46.9048917Z,0.008
2026-04-05T18:19:46.9050224Z,0.002
2026-04-05T18:19:46.9050936Z,0.002
2026-04-05T18:19:46.9051700Z,0.008
2026-04-05T18:19:46.9053397Z,0.002
2026-04-05T18:19:46.9055230Z,0.003
2026-04-05T18:19:46.9055645Z,0.001
2026-04-05T18:19:46.9056179Z,0.001
2026-04-05T18:19:46.9056474Z,0.001
2026-04-05T18:19:46.9057201Z,0.001
2026-04-05T18:19:46.9057792Z,0.001
2026-04-05T18:19:46.9058089Z,0.001
2026-04-05T18:19:46.9058377Z,0.001
2026-04-05T18:19:46.9058761Z,0.001
2026-04-05T18:19:46.9059728Z,0.001
2026-04-05T18:19:46.9060181Z,0.001
2026-04-05T18:19:46.9060722Z,0.001
2026-04-05T18:19:46.9061035Z,0.001
2026-04-05T18:19:46.9061347Z,0.001
2026-04-05T18:19:46.9061777Z,0.001
2026-04-05T18:19:46.9062045Z,0.001
2026-04-05T18:19:46.9062403Z,0.007
2026-04-05T18:19:46.9063886Z,0.002
2026-04-05T18:19:46.9065783Z,0.003
2026-04-05T18:19:46.9357550Z,0.002
2026-04-05T18:19:46.9359290Z,0.004
2026-04-05T18:19:46.9671102Z,0.007
2026-04-05T18:19:46.9994009Z,0.012
2026-04-05T18:19:47.0000631Z,0.008
2026-04-05T18:19:47.0314847Z,0.012
2026-04-05T18:19:47.0622366Z,0.027
2026-04-05T18:19:47.0634768Z,0.009
2026-04-05T18:19:47.0635026Z,0.001
2026-04-05T18:19:47.0635126Z,0.001
2026-04-05T18:19:47.0635211Z,0.001
2026-04-05T18:19:47.0635296Z,0.001
2026-04-05T18:19:47.0635410Z,0.001
2026-04-05T18:19:47.0635497Z,0.001
2026-04-05T18:19:47.0635594Z,0.001
2026-04-05T18:19:47.0635769Z,0.008
2026-04-05T18:19:47.0635877Z,0.001
2026-04-05T18:19:47.0635980Z,0.001
2026-04-05T18:19:47.0636075Z,0.001
2026-04-05T18:19:47.0636158Z,0.001
2026-04-05T18:19:47.0636260Z,0.001
2026-04-05T18:19:47.0636341Z,0.001
2026-04-05T18:19:47.0636427Z,0.001
2026-04-05T18:19:47.0636518Z,0.001
2026-04-05T18:19:47.0636687Z,0.009
2026-04-05T18:19:47.0636782Z,0.001
2026-04-05T18:19:47.0636907Z,0.001
2026-04-05T18:19:47.0637950Z,0.001
2026-04-05T18:19:47.0638124Z,0.001
2026-04-05T18:19:47.0638214Z,0.001
2026-04-05T18:19:47.0638307Z,0.001
2026-04-05T18:19:47.0638396Z,0.001
2026-04-05T18:19:47.0940259Z,0.001
2026-04-05T18:19:47.0941732Z,0.001
2026-04-05T18:19:47.1251280Z,0.008
2026-04-05T18:19:47.1258173Z,0.006
2026-04-05T18:19:47.1558152Z,0.007
2026-04-05T18:19:47.1559617Z,0.001
2026-04-05T18:19:47.1867547Z,0.008
2026-04-05T18:19:47.2182648Z,0.002
2026-04-05T18:19:47.2488208Z,0.002
2026-04-05T18:19:47.2805138Z,0.002
2026-04-05T18:19:47.2807003Z,0.003
2026-04-05T18:19:47.3111246Z,0.001
2026-04-05T18:19:47.3112409Z,0.001
2026-04-05T18:19:47.3421766Z,0.001
2026-04-05T18:19:47.3422926Z,0.001
2026-04-05T18:19:47.3736255Z,0.008
2026-04-05T18:19:47.4043001Z,0.006
2026-04-05T18:19:47.4044342Z,0.001
2026-04-05T18:19:47.4357151Z,0.002
2026-04-05T18:19:47.4358380Z,0.001
2026-04-05T18:19:47.4660644Z,0.007
2026-04-05T18:19:47.4979131Z,0.002
2026-04-05T18:19:47.5293842Z,0.002
2026-04-05T18:19:47.5611785Z,0.002
2026-04-05T18:19:47.5927689Z,0.008
2026-04-05T18:19:47.6240453Z,0.001
2026-04-05T18:19:47.6241539Z,0.001
2026-04-05T18:19:47.6557623Z,0.002
2026-04-05T18:19:47.6559290Z,0.001
2026-04-05T18:19:47.6863924Z,0.008
2026-04-05T18:19:47.6865478Z,0.005
2026-04-05T18:19:47.7175347Z,0.002
2026-04-05T18:19:47.7482060Z,0.010
2026-04-05T18:19:47.7844239Z,0.009
2026-04-05T18:19:47.7852693Z,0.002
2026-04-05T18:19:47.8121110Z,0.004
2026-04-05T18:19:47.8431703Z,0.008
2026-04-05T18:19:47.8434054Z,0.001
2026-04-05T18:19:47.8743966Z,0.008
2026-04-05T18:19:47.8751094Z,0.006
2026-04-05T18:19:47.9051191Z,0.002
2026-04-05T18:19:47.9059835Z,0.005
2026-04-05T18:19:47.9371625Z,0.002
2026-04-05T18:19:47.9676429Z,0.005
2026-04-05T18:19:47.9988483Z,0.002
2026-04-05T18:19:47.9989882Z,0.001
2026-04-05T18:19:47.9990023Z,0.001
2026-04-05T18:19:48.0308191Z,0.010
2026-04-05T18:19:48.0616925Z,0.008
