Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T18:12:34.9713028Z,00000000-0000-0000-0000-000000000030,2.851,6.794,9.645,1
2026-04-05T18:12:34.9818356Z,00000000-0000-0000-0000-000000000003,0.030,0.635,0.665,1
2026-04-05T18:12:34.9873162Z,00000000-0000-0000-0000-000000000030,0.003,0.286,0.288,2
2026-04-05T18:12:34.9881305Z,00000000-0000-0000-0000-000000000003,0.002,0.076,0.078,2
2026-04-05T18:12:34.9882356Z,00000000-0000-0000-0000-000000000030,0.001,0.027,0.028,3
2026-04-05T18:12:35.0141970Z,00000000-0000-0000-0000-000000000003,0.005,0.102,0.107,3
2026-04-05T18:12:35.0484924Z,00000000-0000-0000-0000-000000000030,0.004,0.134,0.138,4
2026-04-05T18:12:35.0768735Z,00000000-0000-0000-0000-000000000003,0.142,0.132,0.275,4
2026-04-05T18:12:35.1164301Z,00000000-0000-0000-0000-000000000030,4.763,3.285,8.049,3
2026-04-05T18:12:35.1393185Z,00000000-0000-0000-0000-000000000003,0.007,0.136,0.144,4
2026-04-05T18:12:35.1711401Z,00000000-0000-0000-0000-000000000030,0.007,0.127,0.134,3
2026-04-05T18:12:35.2018339Z,00000000-0000-0000-0000-000000000003,0.015,0.082,0.097,4
2026-04-05T18:12:35.2329559Z,00000000-0000-0000-0000-000000000030,0.005,0.077,0.082,3
2026-04-05T18:12:35.2641214Z,00000000-0000-0000-0000-000000000003,0.011,0.077,0.088,4
2026-04-05T18:12:35.2964854Z,00000000-0000-0000-0000-000000000030,0.010,0.109,0.119,4
2026-04-05T18:12:35.3282882Z,00000000-0000-0000-0000-000000000003,0.005,0.082,0.087,4
2026-04-05T18:12:35.3590879Z,00000000-0000-0000-0000-000000000030,0.005,0.071,0.076,4
2026-04-05T18:12:35.3914405Z,00000000-0000-0000-0000-000000000003,0.092,0.072,0.164,3
2026-04-05T18:12:35.4292591Z,00000000-0000-0000-0000-000000000030,0.009,0.138,0.146,4
2026-04-05T18:12:35.4546451Z,00000000-0000-0000-0000-000000000003,0.006,0.095,0.101,3
2026-04-05T18:12:35.4857906Z,00000000-0000-0000-0000-000000000030,0.006,0.099,0.105,4
2026-04-05T18:12:35.5171545Z,00000000-0000-0000-0000-000000000003,0.009,0.103,0.112,4
2026-04-05T18:12:35.5487168Z,00000000-0000-0000-0000-000000000030,0.017,0.108,0.125,4
2026-04-05T18:12:35.5798181Z,00000000-0000-0000-0000-000000000003,0.005,0.085,0.090,4
2026-04-05T18:12:35.6123243Z,00000000-0000-0000-0000-000000000030,0.010,0.087,0.096,4
2026-04-05T18:12:35.6445121Z,00000000-0000-0000-0000-000000000003,0.011,0.124,0.134,4
2026-04-05T18:12:35.6762652Z,00000000-0000-0000-0000-000000000030,0.008,0.116,0.124,4
2026-04-05T18:12:35.7063588Z,00000000-0000-0000-0000-000000000003,0.016,0.115,0.132,4
2026-04-05T18:12:35.7368455Z,00000000-0000-0000-0000-000000000030,0.009,0.112,0.121,4
2026-04-05T18:12:35.7675216Z,00000000-0000-0000-0000-000000000003,0.009,0.125,0.133,4
2026-04-05T18:12:35.7992386Z,00000000-0000-0000-0000-000000000030,0.006,0.075,0.081,4
2026-04-05T18:12:35.8307735Z,00000000-0000-0000-0000-000000000003,0.006,0.088,0.094,4
2026-04-05T18:12:35.8618858Z,00000000-0000-0000-0000-000000000030,0.010,0.124,0.134,4
2026-04-05T18:12:35.8862287Z,00000000-0000-0000-0000-000000000003,0.007,0.123,0.130,4
2026-04-05T18:12:35.8863901Z,00000000-0000-0000-0000-000000000003,0.002,0.024,0.026,5
2026-04-05T18:12:35.8864512Z,00000000-0000-0000-0000-000000000003,0.003,0.019,0.022,6
2026-04-05T18:12:35.8865106Z,00000000-0000-0000-0000-000000000003,0.002,0.022,0.025,7
2026-04-05T18:12:35.8877058Z,00000000-0000-0000-0000-000000000003,0.009,0.073,0.082,7
2026-04-05T18:12:35.8883992Z,00000000-0000-0000-0000-000000000003,0.027,0.526,0.554,7
2026-04-05T18:12:35.8885364Z,00000000-0000-0000-0000-000000000003,0.002,0.029,0.031,8
2026-04-05T18:12:35.8886023Z,00000000-0000-0000-0000-000000000003,0.004,0.015,0.019,9
2026-04-05T18:12:35.8964799Z,00000000-0000-0000-0000-000000000003,0.005,5.347,5.352,10
2026-04-05T18:12:35.8967016Z,00000000-0000-0000-0000-000000000003,0.017,0.073,0.089,11
2026-04-05T18:12:35.8967716Z,00000000-0000-0000-0000-000000000003,0.002,0.015,0.017,12
2026-04-05T18:12:35.8968404Z,00000000-0000-0000-0000-000000000003,0.003,0.027,0.030,13
2026-04-05T18:12:35.8968913Z,00000000-0000-0000-0000-000000000003,0.003,0.015,0.018,14
2026-04-05T18:12:35.8969465Z,00000000-0000-0000-0000-000000000003,0.004,0.026,0.030,15
2026-04-05T18:12:35.8972014Z,00000000-0000-0000-0000-000000000003,0.005,0.160,0.164,16
2026-04-05T18:12:35.8972881Z,00000000-0000-0000-0000-000000000003,0.004,0.051,0.054,17
2026-04-05T18:12:35.8973729Z,00000000-0000-0000-0000-000000000003,0.005,0.030,0.035,18
2026-04-05T18:12:35.8974122Z,00000000-0000-0000-0000-000000000003,0.003,0.020,0.022,19
2026-04-05T18:12:35.8975354Z,00000000-0000-0000-0000-000000000003,0.019,0.053,0.071,19
2026-04-05T18:12:35.8976098Z,00000000-0000-0000-0000-000000000003,0.005,0.025,0.030,20
2026-04-05T18:12:35.8976618Z,00000000-0000-0000-0000-000000000003,0.011,0.023,0.033,21
2026-04-05T18:12:35.8977042Z,00000000-0000-0000-0000-000000000003,0.005,0.021,0.025,22
2026-04-05T18:12:35.8978206Z,00000000-0000-0000-0000-000000000003,0.004,0.060,0.064,23
2026-04-05T18:12:35.8979086Z,00000000-0000-0000-0000-000000000003,0.012,0.021,0.032,23
2026-04-05T18:12:35.8979769Z,00000000-0000-0000-0000-000000000003,0.002,0.037,0.039,24
2026-04-05T18:12:35.8980302Z,00000000-0000-0000-0000-000000000003,0.003,0.019,0.022,25
2026-04-05T18:12:35.8980734Z,00000000-0000-0000-0000-000000000003,0.003,0.024,0.027,26
2026-04-05T18:12:35.8981169Z,00000000-0000-0000-0000-000000000003,0.007,0.020,0.028,27
2026-04-05T18:12:35.8981830Z,00000000-0000-0000-0000-000000000003,0.002,0.027,0.029,28
2026-04-05T18:12:35.8982259Z,00000000-0000-0000-0000-000000000003,0.004,0.021,0.025,29
2026-04-05T18:12:35.8984172Z,00000000-0000-0000-0000-000000000003,0.003,0.031,0.034,29
2026-04-05T18:12:35.9083129Z,00000000-0000-0000-0000-000000000030,0.006,0.082,0.088,4
2026-04-05T18:12:35.9399948Z,00000000-0000-0000-0000-000000000003,0.051,0.087,0.138,28
2026-04-05T18:12:35.9717885Z,00000000-0000-0000-0000-000000000030,0.006,0.089,0.095,4
2026-04-05T18:12:36.0030702Z,00000000-0000-0000-0000-000000000003,0.005,0.077,0.082,28
2026-04-05T18:12:36.0344700Z,00000000-0000-0000-0000-000000000030,0.010,0.079,0.089,4
2026-04-05T18:12:36.0659398Z,00000000-0000-0000-0000-000000000003,0.006,0.102,0.108,3
2026-04-05T18:12:36.0968749Z,00000000-0000-0000-0000-000000000030,0.009,0.107,0.117,4
2026-04-05T18:12:36.1282740Z,00000000-0000-0000-0000-000000000003,0.005,0.075,0.081,4
2026-04-05T18:12:36.1587449Z,00000000-0000-0000-0000-000000000030,0.005,0.085,0.090,4
2026-04-05T18:12:36.1893028Z,00000000-0000-0000-0000-000000000003,0.007,0.103,0.110,4
2026-04-05T18:12:36.2207861Z,00000000-0000-0000-0000-000000000030,0.010,0.087,0.098,4
2026-04-05T18:12:36.2523750Z,00000000-0000-0000-0000-000000000003,0.007,0.098,0.105,4
2026-04-05T18:12:36.2836519Z,00000000-0000-0000-0000-000000000030,0.076,0.066,0.142,3
