Timestamp,DispatchMs
2026-04-05T18:12:34.9694091Z,0.707
2026-04-05T18:12:34.9816938Z,0.043
2026-04-05T18:12:34.9872649Z,0.007
2026-04-05T18:12:34.9880801Z,0.004
2026-04-05T18:12:34.9882157Z,0.002
2026-04-05T18:12:35.0141307Z,0.008
2026-04-05T18:12:35.0484072Z,0.006
2026-04-05T18:12:35.0487080Z,0.003
2026-04-05T18:12:35.0767956Z,0.021
2026-04-05T18:12:35.0769171Z,0.002
2026-04-05T18:12:35.1161301Z,0.007
2026-04-05T18:12:35.1166372Z,0.005
2026-04-05T18:12:35.1392280Z,0.018
2026-04-05T18:12:35.1393958Z,0.004
2026-04-05T18:12:35.1710574Z,0.008
2026-04-05T18:12:35.1711967Z,0.002
2026-04-05T18:12:35.2017823Z,0.006
2026-04-05T18:12:35.2136346Z,0.009
2026-04-05T18:12:35.2329149Z,0.005
2026-04-05T18:12:35.2640794Z,0.007
2026-04-05T18:12:35.2642896Z,0.005
2026-04-05T18:12:35.2964268Z,0.010
2026-04-05T18:12:35.2966288Z,0.003
2026-04-05T18:12:35.3282370Z,0.007
2026-04-05T18:12:35.3283513Z,0.001
2026-04-05T18:12:35.3590458Z,0.006
2026-04-05T18:12:35.3591621Z,0.001
2026-04-05T18:12:35.3913983Z,0.001
2026-04-05T18:12:35.3915637Z,0.002
2026-04-05T18:12:35.4291825Z,0.010
2026-04-05T18:12:35.4293434Z,0.003
2026-04-05T18:12:35.4545854Z,0.007
2026-04-05T18:12:35.4857319Z,0.007
2026-04-05T18:12:35.4858597Z,0.001
2026-04-05T18:12:35.5170941Z,0.009
2026-04-05T18:12:35.5172625Z,0.032
2026-04-05T18:12:35.5486525Z,0.009
2026-04-05T18:12:35.5487962Z,0.004
2026-04-05T18:12:35.5797747Z,0.013
2026-04-05T18:12:35.5798744Z,0.001
2026-04-05T18:12:35.6122702Z,0.007
2026-04-05T18:12:35.6123817Z,0.001
2026-04-05T18:12:35.6444378Z,0.010
2026-04-05T18:12:35.6446194Z,0.003
2026-04-05T18:12:35.6761947Z,0.010
2026-04-05T18:12:35.6764075Z,0.033
2026-04-05T18:12:35.7062993Z,0.009
2026-04-05T18:12:35.7064341Z,0.004
2026-04-05T18:12:35.7367759Z,0.009
2026-04-05T18:12:35.7369430Z,0.003
2026-04-05T18:12:35.7674771Z,0.039
2026-04-05T18:12:35.7675905Z,0.002
2026-04-05T18:12:35.7991970Z,0.007
2026-04-05T18:12:35.7992866Z,0.001
2026-04-05T18:12:35.8307213Z,0.008
2026-04-05T18:12:35.8308330Z,0.002
2026-04-05T18:12:35.8618119Z,0.011
2026-04-05T18:12:35.8619796Z,0.006
2026-04-05T18:12:35.8861568Z,0.013
2026-04-05T18:12:35.8863787Z,0.003
2026-04-05T18:12:35.8864431Z,0.001
2026-04-05T18:12:35.8864941Z,0.001
2026-04-05T18:12:35.8868195Z,0.005
2026-04-05T18:12:35.8876599Z,0.005
2026-04-05T18:12:35.8883543Z,0.004
2026-04-05T18:12:35.8885261Z,0.002
2026-04-05T18:12:35.8885939Z,0.001
2026-04-05T18:12:35.8911573Z,0.005
2026-04-05T18:12:35.8966672Z,0.009
2026-04-05T18:12:35.8967631Z,0.001
2026-04-05T18:12:35.8968227Z,0.002
2026-04-05T18:12:35.8968823Z,0.001
2026-04-05T18:12:35.8969332Z,0.007
2026-04-05T18:12:35.8970544Z,0.003
2026-04-05T18:12:35.8972718Z,0.003
2026-04-05T18:12:35.8973590Z,0.002
2026-04-05T18:12:35.8973999Z,0.002
2026-04-05T18:12:35.8975141Z,0.001
2026-04-05T18:12:35.8975967Z,0.002
2026-04-05T18:12:35.8976481Z,0.002
2026-04-05T18:12:35.8976901Z,0.002
2026-04-05T18:12:35.8977676Z,0.002
2026-04-05T18:12:35.8978946Z,0.001
2026-04-05T18:12:35.8979464Z,0.001
2026-04-05T18:12:35.8980181Z,0.001
2026-04-05T18:12:35.8980559Z,0.001
2026-04-05T18:12:35.8981035Z,0.002
2026-04-05T18:12:35.8981692Z,0.002
2026-04-05T18:12:35.8982127Z,0.001
2026-04-05T18:12:35.8982492Z,0.001
