Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T19:20:13.8614272Z,00000000-0000-0000-0000-000000000030,3.230,6.802,10.033,1
2026-04-05T19:20:13.8819024Z,00000000-0000-0000-0000-000000000003,0.025,0.607,0.632,1
2026-04-05T19:20:13.8822508Z,00000000-0000-0000-0000-000000000030,0.002,0.058,0.060,2
2026-04-05T19:20:13.8925508Z,00000000-0000-0000-0000-000000000003,0.004,0.436,0.440,2
2026-04-05T19:20:13.8929010Z,00000000-0000-0000-0000-000000000030,0.003,0.075,0.078,3
2026-04-05T19:20:13.9026062Z,00000000-0000-0000-0000-000000000003,0.013,0.351,0.364,3
2026-04-05T19:20:13.9040738Z,00000000-0000-0000-0000-000000000030,0.003,0.077,0.080,4
2026-04-05T19:20:13.9070198Z,00000000-0000-0000-0000-000000000003,0.005,0.067,0.072,4
2026-04-05T19:20:13.9073336Z,00000000-0000-0000-0000-000000000030,0.002,0.046,0.048,4
2026-04-05T19:20:13.9176543Z,00000000-0000-0000-0000-000000000003,6.404,3.808,10.212,3
2026-04-05T19:20:13.9203078Z,00000000-0000-0000-0000-000000000030,0.146,0.201,0.347,3
2026-04-05T19:20:13.9228000Z,00000000-0000-0000-0000-000000000003,0.029,0.929,0.958,3
2026-04-05T19:20:13.9231102Z,00000000-0000-0000-0000-000000000030,0.004,0.044,0.047,3
2026-04-05T19:20:13.9233076Z,00000000-0000-0000-0000-000000000003,0.019,0.037,0.056,2
2026-04-05T19:20:13.9239394Z,00000000-0000-0000-0000-000000000030,0.009,0.029,0.039,3
2026-04-05T19:20:13.9249034Z,00000000-0000-0000-0000-000000000003,0.002,0.041,0.043,3
2026-04-05T19:20:13.9261314Z,00000000-0000-0000-0000-000000000030,0.306,0.238,0.544,3
2026-04-05T19:20:13.9264303Z,00000000-0000-0000-0000-000000000003,0.034,0.036,0.071,3
2026-04-05T19:20:13.9368598Z,00000000-0000-0000-0000-000000000030,0.010,0.075,0.085,3
2026-04-05T19:20:13.9524855Z,00000000-0000-0000-0000-000000000003,0.065,0.077,0.142,2
2026-04-05T19:20:13.9621570Z,00000000-0000-0000-0000-000000000030,0.011,0.111,0.122,4
2026-04-05T19:20:13.9704287Z,00000000-0000-0000-0000-000000000003,0.033,0.053,0.086,2
2026-04-05T19:20:13.9864542Z,00000000-0000-0000-0000-000000000030,0.043,0.073,0.116,3
2026-04-05T19:20:13.9945377Z,00000000-0000-0000-0000-000000000003,0.034,0.076,0.110,2
2026-04-05T19:20:14.0126038Z,00000000-0000-0000-0000-000000000030,0.116,0.092,0.208,2
2026-04-05T19:20:14.0285652Z,00000000-0000-0000-0000-000000000003,0.008,0.110,0.118,3
2026-04-05T19:20:14.0363377Z,00000000-0000-0000-0000-000000000030,0.161,0.089,0.249,2
2026-04-05T19:20:14.0447027Z,00000000-0000-0000-0000-000000000003,0.009,0.107,0.115,3
2026-04-05T19:20:14.0530957Z,00000000-0000-0000-0000-000000000030,0.057,0.106,0.163,2
2026-04-05T19:20:14.0618730Z,00000000-0000-0000-0000-000000000003,0.039,0.104,0.143,3
2026-04-05T19:20:14.0785752Z,00000000-0000-0000-0000-000000000030,0.057,0.064,0.121,2
2026-04-05T19:20:14.0951745Z,00000000-0000-0000-0000-000000000003,0.053,0.094,0.147,2
2026-04-05T19:20:14.1029028Z,00000000-0000-0000-0000-000000000030,0.006,0.100,0.106,3
2026-04-05T19:20:14.1199497Z,00000000-0000-0000-0000-000000000003,0.074,0.086,0.160,2
2026-04-05T19:20:14.1362003Z,00000000-0000-0000-0000-000000000030,0.047,0.075,0.122,2
2026-04-05T19:20:14.1454389Z,00000000-0000-0000-0000-000000000003,0.005,0.089,0.094,3
2026-04-05T19:20:14.1622612Z,00000000-0000-0000-0000-000000000030,0.040,1.216,1.255,2
2026-04-05T19:20:14.1769308Z,00000000-0000-0000-0000-000000000003,0.006,0.096,0.102,4
2026-04-05T19:20:14.1863135Z,00000000-0000-0000-0000-000000000030,0.171,0.100,0.270,1
2026-04-05T19:20:14.2014463Z,00000000-0000-0000-0000-000000000003,0.047,0.075,0.122,3
2026-04-05T19:20:14.2174231Z,00000000-0000-0000-0000-000000000030,0.006,0.073,0.079,2
2026-04-05T19:20:14.2329188Z,00000000-0000-0000-0000-000000000003,0.005,0.096,0.101,3
2026-04-05T19:20:14.2424816Z,00000000-0000-0000-0000-000000000030,0.039,0.096,0.135,2
2026-04-05T19:20:14.2545760Z,00000000-0000-0000-0000-000000000003,0.011,0.119,0.130,3
2026-04-05T19:20:14.2590510Z,00000000-0000-0000-0000-000000000030,0.011,0.212,0.223,3
