Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T19:22:43.7615723Z,00000000-0000-0000-0000-000000000030,2.297,7.703,10.001,1
2026-04-05T19:22:43.7784091Z,00000000-0000-0000-0000-000000000003,0.026,0.805,0.831,1
2026-04-05T19:22:43.7789678Z,00000000-0000-0000-0000-000000000030,0.013,0.086,0.099,2
2026-04-05T19:22:43.7806053Z,00000000-0000-0000-0000-000000000003,0.006,0.453,0.459,2
2026-04-05T19:22:43.7966286Z,00000000-0000-0000-0000-000000000030,7.556,7.665,15.221,2
2026-04-05T19:22:43.7973564Z,00000000-0000-0000-0000-000000000003,0.014,0.086,0.100,3
2026-04-05T19:22:43.7991917Z,00000000-0000-0000-0000-000000000030,0.003,0.091,0.094,3
2026-04-05T19:22:43.8126101Z,00000000-0000-0000-0000-000000000003,0.005,0.147,0.152,4
2026-04-05T19:22:43.8130176Z,00000000-0000-0000-0000-000000000030,0.005,0.074,0.079,3
2026-04-05T19:22:43.8143115Z,00000000-0000-0000-0000-000000000003,0.115,0.113,0.228,3
2026-04-05T19:22:43.8153950Z,00000000-0000-0000-0000-000000000030,0.018,0.110,0.129,4
2026-04-05T19:22:43.8187962Z,00000000-0000-0000-0000-000000000003,0.026,3.111,3.137,2
2026-04-05T19:22:43.8198679Z,00000000-0000-0000-0000-000000000030,0.003,0.043,0.046,4
2026-04-05T19:22:43.8350833Z,00000000-0000-0000-0000-000000000003,0.009,0.121,0.130,2
2026-04-05T19:22:43.8507088Z,00000000-0000-0000-0000-000000000030,0.010,0.082,0.092,4
2026-04-05T19:22:43.8602024Z,00000000-0000-0000-0000-000000000003,0.006,0.159,0.165,3
2026-04-05T19:22:43.8678717Z,00000000-0000-0000-0000-000000000030,0.028,0.057,0.085,3
2026-04-05T19:22:43.8762258Z,00000000-0000-0000-0000-000000000003,0.057,0.117,0.174,3
2026-04-05T19:22:43.8935909Z,00000000-0000-0000-0000-000000000030,0.045,0.085,0.130,3
2026-04-05T19:22:43.9107025Z,00000000-0000-0000-0000-000000000003,0.013,0.100,0.113,4
2026-04-05T19:22:43.9266016Z,00000000-0000-0000-0000-000000000030,0.007,0.095,0.103,4
2026-04-05T19:22:43.9347865Z,00000000-0000-0000-0000-000000000003,0.036,0.083,0.119,3
2026-04-05T19:22:43.9515974Z,00000000-0000-0000-0000-000000000030,0.043,0.057,0.100,3
2026-04-05T19:22:43.9681448Z,00000000-0000-0000-0000-000000000003,0.012,0.088,0.100,4
2026-04-05T19:22:43.9851319Z,00000000-0000-0000-0000-000000000030,0.038,0.062,0.100,2
2026-04-05T19:22:44.0011711Z,00000000-0000-0000-0000-000000000003,0.009,0.068,0.078,5
2026-04-05T19:22:44.0165049Z,00000000-0000-0000-0000-000000000030,0.007,0.102,0.109,3
2026-04-05T19:22:44.0257601Z,00000000-0000-0000-0000-000000000003,0.055,0.090,0.145,4
2026-04-05T19:22:44.0340065Z,00000000-0000-0000-0000-000000000030,0.051,0.058,0.109,2
2026-04-05T19:22:44.0801772Z,00000000-0000-0000-0000-000000000003,0.045,0.134,0.179,2
2026-04-05T19:22:44.1193309Z,00000000-0000-0000-0000-000000000030,0.007,0.109,0.117,3
2026-04-05T19:22:44.1317284Z,00000000-0000-0000-0000-000000000003,0.009,0.116,0.125,2
2026-04-05T19:22:44.1494295Z,00000000-0000-0000-0000-000000000030,0.046,1.869,1.915,2
