Timestamp,FusionMs,FusedTrackCount
2026-04-05T17:32:50.2033896Z,1.910,0
2026-04-05T17:32:50.2043246Z,0.011,0
2026-04-05T17:32:50.2201693Z,0.103,0
2026-04-05T17:32:50.2212179Z,0.016,0
2026-04-05T17:32:50.2298478Z,0.012,0
2026-04-05T17:32:50.2299057Z,0.005,0
2026-04-05T17:32:50.2308707Z,0.025,0
2026-04-05T17:32:50.2309836Z,0.005,0
2026-04-05T17:32:50.2313484Z,0.010,0
2026-04-05T17:32:50.2314395Z,0.012,0
2026-04-05T17:32:50.2315354Z,0.004,0
2026-04-05T17:32:50.2316513Z,0.004,0
2026-04-05T17:32:50.2321149Z,0.009,0
2026-04-05T17:32:52.5905288Z,0.059,0
2026-04-05T17:32:52.5908268Z,0.020,0
2026-04-05T17:32:52.5921419Z,0.020,0
2026-04-05T17:32:52.6068918Z,0.032,0
2026-04-05T17:32:52.6070404Z,0.005,0
2026-04-05T17:32:52.6071052Z,0.003,0
2026-04-05T17:32:52.6071416Z,0.003,0
2026-04-05T17:32:52.6072248Z,0.004,0
2026-04-05T17:32:52.6075572Z,0.009,0
2026-04-05T17:32:52.6076894Z,0.007,0
2026-04-05T17:32:52.6077639Z,0.004,0
2026-04-05T17:32:52.6078474Z,0.004,0
2026-04-05T17:32:52.6078909Z,0.004,0
2026-04-05T17:32:52.6079742Z,0.005,0
2026-04-05T17:32:52.6080913Z,0.005,0
2026-04-05T17:32:52.6081500Z,0.004,0
2026-04-05T17:32:52.6085251Z,0.019,0
2026-04-05T17:32:52.6085846Z,0.005,0
2026-04-05T17:32:52.6086710Z,0.006,0
2026-04-05T17:32:52.6087351Z,0.004,0
2026-04-05T17:32:52.6087964Z,0.009,0
2026-04-05T17:32:52.6088414Z,0.003,0
2026-04-05T17:32:52.6090586Z,0.004,0
2026-04-05T17:32:55.1414153Z,0.034,0
2026-04-05T17:32:55.1416697Z,0.019,0
2026-04-05T17:32:55.1422479Z,0.023,0
2026-04-05T17:32:55.1424289Z,0.013,0
2026-04-05T17:32:55.1672478Z,0.018,0
2026-04-05T17:32:55.1673103Z,0.004,0
2026-04-05T17:32:55.1676236Z,0.013,0
2026-04-05T17:32:55.1677865Z,0.006,0
2026-04-05T17:32:55.1679449Z,0.015,0
2026-04-05T17:32:55.1680361Z,0.005,0
2026-04-05T17:32:55.1683897Z,0.013,0
2026-04-05T17:32:55.1688784Z,0.015,0
2026-04-05T17:32:55.1690156Z,0.009,0
2026-04-05T17:32:55.1693753Z,0.016,0
2026-04-05T17:32:55.1696650Z,0.012,0
2026-04-05T17:32:55.1702149Z,0.008,0
2026-04-05T17:32:55.1702641Z,0.004,0
2026-04-05T17:32:55.1703488Z,0.005,0
2026-04-05T17:32:55.1705300Z,0.005,0
2026-04-05T17:32:55.1706425Z,0.005,0
2026-04-05T17:32:55.1707451Z,0.004,0
2026-04-05T17:32:57.6998947Z,0.052,0
2026-04-05T17:32:57.7000572Z,0.010,0
2026-04-05T17:32:57.7001460Z,0.007,0
