Timestamp,Gen0Collections,Gen1Collections,Gen2Collections,SuspectedPauseMs
2026-04-05T17:32:48.2126896Z,0,0,0,5.28
2026-04-05T17:32:48.2443873Z,0,0,0,10.26
2026-04-05T17:32:48.2745537Z,0,0,0,5.22
2026-04-05T17:32:48.2905569Z,0,0,0,5.78
2026-04-05T17:32:48.3058457Z,0,0,0,5.03
2026-04-05T17:32:48.3213868Z,0,0,0,5.38
2026-04-05T17:32:48.3372983Z,0,0,0,5.72
2026-04-05T17:32:48.3676513Z,0,0,0,5.49
2026-04-05T17:32:48.3833373Z,0,0,0,5.36
2026-04-05T17:32:48.3991291Z,0,0,0,5.45
2026-04-05T17:32:48.4557579Z,0,0,0,46.47
2026-04-05T17:32:48.4822922Z,0,0,0,16.32
2026-04-05T17:32:48.5154403Z,0,0,0,9.59
2026-04-05T17:32:48.5418875Z,0,0,0,13.38
2026-04-05T17:32:48.5571845Z,0,0,0,5.13
2026-04-05T17:32:48.5726472Z,0,0,0,5.27
2026-04-05T17:32:48.5883525Z,0,0,0,5.57
2026-04-05T17:32:48.6037334Z,0,0,0,5.23
2026-04-05T17:32:48.6193624Z,0,0,0,5.35
2026-04-05T17:32:48.6349049Z,0,0,0,5.35
2026-04-05T17:32:48.6503043Z,0,0,0,5.19
2026-04-05T17:32:48.6659868Z,0,0,0,5.51
2026-04-05T17:32:48.6820967Z,0,0,0,5.94
2026-04-05T17:32:48.6978926Z,0,0,0,5.64
2026-04-05T17:32:48.7132416Z,0,0,0,5.19
2026-04-05T17:32:48.7287555Z,0,0,0,5.35
2026-04-05T17:32:48.7589158Z,0,0,0,5.26
2026-04-05T17:32:48.7749619Z,0,0,0,5.87
2026-04-05T17:32:48.7910580Z,0,0,0,5.91
2026-04-05T17:32:48.8068728Z,0,0,0,5.64
2026-04-05T17:32:48.8223080Z,0,0,0,5.18
2026-04-05T17:32:48.8376742Z,0,0,0,5.19
2026-04-05T17:32:48.8530704Z,0,0,0,5.23
2026-04-05T17:32:48.8688435Z,0,0,0,5.58
2026-04-05T17:32:48.8993675Z,0,0,0,5.58
2026-04-05T17:32:48.9149672Z,0,0,0,5.46
2026-04-05T17:32:48.9306279Z,0,0,0,5.52
2026-04-05T17:32:48.9461416Z,0,0,0,5.40
2026-04-05T17:32:48.9621238Z,0,0,0,5.84
2026-04-05T17:32:48.9779142Z,0,0,0,5.65
2026-04-05T17:32:48.9941998Z,0,0,0,6.00
2026-04-05T17:32:49.0095446Z,0,0,0,5.20
2026-04-05T17:32:49.0250298Z,0,0,0,5.32
2026-04-05T17:32:49.0410042Z,0,0,0,5.80
2026-04-05T17:32:49.0563186Z,0,0,0,5.04
2026-04-05T17:32:49.0725191Z,0,0,0,5.97
2026-04-05T17:32:49.0880628Z,0,0,0,5.31
2026-04-05T17:32:49.1035940Z,0,0,0,5.38
2026-04-05T17:32:49.1196381Z,0,0,0,5.90
2026-04-05T17:32:49.1509250Z,0,0,0,5.85
2026-04-05T17:32:49.1668654Z,0,0,0,5.80
2026-04-05T17:32:49.1827120Z,0,0,0,5.72
2026-04-05T17:32:49.1987998Z,0,0,0,5.95
2026-04-05T17:32:49.2147092Z,0,0,0,5.78
2026-04-05T17:32:49.2303203Z,0,0,0,5.49
2026-04-05T17:32:49.2458046Z,0,0,0,5.36
2026-04-05T17:32:49.2618919Z,0,0,0,5.95
2026-04-05T17:32:49.2772993Z,0,0,0,5.24
2026-04-05T17:32:49.2925133Z,0,0,0,5.09
2026-04-05T17:32:49.3086445Z,0,0,0,6.00
2026-04-05T17:32:49.3245302Z,0,0,0,5.76
2026-04-05T17:32:49.3409494Z,0,0,0,6.31
2026-04-05T17:32:49.3566714Z,0,0,0,5.60
2026-04-05T17:32:49.3724957Z,0,0,0,5.63
2026-04-05T17:32:49.3884852Z,0,0,0,5.87
2026-04-05T17:32:49.4185923Z,0,0,0,5.27
2026-04-05T17:32:49.4340882Z,0,0,0,5.20
2026-04-05T17:32:49.4495919Z,0,0,0,5.39
2026-04-05T17:32:49.4651420Z,0,0,0,5.42
2026-04-05T17:32:49.4804742Z,0,0,0,5.21
2026-04-05T17:32:49.4964201Z,0,0,0,5.79
2026-04-05T17:32:49.5121197Z,0,0,0,5.56
2026-04-05T17:32:49.5274893Z,0,0,0,5.26
2026-04-05T17:32:49.5429545Z,0,0,0,5.32
2026-04-05T17:32:49.5585070Z,0,0,0,5.45
2026-04-05T17:32:49.5744494Z,0,0,0,5.81
2026-04-05T17:32:49.5899978Z,0,0,0,5.43
2026-04-05T17:32:49.6057299Z,0,0,0,5.59
2026-04-05T17:32:49.6211360Z,0,0,0,5.30
2026-04-05T17:32:49.6365168Z,0,0,0,5.20
2026-04-05T17:32:49.6516549Z,0,0,0,5.02
2026-04-05T17:32:49.6668890Z,0,0,0,5.14
2026-04-05T17:32:49.6826046Z,0,0,0,5.62
2026-04-05T17:32:49.6983625Z,0,0,0,5.64
2026-04-05T17:32:49.7140639Z,0,0,0,5.60
2026-04-05T17:32:49.7297522Z,0,0,0,5.56
2026-04-05T17:32:49.7451250Z,0,0,0,5.27
2026-04-05T17:32:49.7609997Z,0,0,0,5.74
2026-04-05T17:32:49.7771854Z,0,0,0,6.08
2026-04-05T17:32:49.7927322Z,0,0,0,5.40
2026-04-05T17:32:49.8087109Z,0,0,0,5.88
2026-04-05T17:32:49.8240979Z,0,0,0,5.28
2026-04-05T17:32:49.8399829Z,0,0,0,5.74
2026-04-05T17:32:49.8557000Z,0,0,0,5.57
2026-04-05T17:32:49.8715750Z,0,0,0,5.78
2026-04-05T17:32:49.8871376Z,0,0,0,5.42
2026-04-05T17:32:49.9029724Z,0,0,0,5.71
2026-04-05T17:32:49.9181217Z,0,0,0,5.05
2026-04-05T17:32:49.9341075Z,0,0,0,5.82
2026-04-05T17:32:49.9496239Z,0,0,0,5.43
2026-04-05T17:32:49.9656142Z,0,0,0,5.88
2026-04-05T17:32:49.9814306Z,0,0,0,5.68
2026-04-05T17:32:49.9972814Z,0,0,0,5.77
2026-04-05T17:32:50.0126122Z,0,0,0,5.24
2026-04-05T17:32:50.0277850Z,0,0,0,5.08
2026-04-05T17:32:50.0431292Z,0,0,0,5.26
2026-04-05T17:32:50.0587600Z,0,0,0,5.54
2026-04-05T17:32:50.0743281Z,0,0,0,5.48
2026-04-05T17:32:50.0900248Z,0,0,0,5.53
2026-04-05T17:32:50.1058417Z,0,0,0,5.57
2026-04-05T17:32:50.1213412Z,0,0,0,5.40
2026-04-05T17:32:50.1375695Z,0,0,0,6.14
2026-04-05T17:32:50.1533864Z,0,0,0,5.70
2026-04-05T17:32:50.1690839Z,0,0,0,5.61
2026-04-05T17:32:50.1848642Z,0,0,0,5.65
2026-04-05T17:32:50.2003493Z,0,0,0,5.39
2026-04-05T17:32:50.2160077Z,0,0,0,5.59
2026-04-05T17:32:50.2317176Z,0,0,0,5.63
2026-04-05T17:32:50.2471512Z,0,0,0,5.39
2026-04-05T17:32:50.2628931Z,0,0,0,5.65
2026-04-05T17:32:50.2786067Z,0,0,0,5.63
2026-04-05T17:32:50.2939938Z,0,0,0,5.14
2026-04-05T17:32:50.3093661Z,0,0,0,5.04
2026-04-05T17:32:50.3253141Z,0,0,0,5.80
2026-04-05T17:32:50.3410274Z,0,0,0,5.59
2026-04-05T17:32:50.3575439Z,0,0,0,6.40
2026-04-05T17:32:50.3728840Z,0,0,0,5.16
2026-04-05T17:32:50.3886440Z,0,0,0,5.65
2026-04-05T17:32:50.4038378Z,0,0,0,5.08
2026-04-05T17:32:50.4192823Z,0,0,0,5.19
2026-04-05T17:32:50.4346327Z,0,0,0,5.28
2026-04-05T17:32:50.4506174Z,0,0,0,5.91
2026-04-05T17:32:50.4669449Z,0,0,0,6.24
2026-04-05T17:32:50.4832361Z,0,0,0,6.08
2026-04-05T17:32:50.5284094Z,0,0,0,5.30
2026-04-05T17:32:50.5442584Z,0,0,0,5.77
2026-04-05T17:32:50.5596444Z,0,0,0,5.32
2026-04-05T17:32:50.5748638Z,0,0,0,5.15
2026-04-05T17:32:50.5904982Z,0,0,0,5.56
2026-04-05T17:32:50.6057030Z,0,0,0,5.13
