Timestamp,FusionMs,FusedTrackCount
2026-04-05T17:48:09.9103072Z,2.094,0
2026-04-05T17:48:10.2524203Z,0.029,0
2026-04-05T17:48:10.2622362Z,0.178,0
2026-04-05T17:48:10.2629076Z,0.019,0
2026-04-05T17:48:10.2630668Z,0.011,0
2026-04-05T17:48:10.2712284Z,0.034,0
2026-04-05T17:48:10.2714523Z,0.011,0
2026-04-05T17:48:10.2717378Z,0.010,0
2026-04-05T17:48:10.2797885Z,0.047,0
2026-04-05T17:48:10.2801412Z,0.012,0
2026-04-05T17:48:10.2802405Z,0.009,0
2026-04-05T17:48:10.2803951Z,0.009,0
2026-04-05T17:48:10.2804782Z,0.008,0
2026-04-05T17:48:10.2848373Z,0.021,0
2026-04-05T17:48:10.2852056Z,0.014,0
2026-04-05T17:48:10.2969083Z,0.026,0
2026-04-05T17:48:10.2970194Z,0.008,0
2026-04-05T17:48:10.2970788Z,0.007,0
2026-04-05T17:48:10.2971435Z,0.014,0
2026-04-05T17:48:10.2971938Z,0.005,0
2026-04-05T17:48:10.2974165Z,0.008,0
2026-04-05T17:48:10.2974808Z,0.007,0
2026-04-05T17:48:10.2975374Z,0.007,0
2026-04-05T17:48:10.2975956Z,0.006,0
2026-04-05T17:48:10.2977166Z,0.009,0
2026-04-05T17:48:10.2978915Z,0.010,0
2026-04-05T17:48:10.2981369Z,0.007,0
2026-04-05T17:48:10.2989900Z,0.025,0
2026-04-05T17:48:10.2991113Z,0.009,0
2026-04-05T17:48:10.2992127Z,0.006,0
2026-04-05T17:48:10.2993111Z,0.014,0
2026-04-05T17:48:10.2993825Z,0.012,0
2026-04-05T17:48:10.2994394Z,0.007,0
2026-04-05T17:48:10.2995075Z,0.006,0
2026-04-05T17:48:10.2996876Z,0.009,0
2026-04-05T17:48:10.2999275Z,0.006,0
2026-04-05T17:48:10.2999824Z,0.006,0
2026-04-05T17:48:10.3000256Z,0.010,0
2026-04-05T17:48:10.3000728Z,0.012,0
2026-04-05T17:48:10.3001914Z,0.010,0
2026-04-05T17:48:10.3002654Z,0.009,0
2026-04-05T17:48:10.3004257Z,0.006,0
2026-04-05T17:48:10.3004678Z,0.004,0
2026-04-05T17:48:10.3005948Z,0.092,0
2026-04-05T17:48:10.3007033Z,0.008,0
2026-04-05T17:48:10.3008750Z,0.037,0
2026-04-05T17:48:10.3010017Z,0.007,0
2026-04-05T17:48:10.3010470Z,0.009,0
2026-04-05T17:48:10.3011562Z,0.023,0
2026-04-05T17:48:10.3036552Z,0.061,0
2026-04-05T17:48:10.3038495Z,0.009,0
2026-04-05T17:48:10.3040936Z,0.017,0
2026-04-05T17:48:10.3041717Z,0.007,0
2026-04-05T17:48:10.3043973Z,0.018,0
2026-04-05T17:48:10.3046440Z,0.019,0
2026-04-05T17:48:10.3047404Z,0.008,0
2026-04-05T17:48:10.3048892Z,0.011,0
2026-04-05T17:48:10.3050099Z,0.011,0
2026-04-05T17:48:10.3050797Z,0.007,0
2026-04-05T17:48:10.3051821Z,0.007,0
2026-04-05T17:48:10.3052788Z,0.007,0
2026-04-05T17:48:10.3054724Z,0.009,0
2026-04-05T17:48:10.3055429Z,0.007,0
2026-04-05T17:48:10.3057803Z,0.024,0
2026-04-05T17:48:10.3060226Z,0.012,0
2026-04-05T17:48:10.3061595Z,0.013,0
2026-04-05T17:48:10.3062265Z,0.007,0
2026-04-05T17:48:10.3064337Z,0.006,0
2026-04-05T17:48:10.3064875Z,0.005,0
2026-04-05T17:48:10.3065650Z,0.009,0
2026-04-05T17:48:10.3066320Z,0.007,0
2026-04-05T17:48:10.3066985Z,0.012,0
2026-04-05T17:48:10.3067587Z,0.007,0
2026-04-05T17:48:10.3068347Z,0.007,0
2026-04-05T17:48:10.3069433Z,0.008,0
2026-04-05T17:48:10.7829165Z,0.047,0
2026-04-05T17:48:11.7941640Z,0.036,0
2026-04-05T17:48:12.7625200Z,0.027,0
2026-04-05T17:48:12.7626710Z,0.007,0
2026-04-05T17:48:12.7629019Z,0.012,0
2026-04-05T17:48:12.7629739Z,0.006,0
2026-04-05T17:48:12.7669558Z,0.021,0
2026-04-05T17:48:12.7670606Z,0.004,0
2026-04-05T17:48:12.7671171Z,0.004,0
2026-04-05T17:48:12.7671423Z,0.005,0
2026-04-05T17:48:12.7672677Z,0.003,0
2026-04-05T17:48:12.7673666Z,0.005,0
2026-04-05T17:48:12.7674612Z,0.005,0
2026-04-05T17:48:12.7675471Z,0.005,0
2026-04-05T17:48:12.7678235Z,0.012,0
2026-04-05T17:48:12.7774764Z,9.527,0
2026-04-05T17:48:12.7776672Z,0.028,0
2026-04-05T17:48:12.7780652Z,0.016,0
2026-04-05T17:48:12.7782088Z,0.017,0
2026-04-05T17:48:12.7782624Z,0.012,0
2026-04-05T17:48:12.7783088Z,0.004,0
2026-04-05T17:48:12.7785744Z,0.018,0
2026-04-05T17:48:12.8081226Z,0.021,0
2026-04-05T17:48:13.8214342Z,0.019,0
2026-04-05T17:48:14.8359272Z,0.117,0
2026-04-05T17:48:15.2759884Z,0.020,0
2026-04-05T17:48:15.2760573Z,0.007,0
2026-04-05T17:48:15.2823579Z,0.034,0
2026-04-05T17:48:15.2825149Z,0.008,0
2026-04-05T17:48:15.2827259Z,0.013,0
