Timestamp,DispatchMs
2026-04-05T17:48:09.9025095Z,0.427
2026-04-05T17:48:10.2521573Z,0.036
2026-04-05T17:48:10.2605491Z,0.012
2026-04-05T17:48:10.2627807Z,0.011
2026-04-05T17:48:10.2629784Z,0.003
2026-04-05T17:48:10.2631066Z,0.002
2026-04-05T17:48:10.2713704Z,0.011
2026-04-05T17:48:10.2714890Z,0.002
2026-04-05T17:48:10.2715926Z,0.003
2026-04-05T17:48:10.2716783Z,0.016
2026-04-05T17:48:10.2717755Z,0.002
2026-04-05T17:48:10.2800524Z,0.014
2026-04-05T17:48:10.2801834Z,0.002
2026-04-05T17:48:10.2802830Z,0.002
2026-04-05T17:48:10.2804311Z,0.002
2026-04-05T17:48:10.2805157Z,0.002
2026-04-05T17:48:10.2849454Z,0.009
2026-04-05T17:48:10.2967163Z,0.011
2026-04-05T17:48:10.2969669Z,0.005
2026-04-05T17:48:10.2970402Z,0.002
2026-04-05T17:48:10.2971001Z,0.002
2026-04-05T17:48:10.2971647Z,0.001
2026-04-05T17:48:10.2972112Z,0.006
2026-04-05T17:48:10.2973223Z,0.002
2026-04-05T17:48:10.2973839Z,0.001
2026-04-05T17:48:10.2974350Z,0.001
2026-04-05T17:48:10.2975065Z,0.003
2026-04-05T17:48:10.2975647Z,0.001
2026-04-05T17:48:10.2976214Z,0.002
2026-04-05T17:48:10.2978171Z,0.009
2026-04-05T17:48:10.2979323Z,0.002
2026-04-05T17:48:10.2979764Z,0.001
2026-04-05T17:48:10.2980213Z,0.001
2026-04-05T17:48:10.2980559Z,0.001
2026-04-05T17:48:10.2981004Z,0.001
2026-04-05T17:48:10.2988864Z,0.004
2026-04-05T17:48:10.2990251Z,0.003
2026-04-05T17:48:10.2990745Z,0.001
2026-04-05T17:48:10.2991316Z,0.002
2026-04-05T17:48:10.2991735Z,0.001
2026-04-05T17:48:10.2992280Z,0.001
2026-04-05T17:48:10.2993437Z,0.002
2026-04-05T17:48:10.2994061Z,0.002
2026-04-05T17:48:10.2994717Z,0.002
2026-04-05T17:48:10.2995276Z,0.002
2026-04-05T17:48:10.2995751Z,0.001
2026-04-05T17:48:10.2997151Z,0.003
2026-04-05T17:48:10.2997524Z,0.001
2026-04-05T17:48:10.2997752Z,0.001
2026-04-05T17:48:10.2998477Z,0.001
2026-04-05T17:48:10.2998715Z,0.001
2026-04-05T17:48:10.2999033Z,0.001
2026-04-05T17:48:10.2999520Z,0.008
2026-04-05T17:48:10.2999982Z,0.001
2026-04-05T17:48:10.3000385Z,0.001
2026-04-05T17:48:10.3001458Z,0.001
2026-04-05T17:48:10.3002161Z,0.002
2026-04-05T17:48:10.3002974Z,0.002
2026-04-05T17:48:10.3003677Z,0.001
2026-04-05T17:48:10.3004000Z,0.001
2026-04-05T17:48:10.3004462Z,0.001
2026-04-05T17:48:10.3004817Z,0.001
2026-04-05T17:48:10.3006180Z,0.001
2026-04-05T17:48:10.3006593Z,0.001
2026-04-05T17:48:10.3007249Z,0.002
2026-04-05T17:48:10.3008054Z,0.002
2026-04-05T17:48:10.3009533Z,0.011
2026-04-05T17:48:10.3010198Z,0.001
2026-04-05T17:48:10.3010899Z,0.001
2026-04-05T17:48:10.3028162Z,0.004
2026-04-05T17:48:10.3037432Z,0.006
2026-04-05T17:48:10.3038110Z,0.009
2026-04-05T17:48:10.3038699Z,0.002
2026-04-05T17:48:10.3039199Z,0.002
2026-04-05T17:48:10.3041326Z,0.004
2026-04-05T17:48:10.3042615Z,0.005
2026-04-05T17:48:10.3043476Z,0.014
2026-04-05T17:48:10.3044248Z,0.002
2026-04-05T17:48:10.3044636Z,0.001
2026-04-05T17:48:10.3045045Z,0.001
2026-04-05T17:48:10.3047022Z,0.004
2026-04-05T17:48:10.3048129Z,0.004
2026-04-05T17:48:10.3049544Z,0.001
2026-04-05T17:48:10.3050455Z,0.002
2026-04-05T17:48:10.3050996Z,0.001
2026-04-05T17:48:10.3051486Z,0.001
2026-04-05T17:48:10.3052110Z,0.001
2026-04-05T17:48:10.3052467Z,0.001
2026-04-05T17:48:10.3053052Z,0.001
2026-04-05T17:48:10.3053908Z,0.002
2026-04-05T17:48:10.3054368Z,0.001
2026-04-05T17:48:10.3055082Z,0.001
2026-04-05T17:48:10.3055996Z,0.001
2026-04-05T17:48:10.3058150Z,0.003
2026-04-05T17:48:10.3059423Z,0.004
2026-04-05T17:48:10.3060506Z,0.002
2026-04-05T17:48:10.3061060Z,0.002
2026-04-05T17:48:10.3061896Z,0.002
2026-04-05T17:48:10.3062561Z,0.002
2026-04-05T17:48:10.3063592Z,0.002
2026-04-05T17:48:10.3064048Z,0.001
2026-04-05T17:48:10.3064572Z,0.001
2026-04-05T17:48:10.3065242Z,0.001
2026-04-05T17:48:10.3065903Z,0.002
2026-04-05T17:48:10.3066573Z,0.002
2026-04-05T17:48:10.3067232Z,0.002
2026-04-05T17:48:10.3067901Z,0.002
2026-04-05T17:48:10.3068624Z,0.001
2026-04-05T17:48:10.3069712Z,0.003
2026-04-05T17:48:10.3070237Z,0.002
2026-04-05T17:48:10.3070644Z,0.002
