Timestamp,DispatchMs
2026-04-05T18:30:42.6705180Z,0.877
2026-04-05T18:30:42.6973777Z,0.035
2026-04-05T18:30:42.7098867Z,0.011
2026-04-05T18:30:42.7117203Z,0.007
2026-04-05T18:30:42.7261048Z,0.007
2026-04-05T18:30:42.7265253Z,0.002
2026-04-05T18:30:42.7275963Z,0.003
2026-04-05T18:30:42.7277410Z,0.003
2026-04-05T18:30:42.7283788Z,0.001
2026-04-05T18:30:42.7285869Z,0.003
2026-04-05T18:30:42.7306195Z,0.001
2026-04-05T18:30:42.7307571Z,0.001
2026-04-05T18:30:42.7416784Z,0.009
2026-04-05T18:30:42.7744092Z,0.003
2026-04-05T18:30:42.8031326Z,0.006
2026-04-05T18:30:42.8033122Z,0.002
2026-04-05T18:30:42.8339509Z,0.007
2026-04-05T18:30:42.8346579Z,0.007
2026-04-05T18:30:42.8660972Z,0.003
2026-04-05T18:30:42.8979063Z,0.011
2026-04-05T18:30:42.9292782Z,0.003
2026-04-05T18:30:42.9603258Z,0.010
2026-04-05T18:30:42.9694931Z,0.007
2026-04-05T18:30:42.9916419Z,0.002
2026-04-05T18:30:42.9937847Z,0.004
2026-04-05T18:30:43.0242944Z,0.002
2026-04-05T18:30:43.0547098Z,0.003
2026-04-05T18:30:43.0856513Z,0.002
2026-04-05T18:30:43.0864893Z,0.007
2026-04-05T18:30:43.1168527Z,0.009
2026-04-05T18:30:43.1494419Z,0.003
2026-04-05T18:30:43.1502620Z,0.005
2026-04-05T18:30:43.1797077Z,0.012
2026-04-05T18:30:43.2106005Z,0.014
2026-04-05T18:30:43.2108448Z,0.004
2026-04-05T18:30:43.2416878Z,0.010
2026-04-05T18:30:43.2418756Z,0.003
2026-04-05T18:30:43.2745036Z,0.003
2026-04-05T18:30:43.3047049Z,0.009
2026-04-05T18:30:43.3048542Z,0.002
2026-04-05T18:30:43.3371498Z,0.006
2026-04-05T18:30:43.3672384Z,0.002
2026-04-05T18:30:43.3674644Z,0.029
2026-04-05T18:30:43.3979598Z,0.007
2026-04-05T18:30:43.4292675Z,0.003
2026-04-05T18:30:43.4603764Z,0.002
2026-04-05T18:30:43.4878044Z,0.010
2026-04-05T18:30:43.5184411Z,0.002
2026-04-05T18:30:43.5196709Z,0.002
2026-04-05T18:30:43.5493220Z,0.006
2026-04-05T18:30:43.5495416Z,0.001
2026-04-05T18:30:43.5808782Z,0.001
2026-04-05T18:30:43.6126555Z,0.002
2026-04-05T18:30:43.6129353Z,0.001
2026-04-05T18:30:43.6447737Z,0.002
2026-04-05T18:30:43.6450133Z,0.002
2026-04-05T18:30:43.6757754Z,0.002
2026-04-05T18:30:43.6760277Z,0.001
2026-04-05T18:30:43.7071399Z,0.006
2026-04-05T18:30:43.7072603Z,0.002
2026-04-05T18:30:43.7380526Z,0.007
2026-04-05T18:30:43.7381816Z,0.002
2026-04-05T18:30:43.7690544Z,0.006
2026-04-05T18:30:43.8002880Z,0.008
2026-04-05T18:30:43.8307827Z,0.002
2026-04-05T18:30:43.8631257Z,0.008
2026-04-05T18:30:43.8934355Z,0.002
2026-04-05T18:30:43.9247006Z,0.001
2026-04-05T18:30:43.9254906Z,0.002
2026-04-05T18:30:43.9566921Z,0.009
2026-04-05T18:30:43.9572810Z,0.007
2026-04-05T18:30:43.9859336Z,0.006
2026-04-05T18:30:43.9860894Z,0.001
2026-04-05T18:30:44.0170058Z,0.002
2026-04-05T18:30:44.0178585Z,0.005
2026-04-05T18:30:44.0479889Z,0.001
2026-04-05T18:30:44.0796426Z,0.008
2026-04-05T18:30:44.1107858Z,0.002
2026-04-05T18:30:44.1109145Z,0.001
2026-04-05T18:30:44.1109516Z,0.001
2026-04-05T18:30:44.1419949Z,0.008
2026-04-05T18:30:44.1421350Z,0.002
2026-04-05T18:30:44.1739912Z,0.002
2026-04-05T18:30:44.2048571Z,0.002
2026-04-05T18:30:44.2371570Z,0.017
2026-04-05T18:30:44.2377831Z,0.007
2026-04-05T18:30:44.2688111Z,0.003
2026-04-05T18:30:44.2698061Z,0.006
2026-04-05T18:30:44.2999882Z,0.006
2026-04-05T18:30:44.3009248Z,0.002
2026-04-05T18:30:44.3313915Z,0.006
2026-04-05T18:30:44.3631791Z,0.003
2026-04-05T18:30:44.3957454Z,0.002
2026-04-05T18:30:44.3967572Z,0.007
2026-04-05T18:30:44.4325167Z,0.007
2026-04-05T18:30:44.4333116Z,0.006
2026-04-05T18:30:44.4337862Z,0.018
2026-04-05T18:30:44.4593329Z,0.003
