Timestamp,FusionMs,FusedTrackCount
2026-04-05T18:12:34.9865828Z,1.743,0
2026-04-05T18:12:35.0486089Z,0.018,0
2026-04-05T18:12:35.1165864Z,0.118,0
2026-04-05T18:12:35.2135000Z,11.617,1
2026-04-05T18:12:35.2641911Z,0.029,1
2026-04-05T18:12:35.2965644Z,0.028,1
2026-04-05T18:12:35.3914979Z,0.043,1
2026-04-05T18:12:35.8863171Z,0.036,0
2026-04-05T18:12:35.8864134Z,0.010,0
2026-04-05T18:12:35.8864711Z,0.009,0
2026-04-05T18:12:35.8865379Z,0.011,0
2026-04-05T18:12:35.8877915Z,0.035,0
2026-04-05T18:12:35.8884529Z,0.039,0
2026-04-05T18:12:35.8885667Z,0.010,0
2026-04-05T18:12:35.8886212Z,0.008,0
2026-04-05T18:12:35.8967427Z,0.024,0
2026-04-05T18:12:35.8968002Z,0.011,0
2026-04-05T18:12:35.8968615Z,0.008,0
2026-04-05T18:12:35.8969083Z,0.007,0
2026-04-05T18:12:35.8973249Z,0.019,0
2026-04-05T18:12:35.8974524Z,0.024,0
2026-04-05T18:12:35.8975675Z,0.020,0
2026-04-05T18:12:35.8977433Z,0.014,0
2026-04-05T18:12:35.8978639Z,0.014,0
2026-04-05T18:12:35.8979309Z,0.010,0
2026-04-05T18:12:35.8980010Z,0.008,0
2026-04-05T18:12:35.8981426Z,0.010,0
2026-04-05T18:12:35.8984476Z,0.013,0
2026-04-05T18:12:35.9400490Z,0.038,0
2026-04-05T18:12:36.1893842Z,0.032,0
2026-04-05T18:12:36.2208749Z,0.023,0
2026-04-05T18:12:36.4693604Z,0.036,0
2026-04-05T18:12:36.5631415Z,0.018,0
2026-04-05T18:12:36.7192401Z,0.030,0
2026-04-05T18:12:36.9983040Z,0.026,0
2026-04-05T18:12:37.1302302Z,0.030,0
2026-04-05T18:12:37.1873904Z,0.018,0
2026-04-05T18:12:37.3503201Z,6.146,0
2026-04-05T18:12:37.4364173Z,0.024,0
2026-04-05T18:12:37.4994779Z,0.446,0
2026-04-05T18:12:37.6252764Z,0.017,0
2026-04-05T18:12:37.6566435Z,0.497,0
2026-04-05T18:12:37.8724683Z,0.021,0
2026-04-05T18:12:38.0279439Z,0.030,0
2026-04-05T18:12:38.0584692Z,0.028,0
2026-04-05T18:12:38.1509593Z,0.032,0
2026-04-05T18:12:38.1821243Z,0.023,0
2026-04-05T18:12:38.3074517Z,0.023,0
2026-04-05T18:12:38.3384927Z,0.025,0
2026-04-05T18:12:38.3874083Z,0.029,0
2026-04-05T18:12:38.3875102Z,0.010,0
2026-04-05T18:12:38.3918711Z,0.028,0
2026-04-05T18:12:38.3926070Z,0.032,0
2026-04-05T18:12:38.3934006Z,0.032,0
2026-04-05T18:12:38.3935725Z,0.018,0
2026-04-05T18:12:38.3938813Z,0.018,0
2026-04-05T18:12:38.3941049Z,0.052,0
2026-04-05T18:12:38.3946522Z,0.027,0
2026-04-05T18:12:38.3953106Z,0.027,0
2026-04-05T18:12:38.3955215Z,0.020,0
2026-04-05T18:12:38.3959537Z,0.018,0
2026-04-05T18:12:38.3963888Z,0.053,0
2026-04-05T18:12:38.4030565Z,1.103,0
2026-04-05T18:12:38.4332797Z,0.030,0
2026-04-05T18:12:38.4643065Z,0.064,0
2026-04-05T18:12:38.5272324Z,0.606,0
2026-04-05T18:12:38.5592362Z,1.002,0
2026-04-05T18:12:38.6517164Z,0.020,0
2026-04-05T18:12:38.7780337Z,0.014,0
2026-04-05T18:12:38.9342598Z,0.025,0
2026-04-05T18:12:39.0895188Z,0.035,0
2026-04-05T18:12:39.1205177Z,0.036,0
2026-04-05T18:12:39.2126141Z,0.044,0
2026-04-05T18:12:39.2769254Z,0.036,0
2026-04-05T18:12:39.6193904Z,0.056,0
2026-04-05T18:12:39.8062100Z,0.024,0
2026-04-05T18:12:39.9600835Z,0.034,0
2026-04-05T18:12:39.9906559Z,0.026,0
2026-04-05T18:12:40.0229828Z,0.997,0
2026-04-05T18:12:40.1149198Z,0.026,0
2026-04-05T18:12:40.1789891Z,0.024,0
2026-04-05T18:12:40.3045281Z,0.057,0
2026-04-05T18:12:40.4924044Z,0.010,0
2026-04-05T18:12:40.5530671Z,0.011,0
2026-04-05T18:12:40.7105030Z,0.268,1
2026-04-05T18:12:40.8049320Z,0.027,1
2026-04-05T18:12:40.8357747Z,0.023,1
2026-04-05T18:12:40.8681247Z,0.024,1
2026-04-05T18:12:40.8996789Z,0.021,0
2026-04-05T18:12:40.8997606Z,0.007,0
2026-04-05T18:12:40.8998300Z,0.008,0
2026-04-05T18:12:40.9031100Z,0.033,0
2026-04-05T18:12:40.9032394Z,0.006,0
2026-04-05T18:12:40.9032809Z,0.004,0
2026-04-05T18:12:40.9033324Z,0.004,0
2026-04-05T18:12:40.9035230Z,0.006,0
2026-04-05T18:12:40.9035701Z,0.004,0
2026-04-05T18:12:40.9036562Z,0.009,0
2026-04-05T18:12:40.9037575Z,0.009,0
2026-04-05T18:12:40.9038262Z,0.007,0
2026-04-05T18:12:40.9039042Z,0.008,0
2026-04-05T18:12:40.9039714Z,0.007,0
2026-04-05T18:12:40.9040497Z,0.008,0
2026-04-05T18:12:40.9043470Z,0.022,0
2026-04-05T18:12:40.9044189Z,0.008,0
2026-04-05T18:12:40.9047454Z,0.014,0
2026-04-05T18:12:40.9049477Z,0.022,0
2026-04-05T18:12:40.9052105Z,0.013,0
2026-04-05T18:12:40.9053066Z,0.011,0
2026-04-05T18:12:40.9055854Z,0.013,0
2026-04-05T18:12:41.0463121Z,0.040,0
2026-04-05T18:12:41.2337185Z,0.021,0
2026-04-05T18:12:41.4826269Z,0.015,0
2026-04-05T18:12:41.5762307Z,0.067,1
2026-04-05T18:12:41.6987415Z,0.013,1
2026-04-05T18:12:41.7619940Z,0.013,1
2026-04-05T18:12:41.7927887Z,0.016,0
2026-04-05T18:12:41.9170308Z,0.021,0
2026-04-05T18:12:42.0424604Z,0.025,0
2026-04-05T18:12:42.1669849Z,0.013,0
2026-04-05T18:12:42.3514521Z,0.028,0
2026-04-05T18:12:42.4136301Z,0.025,0
2026-04-05T18:12:42.4768729Z,0.058,0
2026-04-05T18:12:42.5071829Z,0.175,1
2026-04-05T18:12:42.5691358Z,0.363,1
2026-04-05T18:12:42.6005822Z,0.039,1
2026-04-05T18:12:42.7261141Z,1.422,0
2026-04-05T18:12:42.8485699Z,0.026,0
2026-04-05T18:12:42.9110643Z,0.024,0
2026-04-05T18:12:42.9423967Z,0.034,0
2026-04-05T18:12:43.0032680Z,0.040,0
2026-04-05T18:12:43.2863885Z,0.034,0
2026-04-05T18:12:43.4139852Z,0.032,0
2026-04-05T18:12:43.4140943Z,0.011,0
2026-04-05T18:12:43.4142537Z,0.020,0
2026-04-05T18:12:43.4143641Z,0.034,0
2026-04-05T18:12:43.4185024Z,0.040,0
2026-04-05T18:12:43.4186013Z,0.011,0
2026-04-05T18:12:43.4187856Z,0.014,0
2026-04-05T18:12:43.4189487Z,0.013,0
2026-04-05T18:12:43.4190573Z,0.010,0
2026-04-05T18:12:43.4191560Z,0.010,0
2026-04-05T18:12:43.4195818Z,0.030,0
2026-04-05T18:12:43.4201561Z,0.019,0
2026-04-05T18:12:43.4202936Z,0.011,0
2026-04-05T18:12:43.4203657Z,0.008,0
2026-04-05T18:12:43.4205083Z,0.011,0
2026-04-05T18:12:43.4208807Z,0.011,0
2026-04-05T18:12:43.4209743Z,0.010,0
2026-04-05T18:12:43.4210663Z,0.021,0
2026-04-05T18:12:43.4212692Z,0.011,0
2026-04-05T18:12:43.4213605Z,0.009,0
2026-04-05T18:12:43.4216293Z,0.015,0
2026-04-05T18:12:43.4461543Z,0.016,0
2026-04-05T18:12:43.5084042Z,0.030,0
2026-04-05T18:12:43.5694268Z,0.017,0
2026-04-05T18:12:43.7720370Z,0.019,0
2026-04-05T18:12:43.8030955Z,0.018,0
2026-04-05T18:12:43.8957824Z,0.014,0
2026-04-05T18:12:44.1131681Z,0.033,0
2026-04-05T18:12:44.1759660Z,0.046,0
2026-04-05T18:12:44.3935455Z,0.039,0
2026-04-05T18:12:44.4246412Z,0.030,0
2026-04-05T18:12:44.6103358Z,0.057,0
2026-04-05T18:12:44.7034638Z,0.124,1
2026-04-05T18:12:44.7655526Z,0.051,1
2026-04-05T18:12:44.8896996Z,0.029,1
2026-04-05T18:12:45.1067572Z,0.055,0
2026-04-05T18:12:45.1384015Z,0.171,1
2026-04-05T18:12:45.2006276Z,0.033,1
2026-04-05T18:12:45.2937842Z,0.028,1
2026-04-05T18:12:45.4184257Z,0.050,0
2026-04-05T18:12:45.5115614Z,0.028,0
2026-04-05T18:12:45.5446859Z,0.024,0
2026-04-05T18:12:45.6373761Z,0.061,0
2026-04-05T18:12:45.7627842Z,0.023,0
2026-04-05T18:12:45.8259258Z,0.027,0
2026-04-05T18:12:45.9180299Z,0.034,0
2026-04-05T18:12:45.9195908Z,0.026,0
