Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T19:17:48.7842424Z,6.4,72.3,6.2,34
2026-04-05T19:17:49.8014598Z,5.0,75.6,7.5,34
2026-04-05T19:17:50.8126345Z,5.6,78.0,9.4,34
2026-04-05T19:17:51.8287124Z,7.7,80.6,10.9,34
2026-04-05T19:17:52.8412786Z,1.9,81.8,12.1,34
2026-04-05T19:17:53.8494927Z,2.5,83.8,14.0,34
2026-04-05T19:17:54.8708187Z,2.3,85.4,15.5,34
2026-04-05T19:17:55.8903763Z,0.6,84.7,17.4,34
2026-04-05T19:17:56.9066296Z,0.6,85.9,18.7,34
2026-04-05T19:17:57.9303192Z,1.7,87.9,20.5,34
2026-04-05T19:17:58.9427385Z,2.3,89.7,22.1,34
2026-04-05T19:17:59.9481778Z,3.1,88.8,23.6,34
2026-04-05T19:18:00.9598769Z,2.5,90.5,25.3,34
2026-04-05T19:18:01.9802993Z,2.1,91.8,26.7,34
2026-04-05T19:18:02.9987708Z,1.7,93.8,28.6,34
2026-04-05T19:18:04.0120816Z,1.3,95.1,30.0,34
2026-04-05T19:18:05.0521743Z,1.5,96.4,31.7,34
2026-04-05T19:18:06.0619067Z,2.3,98.4,33.7,34
2026-04-05T19:18:07.0792203Z,1.0,100.1,35.3,34
2026-04-05T19:18:08.1070955Z,2.9,102.6,37.1,34
2026-04-05T19:18:09.1202777Z,2.3,104.1,38.6,34
2026-04-05T19:18:10.1426284Z,1.5,108.0,40.1,34
2026-04-05T19:18:11.1605806Z,1.5,108.0,42.0,34
2026-04-05T19:18:12.1650358Z,0.8,108.1,43.3,34
2026-04-05T19:18:13.1769774Z,3.1,108.1,45.1,34
2026-04-05T19:18:14.1982457Z,1.5,108.1,46.5,34
2026-04-05T19:18:15.2106086Z,2.3,108.1,48.0,34
2026-04-05T19:18:16.2193350Z,1.5,108.6,50.0,34
2026-04-05T19:18:17.2224860Z,0.8,107.8,51.5,34
2026-04-05T19:18:18.2295084Z,2.7,107.9,53.2,34
2026-04-05T19:18:19.2657948Z,2.3,108.0,54.9,34
2026-04-05T19:18:20.2728322Z,1.0,108.0,56.5,34
2026-04-05T19:18:21.2893305Z,1.2,108.0,58.4,34
2026-04-05T19:18:22.3077718Z,1.2,108.0,60.0,34
2026-04-05T19:18:23.3355881Z,0.8,108.0,62.1,34
2026-04-05T19:18:24.3471083Z,1.9,107.5,63.6,34
2026-04-05T19:18:25.3649813Z,1.2,107.5,65.0,34
2026-04-05T19:18:26.3808883Z,2.7,107.5,66.9,34
2026-04-05T19:18:27.3962096Z,1.9,107.5,68.4,34
2026-04-05T19:18:28.4062739Z,1.9,107.6,70.1,34
2026-04-05T19:18:29.4161270Z,1.5,107.6,71.9,34
2026-04-05T19:18:30.4388588Z,1.0,107.6,73.2,34
2026-04-05T19:18:31.4520342Z,2.3,107.8,74.9,34
2026-04-05T19:18:32.4642660Z,1.7,108.0,76.4,33
2026-04-05T19:18:33.4825458Z,3.3,109.6,78.2,34
2026-04-05T19:18:34.4925181Z,1.4,111.3,79.5,34
2026-04-05T19:18:35.5148877Z,1.3,111.3,80.8,34
2026-04-05T19:18:36.5274468Z,1.7,111.4,82.8,34
2026-04-05T19:18:37.5395247Z,1.7,111.4,84.4,34
2026-04-05T19:18:38.5529598Z,1.5,111.4,86.2,34
2026-04-05T19:18:39.5746189Z,0.6,110.4,87.5,34
2026-04-05T19:18:40.5844041Z,3.5,110.3,88.9,33
2026-04-05T19:18:41.6088220Z,1.7,110.4,90.9,33
2026-04-05T19:18:42.6177411Z,3.3,110.4,92.2,33
2026-04-05T19:18:43.6322328Z,1.7,110.4,93.9,33
2026-04-05T19:18:44.6459324Z,1.5,110.4,95.2,33
2026-04-05T19:18:45.6583240Z,2.1,110.4,96.7,33
2026-04-05T19:18:46.6807587Z,1.5,110.4,98.5,33
2026-04-05T19:18:47.6959316Z,1.9,110.7,99.4,31
