Timestamp,Gen0Collections,Gen1Collections,Gen2Collections,SuspectedPauseMs
2026-04-05T19:17:47.8025816Z,0,0,0,5.33
2026-04-05T19:17:47.8453057Z,0,0,0,7.82
2026-04-05T19:17:47.8617086Z,0,0,0,6.28
2026-04-05T19:17:47.8787089Z,0,0,0,6.83
2026-04-05T19:17:47.8959875Z,0,0,0,6.91
2026-04-05T19:17:47.9111426Z,0,0,0,5.04
2026-04-05T19:17:47.9358337Z,0,0,0,14.25
2026-04-05T19:17:47.9520928Z,0,0,0,6.10
2026-04-05T19:17:47.9854543Z,0,0,0,8.19
2026-04-05T19:17:48.0014900Z,0,0,0,5.78
2026-04-05T19:17:48.0187534Z,0,0,0,6.83
2026-04-05T19:17:48.0350729Z,0,0,0,6.02
2026-04-05T19:17:48.0523718Z,0,0,0,7.09
2026-04-05T19:17:48.0688269Z,0,0,0,5.28
2026-04-05T19:17:48.0847480Z,0,0,0,5.78
2026-04-05T19:17:48.1013550Z,0,0,0,6.46
2026-04-05T19:17:48.1264184Z,0,0,0,14.85
2026-04-05T19:17:48.1425613Z,0,0,0,5.98
2026-04-05T19:17:48.1592729Z,0,0,0,6.33
2026-04-05T19:17:48.1757657Z,0,0,0,6.28
2026-04-05T19:17:48.1922658Z,0,0,0,6.27
2026-04-05T19:17:48.2087947Z,0,0,0,6.39
2026-04-05T19:17:48.2256959Z,0,0,0,6.72
2026-04-05T19:17:48.2420018Z,0,0,0,6.16
2026-04-05T19:17:48.2589827Z,0,0,0,6.77
2026-04-05T19:17:48.2749698Z,0,0,0,5.73
2026-04-05T19:17:48.2914504Z,0,0,0,6.28
2026-04-05T19:17:48.3081706Z,0,0,0,6.53
2026-04-05T19:17:48.3246595Z,0,0,0,6.21
2026-04-05T19:17:48.3415137Z,0,0,0,6.58
2026-04-05T19:17:48.3580956Z,0,0,0,5.10
2026-04-05T19:17:48.3742084Z,0,0,0,5.91
2026-04-05T19:17:48.3904511Z,0,0,0,6.09
2026-04-05T19:17:48.4075944Z,0,0,0,6.91
2026-04-05T19:17:48.4235073Z,0,0,0,5.76
2026-04-05T19:17:48.4400064Z,0,0,0,6.34
2026-04-05T19:17:48.4562461Z,0,0,0,6.07
2026-04-05T19:17:48.4720953Z,0,0,0,5.71
2026-04-05T19:17:48.4890122Z,0,0,0,6.76
2026-04-05T19:17:48.5046901Z,0,0,0,5.54
2026-04-05T19:17:48.5214395Z,0,0,0,6.61
2026-04-05T19:17:48.5382492Z,0,0,0,6.59
2026-04-05T19:17:48.5545061Z,0,0,0,6.08
2026-04-05T19:17:48.5712229Z,0,0,0,6.56
2026-04-05T19:17:48.5877296Z,0,0,0,6.33
2026-04-05T19:17:48.6045070Z,0,0,0,6.65
2026-04-05T19:17:48.6201807Z,0,0,0,5.38
2026-04-05T19:17:48.6454601Z,0,0,0,15.02
2026-04-05T19:17:48.6777297Z,0,0,0,7.38
2026-04-05T19:17:48.6941609Z,0,0,0,6.17
2026-04-05T19:17:48.7101879Z,0,0,0,5.73
2026-04-05T19:17:48.7265723Z,0,0,0,6.24
2026-04-05T19:17:48.7440686Z,0,0,0,7.09
2026-04-05T19:17:48.7758937Z,0,0,0,6.66
2026-04-05T19:17:48.8009256Z,0,0,0,14.82
2026-04-05T19:17:48.8164687Z,0,0,0,5.34
2026-04-05T19:17:48.8421795Z,0,0,0,15.56
2026-04-05T19:17:48.8593431Z,0,0,0,6.96
2026-04-05T19:17:48.8747942Z,0,0,0,5.32
2026-04-05T19:17:48.8915755Z,0,0,0,6.65
2026-04-05T19:17:48.9080540Z,0,0,0,6.34
2026-04-05T19:17:48.9244302Z,0,0,0,6.21
2026-04-05T19:17:48.9414483Z,0,0,0,6.84
2026-04-05T19:17:48.9580871Z,0,0,0,6.01
