Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T19:25:29.4081142Z,00000000-0000-0000-0000-000000000030,3.771,12.835,16.606,1
2026-04-05T19:25:29.4395093Z,00000000-0000-0000-0000-000000000003,0.036,0.567,0.603,1
2026-04-05T19:25:29.4399425Z,00000000-0000-0000-0000-000000000030,0.002,0.068,0.070,2
2026-04-05T19:25:29.4410160Z,00000000-0000-0000-0000-000000000003,0.003,0.104,0.107,2
2026-04-05T19:25:29.4412161Z,00000000-0000-0000-0000-000000000030,0.002,0.052,0.054,3
2026-04-05T19:25:29.4645071Z,00000000-0000-0000-0000-000000000003,11.324,11.868,23.191,2
2026-04-05T19:25:29.4708449Z,00000000-0000-0000-0000-000000000030,0.007,1.039,1.047,4
2026-04-05T19:25:29.4959661Z,00000000-0000-0000-0000-000000000003,0.006,0.184,0.190,3
2026-04-05T19:25:29.5041571Z,00000000-0000-0000-0000-000000000030,0.007,0.111,0.118,4
2026-04-05T19:25:29.5046455Z,00000000-0000-0000-0000-000000000003,0.004,0.062,0.066,4
2026-04-05T19:25:29.5079955Z,00000000-0000-0000-0000-000000000030,0.096,0.187,0.283,3
2026-04-05T19:25:29.5416431Z,00000000-0000-0000-0000-000000000003,0.005,1.562,1.568,4
2026-04-05T19:25:29.5420128Z,00000000-0000-0000-0000-000000000030,0.003,0.042,0.044,3
2026-04-05T19:25:29.5432371Z,00000000-0000-0000-0000-000000000003,0.004,0.081,0.085,4
2026-04-05T19:25:29.5434731Z,00000000-0000-0000-0000-000000000030,0.030,0.032,0.063,2
2026-04-05T19:25:29.5545908Z,00000000-0000-0000-0000-000000000003,0.007,0.113,0.120,4
2026-04-05T19:25:29.5557571Z,00000000-0000-0000-0000-000000000030,0.142,0.052,0.194,2
2026-04-05T19:25:29.5559698Z,00000000-0000-0000-0000-000000000003,0.003,0.047,0.049,4
2026-04-05T19:25:29.5561836Z,00000000-0000-0000-0000-000000000030,0.003,0.029,0.032,3
2026-04-05T19:25:29.5567171Z,00000000-0000-0000-0000-000000000003,0.002,0.027,0.029,4
2026-04-05T19:25:29.5573512Z,00000000-0000-0000-0000-000000000030,0.020,0.044,0.064,2
2026-04-05T19:25:29.5574850Z,00000000-0000-0000-0000-000000000003,0.013,0.036,0.048,3
2026-04-05T19:25:29.5576148Z,00000000-0000-0000-0000-000000000030,0.012,0.025,0.037,2
2026-04-05T19:25:29.5582818Z,00000000-0000-0000-0000-000000000003,0.022,0.042,0.064,2
2026-04-05T19:25:29.5591786Z,00000000-0000-0000-0000-000000000030,0.021,0.052,0.072,2
2026-04-05T19:25:29.5667612Z,00000000-0000-0000-0000-000000000003,0.066,0.148,0.214,2
2026-04-05T19:25:29.5727865Z,00000000-0000-0000-0000-000000000030,0.069,0.103,0.172,2
2026-04-05T19:25:29.5826229Z,00000000-0000-0000-0000-000000000003,0.007,0.105,0.113,3
2026-04-05T19:25:29.5917360Z,00000000-0000-0000-0000-000000000030,0.008,0.348,0.356,3
2026-04-05T19:25:29.6003764Z,00000000-0000-0000-0000-000000000003,0.008,0.107,0.115,3
2026-04-05T19:25:29.6171572Z,00000000-0000-0000-0000-000000000030,0.063,0.096,0.160,3
2026-04-05T19:25:29.6337135Z,00000000-0000-0000-0000-000000000003,0.053,0.099,0.152,3
2026-04-05T19:25:29.6481793Z,00000000-0000-0000-0000-000000000030,0.013,0.178,0.191,4
2026-04-05T19:25:29.6562907Z,00000000-0000-0000-0000-000000000003,0.013,0.162,0.175,4
2026-04-05T19:25:29.6729248Z,00000000-0000-0000-0000-000000000030,0.009,0.097,0.106,4
2026-04-05T19:25:29.6875734Z,00000000-0000-0000-0000-000000000003,0.050,0.099,0.149,3
2026-04-05T19:25:29.6972780Z,00000000-0000-0000-0000-000000000030,0.050,0.105,0.154,3
2026-04-05T19:25:29.7143970Z,00000000-0000-0000-0000-000000000003,0.050,0.101,0.151,3
