Timestamp,FusionMs,FusedTrackCount
2026-04-05T18:41:59.1301992Z,3.219,0
2026-04-05T18:41:59.1376780Z,0.027,0
2026-04-05T18:41:59.1378485Z,0.007,0
2026-04-05T18:41:59.1470796Z,7.907,0
2026-04-05T18:41:59.1474530Z,0.014,0
2026-04-05T18:41:59.1631652Z,0.492,0
2026-04-05T18:41:59.2045065Z,0.120,0
2026-04-05T18:41:59.2235950Z,0.708,0
2026-04-05T18:41:59.2577239Z,0.025,0
2026-04-05T18:41:59.2859397Z,0.057,0
2026-04-05T18:41:59.3173201Z,0.032,0
2026-04-05T18:41:59.3497430Z,0.747,0
2026-04-05T18:41:59.3791746Z,0.061,0
2026-04-05T18:41:59.4225183Z,11.523,1
2026-04-05T18:41:59.4431684Z,0.077,1
2026-04-05T18:41:59.4763417Z,2.059,1
2026-04-05T18:41:59.5057078Z,0.035,1
2026-04-05T18:41:59.5309876Z,1.258,1
2026-04-05T18:41:59.5602036Z,0.113,1
2026-04-05T18:41:59.5901577Z,0.032,1
2026-04-05T18:41:59.6153095Z,0.025,1
2026-04-05T18:41:59.6153568Z,0.005,1
2026-04-05T18:41:59.6153983Z,0.004,1
2026-04-05T18:41:59.6154473Z,0.005,1
2026-04-05T18:41:59.6175308Z,0.017,1
2026-04-05T18:41:59.6181265Z,0.034,1
2026-04-05T18:41:59.6182059Z,0.006,1
2026-04-05T18:41:59.6182440Z,0.004,1
2026-04-05T18:41:59.6240465Z,0.018,1
2026-04-05T18:41:59.6240863Z,0.004,1
2026-04-05T18:41:59.6241284Z,0.006,1
2026-04-05T18:41:59.6241734Z,0.005,1
2026-04-05T18:41:59.6243653Z,0.007,1
2026-04-05T18:41:59.6244954Z,0.036,1
2026-04-05T18:41:59.6245910Z,0.013,1
2026-04-05T18:41:59.6249362Z,0.088,1
2026-04-05T18:41:59.6251651Z,0.065,1
2026-04-05T18:41:59.6254372Z,0.036,1
2026-04-05T18:41:59.6258572Z,0.058,1
2026-04-05T18:41:59.6265961Z,0.052,1
