Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T17:51:20.2084516Z,00000000-0000-0000-0000-000000000003,2.976,5.006,7.982,1
2026-04-05T17:51:20.2210726Z,00000000-0000-0000-0000-000000000030,0.013,0.422,0.436,1
2026-04-05T17:51:20.3196113Z,00000000-0000-0000-0000-000000000003,0.006,0.404,0.411,2
2026-04-05T17:51:20.4292938Z,00000000-0000-0000-0000-000000000030,0.007,0.138,0.145,2
2026-04-05T17:51:20.5380238Z,00000000-0000-0000-0000-000000000003,0.006,0.146,0.152,3
2026-04-05T17:51:20.6553007Z,00000000-0000-0000-0000-000000000030,3.897,3.661,7.558,2
2026-04-05T17:51:20.7548532Z,00000000-0000-0000-0000-000000000003,0.103,0.136,0.239,3
2026-04-05T17:51:20.8642082Z,00000000-0000-0000-0000-000000000030,0.017,0.114,0.131,3
2026-04-05T17:51:20.9738664Z,00000000-0000-0000-0000-000000000003,0.008,0.127,0.135,3
2026-04-05T17:51:21.0832618Z,00000000-0000-0000-0000-000000000030,0.051,0.144,0.195,3
2026-04-05T17:51:21.1392367Z,00000000-0000-0000-0000-000000000003,0.006,0.142,0.148,4
2026-04-05T17:51:21.1393801Z,00000000-0000-0000-0000-000000000003,0.002,0.029,0.031,5
2026-04-05T17:51:21.1394487Z,00000000-0000-0000-0000-000000000003,0.009,0.023,0.032,6
2026-04-05T17:51:21.1410050Z,00000000-0000-0000-0000-000000000003,0.004,1.516,1.520,7
2026-04-05T17:51:21.1421037Z,00000000-0000-0000-0000-000000000003,0.002,0.043,0.045,7
2026-04-05T17:51:21.1435296Z,00000000-0000-0000-0000-000000000003,0.028,0.459,0.487,7
2026-04-05T17:51:21.1436320Z,00000000-0000-0000-0000-000000000003,0.003,0.027,0.030,8
2026-04-05T17:51:21.1436816Z,00000000-0000-0000-0000-000000000003,0.001,0.014,0.014,9
2026-04-05T17:51:21.1489124Z,00000000-0000-0000-0000-000000000003,0.001,5.198,5.198,10
2026-04-05T17:51:21.1491140Z,00000000-0000-0000-0000-000000000003,0.004,0.074,0.078,11
2026-04-05T17:51:21.1491796Z,00000000-0000-0000-0000-000000000003,0.001,0.016,0.017,12
2026-04-05T17:51:21.1492336Z,00000000-0000-0000-0000-000000000003,0.008,0.019,0.027,13
2026-04-05T17:51:21.1492811Z,00000000-0000-0000-0000-000000000003,0.005,0.019,0.024,14
2026-04-05T17:51:21.1493240Z,00000000-0000-0000-0000-000000000003,0.001,0.018,0.019,15
2026-04-05T17:51:21.1493508Z,00000000-0000-0000-0000-000000000003,0.005,0.013,0.017,16
2026-04-05T17:51:21.1493731Z,00000000-0000-0000-0000-000000000003,0.002,0.011,0.013,17
2026-04-05T17:51:21.1494457Z,00000000-0000-0000-0000-000000000003,0.004,0.022,0.027,18
2026-04-05T17:51:21.1494993Z,00000000-0000-0000-0000-000000000003,0.017,0.025,0.042,18
2026-04-05T17:51:21.1496378Z,00000000-0000-0000-0000-000000000003,0.013,0.059,0.072,18
2026-04-05T17:51:21.1498099Z,00000000-0000-0000-0000-000000000003,0.007,0.112,0.119,19
2026-04-05T17:51:21.1498727Z,00000000-0000-0000-0000-000000000003,0.004,0.032,0.036,20
2026-04-05T17:51:21.1499312Z,00000000-0000-0000-0000-000000000003,0.006,0.032,0.038,21
2026-04-05T17:51:21.1500059Z,00000000-0000-0000-0000-000000000003,0.005,0.023,0.029,22
2026-04-05T17:51:21.1500969Z,00000000-0000-0000-0000-000000000003,0.014,0.035,0.049,22
2026-04-05T17:51:21.1502029Z,00000000-0000-0000-0000-000000000003,0.003,0.062,0.065,23
2026-04-05T17:51:21.1502866Z,00000000-0000-0000-0000-000000000003,0.004,0.024,0.028,24
2026-04-05T17:51:21.1503241Z,00000000-0000-0000-0000-000000000003,0.002,0.021,0.023,25
2026-04-05T17:51:21.1503638Z,00000000-0000-0000-0000-000000000003,0.005,0.019,0.024,26
2026-04-05T17:51:21.1504307Z,00000000-0000-0000-0000-000000000003,0.001,0.029,0.030,27
2026-04-05T17:51:21.1504738Z,00000000-0000-0000-0000-000000000003,0.004,0.023,0.027,28
2026-04-05T17:51:21.1924940Z,00000000-0000-0000-0000-000000000003,0.011,0.088,0.100,29
2026-04-05T17:51:21.3050683Z,00000000-0000-0000-0000-000000000030,0.030,0.947,0.976,2
2026-04-05T17:51:21.4117828Z,00000000-0000-0000-0000-000000000003,0.052,0.080,0.133,28
2026-04-05T17:51:21.5203529Z,00000000-0000-0000-0000-000000000030,0.108,0.081,0.189,1
2026-04-05T17:51:21.6309345Z,00000000-0000-0000-0000-000000000003,0.016,0.103,0.119,28
2026-04-05T17:51:21.7414654Z,00000000-0000-0000-0000-000000000030,0.011,0.074,0.085,2
2026-04-05T17:51:21.8498029Z,00000000-0000-0000-0000-000000000003,0.007,0.108,0.115,3
2026-04-05T17:51:21.9571697Z,00000000-0000-0000-0000-000000000030,0.034,0.076,0.110,2
2026-04-05T17:51:22.1233518Z,00000000-0000-0000-0000-000000000003,0.055,0.092,0.147,3
2026-04-05T17:51:22.2368070Z,00000000-0000-0000-0000-000000000030,0.122,0.073,0.196,2
2026-04-05T17:51:22.3463109Z,00000000-0000-0000-0000-000000000003,0.070,0.106,0.177,3
2026-04-05T17:51:22.4551619Z,00000000-0000-0000-0000-000000000030,0.075,0.102,0.176,2
2026-04-05T17:51:22.5652354Z,00000000-0000-0000-0000-000000000003,0.018,0.083,0.102,3
2026-04-05T17:51:22.6754917Z,00000000-0000-0000-0000-000000000030,0.009,0.096,0.105,3
2026-04-05T17:51:22.7854531Z,00000000-0000-0000-0000-000000000003,0.011,0.086,0.097,3
2026-04-05T17:51:22.8965238Z,00000000-0000-0000-0000-000000000030,0.091,0.118,0.209,2
2026-04-05T17:51:23.0059508Z,00000000-0000-0000-0000-000000000003,0.090,0.118,0.208,3
2026-04-05T17:51:23.1161913Z,00000000-0000-0000-0000-000000000030,0.171,0.256,0.427,2
2026-04-05T17:51:23.2222484Z,00000000-0000-0000-0000-000000000003,0.038,0.092,0.130,2
2026-04-05T17:51:23.3319669Z,00000000-0000-0000-0000-000000000030,0.033,0.077,0.110,2
2026-04-05T17:51:23.4408056Z,00000000-0000-0000-0000-000000000003,0.015,0.140,0.155,3
2026-04-05T17:51:23.5495592Z,00000000-0000-0000-0000-000000000030,0.019,0.223,0.242,3
2026-04-05T17:51:23.6426458Z,00000000-0000-0000-0000-000000000003,0.007,0.071,0.079,4
2026-04-05T17:51:23.6426963Z,00000000-0000-0000-0000-000000000003,0.002,0.017,0.019,5
2026-04-05T17:51:23.6427672Z,00000000-0000-0000-0000-000000000003,0.006,0.021,0.028,6
