Timestamp,RadarId,AssociationMs,KalmanMs,TotalMs,ActiveTrackCount
2026-04-05T18:07:59.0757984Z,00000000-0000-0000-0000-000000000003,2.066,6.081,8.147,1
2026-04-05T18:07:59.0872396Z,00000000-0000-0000-0000-000000000030,0.019,0.431,0.450,1
2026-04-05T18:07:59.0876648Z,00000000-0000-0000-0000-000000000003,0.004,0.109,0.114,2
2026-04-05T18:07:59.0894602Z,00000000-0000-0000-0000-000000000030,0.009,0.408,0.416,2
2026-04-05T18:07:59.0958134Z,00000000-0000-0000-0000-000000000003,0.067,0.088,0.155,3
2026-04-05T18:07:59.1264448Z,00000000-0000-0000-0000-000000000030,0.006,0.100,0.106,3
2026-04-05T18:07:59.1648649Z,00000000-0000-0000-0000-000000000003,3.868,3.618,7.487,3
2026-04-05T18:07:59.1898340Z,00000000-0000-0000-0000-000000000030,0.011,0.148,0.159,4
2026-04-05T18:07:59.2202823Z,00000000-0000-0000-0000-000000000003,0.004,0.120,0.124,3
2026-04-05T18:07:59.2523850Z,00000000-0000-0000-0000-000000000030,0.006,0.103,0.109,4
2026-04-05T18:07:59.2839540Z,00000000-0000-0000-0000-000000000003,0.015,0.125,0.139,3
2026-04-05T18:07:59.3163486Z,00000000-0000-0000-0000-000000000030,0.060,1.629,1.689,3
2026-04-05T18:07:59.3463842Z,00000000-0000-0000-0000-000000000003,0.052,0.087,0.140,3
2026-04-05T18:07:59.3771361Z,00000000-0000-0000-0000-000000000030,0.030,0.053,0.083,3
2026-04-05T18:07:59.4080183Z,00000000-0000-0000-0000-000000000003,0.036,0.068,0.104,3
2026-04-05T18:07:59.4404403Z,00000000-0000-0000-0000-000000000030,0.005,0.073,0.078,3
2026-04-05T18:07:59.4724809Z,00000000-0000-0000-0000-000000000003,0.042,1.454,1.496,2
2026-04-05T18:07:59.5018394Z,00000000-0000-0000-0000-000000000030,0.010,0.101,0.110,3
2026-04-05T18:07:59.5335325Z,00000000-0000-0000-0000-000000000003,0.005,0.087,0.092,2
2026-04-05T18:07:59.5646736Z,00000000-0000-0000-0000-000000000030,0.023,0.094,0.117,4
2026-04-05T18:07:59.5962603Z,00000000-0000-0000-0000-000000000003,0.195,0.088,0.283,2
2026-04-05T18:07:59.6271263Z,00000000-0000-0000-0000-000000000030,0.005,0.075,0.080,4
2026-04-05T18:07:59.6576863Z,00000000-0000-0000-0000-000000000003,0.006,0.085,0.090,3
2026-04-05T18:07:59.6894473Z,00000000-0000-0000-0000-000000000030,0.007,0.111,0.118,4
2026-04-05T18:07:59.7193185Z,00000000-0000-0000-0000-000000000003,0.042,0.072,0.114,3
2026-04-05T18:07:59.7507921Z,00000000-0000-0000-0000-000000000030,0.067,0.088,0.155,3
2026-04-05T18:07:59.7818852Z,00000000-0000-0000-0000-000000000003,0.054,0.094,0.148,2
2026-04-05T18:07:59.8124132Z,00000000-0000-0000-0000-000000000030,0.006,0.092,0.098,3
2026-04-05T18:07:59.8437038Z,00000000-0000-0000-0000-000000000003,0.057,0.085,0.142,2
2026-04-05T18:07:59.8753981Z,00000000-0000-0000-0000-000000000030,0.064,0.097,0.161,3
2026-04-05T18:07:59.9070675Z,00000000-0000-0000-0000-000000000003,0.065,0.092,0.157,2
2026-04-05T18:07:59.9312152Z,00000000-0000-0000-0000-000000000003,0.005,0.087,0.092,3
2026-04-05T18:07:59.9313410Z,00000000-0000-0000-0000-000000000003,0.004,0.020,0.023,4
2026-04-05T18:07:59.9313811Z,00000000-0000-0000-0000-000000000003,0.003,0.011,0.015,5
2026-04-05T18:07:59.9314333Z,00000000-0000-0000-0000-000000000003,0.003,0.020,0.023,6
2026-04-05T18:07:59.9326105Z,00000000-0000-0000-0000-000000000003,0.004,0.076,0.080,7
2026-04-05T18:07:59.9332463Z,00000000-0000-0000-0000-000000000003,0.040,0.527,0.567,7
2026-04-05T18:07:59.9333842Z,00000000-0000-0000-0000-000000000003,0.002,0.048,0.050,8
2026-04-05T18:07:59.9334286Z,00000000-0000-0000-0000-000000000003,0.001,0.020,0.020,9
2026-04-05T18:07:59.9381297Z,00000000-0000-0000-0000-000000000003,0.002,4.675,4.677,10
2026-04-05T18:07:59.9383110Z,00000000-0000-0000-0000-000000000003,0.005,0.074,0.080,11
2026-04-05T18:07:59.9384186Z,00000000-0000-0000-0000-000000000003,0.024,0.029,0.054,12
2026-04-05T18:07:59.9384827Z,00000000-0000-0000-0000-000000000003,0.006,0.028,0.034,13
2026-04-05T18:07:59.9385432Z,00000000-0000-0000-0000-000000000003,0.007,0.022,0.030,14
2026-04-05T18:07:59.9388277Z,00000000-0000-0000-0000-000000000003,0.001,0.235,0.236,15
2026-04-05T18:07:59.9389837Z,00000000-0000-0000-0000-000000000003,0.005,0.066,0.070,16
2026-04-05T18:07:59.9390256Z,00000000-0000-0000-0000-000000000003,0.006,0.020,0.026,17
2026-04-05T18:07:59.9392628Z,00000000-0000-0000-0000-000000000003,0.008,0.036,0.044,18
2026-04-05T18:07:59.9393996Z,00000000-0000-0000-0000-000000000003,0.006,0.037,0.043,19
2026-04-05T18:07:59.9395380Z,00000000-0000-0000-0000-000000000003,0.024,0.066,0.090,19
2026-04-05T18:07:59.9396155Z,00000000-0000-0000-0000-000000000003,0.005,0.032,0.037,20
2026-04-05T18:07:59.9397224Z,00000000-0000-0000-0000-000000000003,0.002,0.086,0.088,21
2026-04-05T18:07:59.9397952Z,00000000-0000-0000-0000-000000000003,0.008,0.035,0.043,22
2026-04-05T18:07:59.9399726Z,00000000-0000-0000-0000-000000000003,0.004,0.121,0.126,23
2026-04-05T18:07:59.9401413Z,00000000-0000-0000-0000-000000000003,0.024,0.043,0.068,23
2026-04-05T18:07:59.9402217Z,00000000-0000-0000-0000-000000000003,0.002,0.027,0.029,24
2026-04-05T18:07:59.9402736Z,00000000-0000-0000-0000-000000000003,0.003,0.015,0.018,25
2026-04-05T18:07:59.9403118Z,00000000-0000-0000-0000-000000000003,0.001,0.027,0.029,26
2026-04-05T18:07:59.9403588Z,00000000-0000-0000-0000-000000000003,0.005,0.023,0.028,27
2026-04-05T18:07:59.9404120Z,00000000-0000-0000-0000-000000000003,0.001,0.019,0.019,28
2026-04-05T18:07:59.9404483Z,00000000-0000-0000-0000-000000000003,0.003,0.022,0.025,29
2026-04-05T18:07:59.9406232Z,00000000-0000-0000-0000-000000000030,0.003,0.024,0.027,3
2026-04-05T18:07:59.9697109Z,00000000-0000-0000-0000-000000000003,0.011,0.108,0.120,30
2026-04-05T18:08:00.0005396Z,00000000-0000-0000-0000-000000000030,0.026,0.108,0.134,3
2026-04-05T18:08:00.0319673Z,00000000-0000-0000-0000-000000000003,0.060,0.084,0.144,29
2026-04-05T18:08:00.0637965Z,00000000-0000-0000-0000-000000000030,0.055,0.092,0.148,3
2026-04-05T18:08:00.0953238Z,00000000-0000-0000-0000-000000000003,0.040,0.091,0.131,28
2026-04-05T18:08:00.1280566Z,00000000-0000-0000-0000-000000000030,0.010,0.191,0.201,3
2026-04-05T18:08:00.1595065Z,00000000-0000-0000-0000-000000000003,0.107,0.248,0.355,3
2026-04-05T18:08:00.1880706Z,00000000-0000-0000-0000-000000000030,0.033,0.079,0.113,3
2026-04-05T18:08:00.2188514Z,00000000-0000-0000-0000-000000000003,0.050,0.081,0.130,3
2026-04-05T18:08:00.2498099Z,00000000-0000-0000-0000-000000000030,0.010,0.097,0.107,4
2026-04-05T18:08:00.2806906Z,00000000-0000-0000-0000-000000000003,0.004,0.072,0.076,3
2026-04-05T18:08:00.3127631Z,00000000-0000-0000-0000-000000000030,0.090,0.115,0.206,3
2026-04-05T18:08:00.3439866Z,00000000-0000-0000-0000-000000000003,0.011,0.113,0.124,4
2026-04-05T18:08:00.3746682Z,00000000-0000-0000-0000-000000000030,0.007,0.102,0.109,3
2026-04-05T18:08:00.4057139Z,00000000-0000-0000-0000-000000000003,0.077,0.091,0.168,4
2026-04-05T18:08:00.4364411Z,00000000-0000-0000-0000-000000000030,0.027,0.135,0.163,3
2026-04-05T18:08:00.4672332Z,00000000-0000-0000-0000-000000000003,0.012,0.110,0.121,5
2026-04-05T18:08:00.4987107Z,00000000-0000-0000-0000-000000000030,0.007,0.083,0.090,4
2026-04-05T18:08:00.5298093Z,00000000-0000-0000-0000-000000000003,0.005,0.081,0.086,5
2026-04-05T18:08:00.5606256Z,00000000-0000-0000-0000-000000000030,0.060,0.076,0.137,3
2026-04-05T18:08:00.5917889Z,00000000-0000-0000-0000-000000000003,0.006,0.100,0.106,5
2026-04-05T18:08:00.6236156Z,00000000-0000-0000-0000-000000000030,0.107,0.179,0.286,2
2026-04-05T18:08:00.6538740Z,00000000-0000-0000-0000-000000000003,0.069,0.093,0.162,4
2026-04-05T18:08:00.6853699Z,00000000-0000-0000-0000-000000000030,0.006,0.106,0.112,3
2026-04-05T18:08:00.7171381Z,00000000-0000-0000-0000-000000000003,0.096,0.261,0.357,2
2026-04-05T18:08:00.7653461Z,00000000-0000-0000-0000-000000000030,0.059,0.085,0.144,3
2026-04-05T18:08:00.8010462Z,00000000-0000-0000-0000-000000000003,0.008,0.096,0.104,2
2026-04-05T18:08:00.8258577Z,00000000-0000-0000-0000-000000000030,0.009,0.087,0.096,3
2026-04-05T18:08:00.8574291Z,00000000-0000-0000-0000-000000000003,0.050,0.075,0.125,2
2026-04-05T18:08:00.8897914Z,00000000-0000-0000-0000-000000000030,0.011,0.075,0.086,3
2026-04-05T18:08:00.9215430Z,00000000-0000-0000-0000-000000000003,0.008,0.119,0.127,3
2026-04-05T18:08:00.9515123Z,00000000-0000-0000-0000-000000000030,0.010,0.089,0.099,4
2026-04-05T18:08:00.9837094Z,00000000-0000-0000-0000-000000000003,0.047,0.092,0.139,3
2026-04-05T18:08:01.0146477Z,00000000-0000-0000-0000-000000000030,0.086,0.106,0.193,3
2026-04-05T18:08:01.0459791Z,00000000-0000-0000-0000-000000000003,0.181,0.082,0.263,2
2026-04-05T18:08:01.0777014Z,00000000-0000-0000-0000-000000000030,0.081,0.098,0.178,2
2026-04-05T18:08:01.1095171Z,00000000-0000-0000-0000-000000000003,0.014,0.094,0.108,3
2026-04-05T18:08:01.1405171Z,00000000-0000-0000-0000-000000000030,0.006,0.077,0.083,3
2026-04-05T18:08:01.1703375Z,00000000-0000-0000-0000-000000000003,0.051,0.116,0.168,2
2026-04-05T18:08:01.2014061Z,00000000-0000-0000-0000-000000000030,0.070,0.064,0.135,3
2026-04-05T18:08:01.2327330Z,00000000-0000-0000-0000-000000000003,0.066,0.076,0.142,2
2026-04-05T18:08:01.2643151Z,00000000-0000-0000-0000-000000000030,0.005,0.075,0.080,3
2026-04-05T18:08:01.2952948Z,00000000-0000-0000-0000-000000000003,0.034,0.062,0.096,2
2026-04-05T18:08:01.3279246Z,00000000-0000-0000-0000-000000000030,0.095,0.127,0.221,3
2026-04-05T18:08:01.3593726Z,00000000-0000-0000-0000-000000000003,0.013,0.172,0.184,2
2026-04-05T18:08:01.3910737Z,00000000-0000-0000-0000-000000000030,0.010,0.171,0.181,3
2026-04-05T18:08:01.4217537Z,00000000-0000-0000-0000-000000000003,0.100,0.117,0.216,2
2026-04-05T18:08:01.4516974Z,00000000-0000-0000-0000-000000000030,0.034,0.047,0.081,2
2026-04-05T18:08:01.4851351Z,00000000-0000-0000-0000-000000000003,0.037,0.083,0.121,2
2026-04-05T18:08:01.5172904Z,00000000-0000-0000-0000-000000000030,0.081,0.168,0.249,2
