Timestamp,Gen0Collections,Gen1Collections,Gen2Collections,SuspectedPauseMs
2026-04-05T17:55:39.6230029Z,0,0,0,6.65
2026-04-05T17:55:39.6546825Z,0,0,0,8.37
2026-04-05T17:55:39.6703495Z,0,0,0,5.37
2026-04-05T17:55:39.6858001Z,0,0,0,5.25
2026-04-05T17:55:39.7018212Z,0,0,0,5.82
2026-04-05T17:55:39.7178694Z,0,0,0,5.88
2026-04-05T17:55:39.7331735Z,0,0,0,5.14
2026-04-05T17:55:39.7485167Z,0,0,0,5.16
2026-04-05T17:55:39.7643619Z,0,0,0,5.68
2026-04-05T17:55:39.7802649Z,0,0,0,5.71
2026-04-05T17:55:39.7959039Z,0,0,0,5.48
2026-04-05T17:55:39.8111928Z,0,0,0,5.12
2026-04-05T17:55:39.8273359Z,0,0,0,5.97
2026-04-05T17:55:39.8577195Z,0,0,0,5.05
2026-04-05T17:55:39.8900956Z,0,0,0,7.34
2026-04-05T17:55:39.9197000Z,0,0,0,5.52
2026-04-05T17:55:39.9354284Z,0,0,0,5.09
2026-04-05T17:55:39.9513412Z,0,0,0,5.77
2026-04-05T17:55:39.9666177Z,0,0,0,5.16
2026-04-05T17:55:39.9827249Z,0,0,0,5.95
2026-04-05T17:55:39.9978751Z,0,0,0,5.04
2026-04-05T17:55:40.0133507Z,0,0,0,5.33
2026-04-05T17:55:40.0296211Z,0,0,0,6.14
2026-04-05T17:55:40.0604318Z,0,0,0,5.71
2026-04-05T17:55:40.0758941Z,0,0,0,5.31
2026-04-05T17:55:40.0916495Z,0,0,0,5.55
2026-04-05T17:55:40.1078563Z,0,0,0,6.03
2026-04-05T17:55:40.1396081Z,0,0,0,6.61
2026-04-05T17:55:40.1705475Z,0,0,0,6.02
2026-04-05T17:55:40.1861878Z,0,0,0,5.34
2026-04-05T17:55:40.2020657Z,0,0,0,5.72
2026-04-05T17:55:40.2336380Z,0,0,0,5.74
2026-04-05T17:55:40.2489894Z,0,0,0,5.20
2026-04-05T17:55:40.2647453Z,0,0,0,5.60
2026-04-05T17:55:40.2802258Z,0,0,0,5.20
2026-04-05T17:55:40.2957380Z,0,0,0,5.36
2026-04-05T17:55:40.3114737Z,0,0,0,5.59
2026-04-05T17:55:40.3272343Z,0,0,0,5.62
2026-04-05T17:55:40.3580504Z,0,0,0,5.72
2026-04-05T17:55:40.3736920Z,0,0,0,5.51
2026-04-05T17:55:40.3892162Z,0,0,0,5.21
2026-04-05T17:55:40.4201487Z,0,0,0,5.58
2026-04-05T17:55:40.4361573Z,0,0,0,5.85
2026-04-05T17:55:40.4515116Z,0,0,0,5.20
2026-04-05T17:55:40.4673301Z,0,0,0,5.62
2026-04-05T17:55:40.4978734Z,0,0,0,5.98
2026-04-05T17:55:40.5131421Z,0,0,0,5.12
2026-04-05T17:55:40.5283314Z,0,0,0,5.02
2026-04-05T17:55:40.5436199Z,0,0,0,5.15
2026-04-05T17:55:40.5594274Z,0,0,0,5.63
2026-04-05T17:55:40.5765226Z,0,0,0,6.88
2026-04-05T17:55:40.6068673Z,0,0,0,5.65
2026-04-05T17:55:40.6229560Z,0,0,0,5.78
2026-04-05T17:55:40.6537644Z,0,0,0,5.66
2026-04-05T17:55:40.6697342Z,0,0,0,5.82
2026-04-05T17:55:40.6854533Z,0,0,0,5.59
2026-04-05T17:55:40.7009105Z,0,0,0,5.31
2026-04-05T17:55:40.7166251Z,0,0,0,5.57
2026-04-05T17:55:40.7320791Z,0,0,0,5.31
2026-04-05T17:55:40.7477399Z,0,0,0,5.50
2026-04-05T17:55:40.7635775Z,0,0,0,5.68
2026-04-05T17:55:40.7787773Z,0,0,0,5.06
2026-04-05T17:55:40.7942644Z,0,0,0,5.36
2026-04-05T17:55:40.8103147Z,0,0,0,5.90
2026-04-05T17:55:40.8260264Z,0,0,0,5.59
2026-04-05T17:55:40.8414108Z,0,0,0,5.25
2026-04-05T17:55:40.8584491Z,0,0,0,6.91
2026-04-05T17:55:40.8893556Z,0,0,0,6.15
2026-04-05T17:55:40.9203631Z,0,0,0,6.11
2026-04-05T17:55:40.9512934Z,0,0,0,6.12
2026-04-05T17:55:40.9674982Z,0,0,0,6.06
2026-04-05T17:55:40.9834005Z,0,0,0,5.78
2026-04-05T17:55:41.0141395Z,0,0,0,6.08
2026-04-05T17:55:41.0301060Z,0,0,0,5.84
2026-04-05T17:55:41.0454952Z,0,0,0,5.28
2026-04-05T17:55:41.0758787Z,0,0,0,5.33
2026-04-05T17:55:41.1070578Z,0,0,0,5.99
2026-04-05T17:55:41.1372804Z,0,0,0,5.13
2026-04-05T17:55:41.1535074Z,0,0,0,6.11
2026-04-05T17:55:41.1689872Z,0,0,0,5.34
2026-04-05T17:55:41.1847531Z,0,0,0,5.66
2026-04-05T17:55:41.2001815Z,0,0,0,5.32
2026-04-05T17:55:41.2153581Z,0,0,0,5.03
2026-04-05T17:55:41.2309185Z,0,0,0,5.45
2026-04-05T17:55:41.2464704Z,0,0,0,5.43
2026-04-05T17:55:41.2621750Z,0,0,0,5.58
2026-04-05T17:55:41.2773436Z,0,0,0,5.04
2026-04-05T17:55:41.2931006Z,0,0,0,5.64
2026-04-05T17:55:41.3085147Z,0,0,0,5.28
2026-04-05T17:55:41.3243677Z,0,0,0,5.73
2026-04-05T17:55:41.3399971Z,0,0,0,5.51
2026-04-05T17:55:41.3552672Z,0,0,0,5.12
2026-04-05T17:55:41.3863929Z,0,0,0,6.01
2026-04-05T17:55:41.4021663Z,0,0,0,5.64
2026-04-05T17:55:41.4181940Z,0,0,0,5.93
2026-04-05T17:55:41.4341306Z,0,0,0,5.84
2026-04-05T17:55:41.4496718Z,0,0,0,5.41
2026-04-05T17:55:41.4802254Z,0,0,0,5.60
2026-04-05T17:55:41.4959337Z,0,0,0,5.59
2026-04-05T17:55:41.5267284Z,0,0,0,5.72
2026-04-05T17:55:41.5421819Z,0,0,0,5.34
2026-04-05T17:55:41.5578357Z,0,0,0,5.55
2026-04-05T17:55:41.5740934Z,0,0,0,6.13
2026-04-05T17:55:41.5899938Z,0,0,0,5.61
2026-04-05T17:55:41.6064359Z,0,0,0,6.12
2026-04-05T17:55:41.6376801Z,0,0,0,6.35
2026-04-05T17:55:41.6544234Z,0,0,0,6.66
2026-04-05T17:55:41.6848720Z,0,0,0,5.87
2026-04-05T17:55:41.7003409Z,0,0,0,5.36
2026-04-05T17:55:41.7157634Z,0,0,0,5.32
2026-04-05T17:55:41.7316187Z,0,0,0,5.76
2026-04-05T17:55:41.7675947Z,0,0,0,25.87
2026-04-05T17:55:41.7895430Z,0,0,0,11.85
2026-04-05T17:55:41.8117932Z,0,0,0,12.09
2026-04-05T17:55:41.8378668Z,0,0,0,6.07
2026-04-05T17:55:41.8688230Z,0,0,0,5.33
2026-04-05T17:55:41.8847976Z,0,0,0,5.84
2026-04-05T17:55:41.8999923Z,0,0,0,5.06
2026-04-05T17:55:41.9155244Z,0,0,0,5.40
2026-04-05T17:55:41.9307812Z,0,0,0,5.12
2026-04-05T17:55:41.9459616Z,0,0,0,5.05
2026-04-05T17:55:41.9614511Z,0,0,0,5.37
2026-04-05T17:55:41.9773705Z,0,0,0,5.81
2026-04-05T17:55:41.9928987Z,0,0,0,5.41
2026-04-05T17:55:42.0082072Z,0,0,0,5.20
2026-04-05T17:55:42.0242431Z,0,0,0,5.92
2026-04-05T17:55:42.0398966Z,0,0,0,5.53
2026-04-05T17:55:42.0555709Z,0,0,0,5.53
2026-04-05T17:55:42.0710068Z,0,0,0,5.24
2026-04-05T17:55:42.0863777Z,0,0,0,5.24
2026-04-05T17:55:42.1017152Z,0,0,0,5.25
2026-04-05T17:55:42.1172700Z,0,0,0,5.45
2026-04-05T17:55:42.1329011Z,0,0,0,5.50
2026-04-05T17:55:42.1485056Z,0,0,0,5.42
2026-04-05T17:55:42.1639871Z,0,0,0,5.31
2026-04-05T17:55:42.1792836Z,0,0,0,5.13
2026-04-05T17:55:42.1950216Z,0,0,0,5.21
2026-04-05T17:55:42.2111007Z,0,0,0,5.91
2026-04-05T17:55:42.2262700Z,0,0,0,5.00
2026-04-05T17:55:42.2417730Z,0,0,0,5.39
2026-04-05T17:55:42.2579152Z,0,0,0,6.04
2026-04-05T17:55:42.2735245Z,0,0,0,5.34
2026-04-05T17:55:42.2898597Z,0,0,0,5.95
2026-04-05T17:55:42.3054224Z,0,0,0,5.40
2026-04-05T17:55:42.3369896Z,0,0,0,6.21
2026-04-05T17:55:42.3680242Z,0,0,0,5.94
2026-04-05T17:55:42.3831980Z,0,0,0,5.08
2026-04-05T17:55:42.3986490Z,0,0,0,5.36
2026-04-05T17:55:42.4144615Z,0,0,0,5.72
2026-04-05T17:55:42.4303943Z,0,0,0,5.79
2026-04-05T17:55:42.4456861Z,0,0,0,5.17
2026-04-05T17:55:42.4609985Z,0,0,0,5.19
2026-04-05T17:55:42.4764059Z,0,0,0,5.33
2026-04-05T17:55:42.4920996Z,0,0,0,5.60
2026-04-05T17:55:42.5074446Z,0,0,0,5.28
2026-04-05T17:55:42.5228063Z,0,0,0,5.27
2026-04-05T17:55:42.5539596Z,0,0,0,6.07
2026-04-05T17:55:42.5693736Z,0,0,0,5.35
2026-04-05T17:55:42.5852667Z,0,0,0,5.80
2026-04-05T17:55:42.6004680Z,0,0,0,5.12
2026-04-05T17:55:42.6160632Z,0,0,0,5.52
2026-04-05T17:55:42.6319629Z,0,0,0,5.83
2026-04-05T17:55:42.6480978Z,0,0,0,6.06
2026-04-05T17:55:42.6638703Z,0,0,0,5.70
2026-04-05T17:55:42.6790186Z,0,0,0,5.08
2026-04-05T17:55:42.6950901Z,0,0,0,6.00
2026-04-05T17:55:42.7104990Z,0,0,0,5.33
2026-04-05T17:55:42.7261288Z,0,0,0,5.56
2026-04-05T17:55:42.7413663Z,0,0,0,5.14
2026-04-05T17:55:42.7568017Z,0,0,0,5.35
2026-04-05T17:55:42.7726977Z,0,0,0,5.82
2026-04-05T17:55:42.7882876Z,0,0,0,5.49
2026-04-05T17:55:42.8039849Z,0,0,0,5.59
2026-04-05T17:55:42.8192491Z,0,0,0,5.18
2026-04-05T17:55:42.8356429Z,0,0,0,6.33
2026-04-05T17:55:42.8515752Z,0,0,0,5.87
2026-04-05T17:55:42.8675713Z,0,0,0,5.90
2026-04-05T17:55:42.8828396Z,0,0,0,5.19
2026-04-05T17:55:42.8981893Z,0,0,0,5.28
2026-04-05T17:55:42.9136453Z,0,0,0,5.39
2026-04-05T17:55:42.9291119Z,0,0,0,5.37
2026-04-05T17:55:42.9449192Z,0,0,0,5.67
2026-04-05T17:55:42.9603126Z,0,0,0,5.29
2026-04-05T17:55:42.9758075Z,0,0,0,5.41
2026-04-05T17:55:42.9919301Z,0,0,0,6.04
2026-04-05T17:55:43.0073490Z,0,0,0,5.34
2026-04-05T17:55:43.0231070Z,0,0,0,5.41
2026-04-05T17:55:43.0387525Z,0,0,0,5.52
2026-04-05T17:55:43.0547771Z,0,0,0,5.80
2026-04-05T17:55:43.0853704Z,0,0,0,5.89
2026-04-05T17:55:43.1010479Z,0,0,0,5.60
2026-04-05T17:55:43.1168090Z,0,0,0,5.68
2026-04-05T17:55:43.1320909Z,0,0,0,5.20
2026-04-05T17:55:43.1479222Z,0,0,0,5.73
2026-04-05T17:55:43.1634915Z,0,0,0,5.50
2026-04-05T17:55:43.1791173Z,0,0,0,5.54
2026-04-05T17:55:43.1946807Z,0,0,0,5.49
2026-04-05T17:55:43.2258371Z,0,0,0,5.30
2026-04-05T17:55:43.2416659Z,0,0,0,5.69
2026-04-05T17:55:43.2577609Z,0,0,0,6.00
2026-04-05T17:55:43.2730394Z,0,0,0,5.21
2026-04-05T17:55:43.2895316Z,0,0,0,6.42
2026-04-05T17:55:43.3056032Z,0,0,0,5.96
2026-04-05T17:55:43.3360105Z,0,0,0,5.66
2026-04-05T17:55:43.3512381Z,0,0,0,5.15
2026-04-05T17:55:43.3672762Z,0,0,0,5.96
2026-04-05T17:55:43.3829390Z,0,0,0,5.59
2026-04-05T17:55:43.3984283Z,0,0,0,5.41
2026-04-05T17:55:43.4144662Z,0,0,0,5.92
2026-04-05T17:55:43.4300560Z,0,0,0,5.45
2026-04-05T17:55:43.4455838Z,0,0,0,5.45
2026-04-05T17:55:43.4691544Z,0,0,0,13.48
2026-04-05T17:55:43.4847577Z,0,0,0,5.49
2026-04-05T17:55:43.5007556Z,0,0,0,5.91
2026-04-05T17:55:43.5158936Z,0,0,0,5.03
2026-04-05T17:55:43.5317575Z,0,0,0,5.77
2026-04-05T17:55:43.5476722Z,0,0,0,5.81
2026-04-05T17:55:43.5778615Z,0,0,0,5.26
2026-04-05T17:55:43.5937186Z,0,0,0,5.75
2026-04-05T17:55:43.6096816Z,0,0,0,5.78
2026-04-05T17:55:43.6412582Z,0,0,0,6.15
2026-04-05T17:55:43.6720578Z,0,0,0,5.69
2026-04-05T17:55:43.6879140Z,0,0,0,5.51
2026-04-05T17:55:43.7180297Z,0,0,0,5.25
2026-04-05T17:55:43.7482463Z,0,0,0,5.06
2026-04-05T17:55:43.7638059Z,0,0,0,5.45
2026-04-05T17:55:43.7949454Z,0,0,0,6.05
2026-04-05T17:55:43.8104973Z,0,0,0,5.45
2026-04-05T17:55:43.8259426Z,0,0,0,5.35
2026-04-05T17:55:43.8414208Z,0,0,0,5.32
2026-04-05T17:55:43.8569099Z,0,0,0,5.34
2026-04-05T17:55:43.8728939Z,0,0,0,5.74
2026-04-05T17:55:43.8890239Z,0,0,0,5.96
2026-04-05T17:55:43.9046678Z,0,0,0,5.24
2026-04-05T17:55:43.9205040Z,0,0,0,5.53
2026-04-05T17:55:43.9359857Z,0,0,0,5.30
2026-04-05T17:55:43.9809101Z,0,0,0,5.08
2026-04-05T17:55:43.9963738Z,0,0,0,5.36
2026-04-05T17:55:44.0121210Z,0,0,0,5.64
2026-04-05T17:55:44.0277622Z,0,0,0,5.54
