Timestamp,FusionMs,FusedTrackCount
2026-04-05T18:22:12.4042319Z,2.184,0
2026-04-05T18:22:12.4095043Z,0.018,0
2026-04-05T18:22:12.4097337Z,0.009,0
2026-04-05T18:22:12.4108614Z,0.023,0
2026-04-05T18:22:12.4110128Z,0.009,0
2026-04-05T18:22:12.4447375Z,0.152,0
2026-04-05T18:22:12.4681817Z,0.054,0
2026-04-05T18:22:12.4975550Z,0.053,0
2026-04-05T18:22:12.5283358Z,0.046,0
2026-04-05T18:22:12.5597023Z,0.043,0
2026-04-05T18:22:12.6010763Z,10.068,0
2026-04-05T18:22:12.6227852Z,0.053,0
2026-04-05T18:22:12.6531231Z,0.036,0
2026-04-05T18:22:12.6838957Z,0.015,0
2026-04-05T18:22:12.7151181Z,0.036,0
2026-04-05T18:22:12.7521413Z,0.022,0
2026-04-05T18:22:12.7779492Z,0.055,0
2026-04-05T18:22:12.8092483Z,0.577,0
2026-04-05T18:22:12.8400049Z,0.682,0
2026-04-05T18:22:12.8720913Z,0.625,0
2026-04-05T18:22:12.9036731Z,0.742,0
2026-04-05T18:22:12.9345053Z,0.057,0
2026-04-05T18:22:12.9660264Z,0.611,0
2026-04-05T18:22:12.9971338Z,1.216,0
2026-04-05T18:22:13.0279604Z,0.967,0
2026-04-05T18:22:13.0586099Z,0.018,0
2026-04-05T18:22:13.0908011Z,0.581,0
2026-04-05T18:22:13.1207450Z,0.028,0
2026-04-05T18:22:13.1525642Z,0.684,0
2026-04-05T18:22:13.1832789Z,0.040,0
2026-04-05T18:22:13.2154079Z,0.784,0
2026-04-05T18:22:13.2465731Z,0.061,0
2026-04-05T18:22:13.2552463Z,0.018,0
2026-04-05T18:22:13.2552966Z,0.010,0
2026-04-05T18:22:13.2553398Z,0.009,0
2026-04-05T18:22:13.2553900Z,0.008,0
2026-04-05T18:22:13.2568653Z,0.031,0
2026-04-05T18:22:13.2575251Z,0.035,0
2026-04-05T18:22:13.2576030Z,0.006,0
2026-04-05T18:22:13.2576427Z,0.005,0
2026-04-05T18:22:13.2636724Z,0.031,0
2026-04-05T18:22:13.2637573Z,0.010,0
2026-04-05T18:22:13.2638433Z,0.018,0
2026-04-05T18:22:13.2639051Z,0.007,0
2026-04-05T18:22:13.2642948Z,0.028,0
2026-04-05T18:22:13.2647340Z,0.020,0
2026-04-05T18:22:13.2648716Z,0.022,0
2026-04-05T18:22:13.2650207Z,0.010,0
2026-04-05T18:22:13.2651393Z,0.010,0
2026-04-05T18:22:13.2653617Z,0.031,0
2026-04-05T18:22:13.2654579Z,0.016,0
2026-04-05T18:22:13.2657130Z,0.010,0
2026-04-05T18:22:13.2773379Z,0.619,0
