Timestamp,Gen0Collections,Gen1Collections,Gen2Collections,SuspectedPauseMs
2026-04-05T18:19:45.8720443Z,0,0,0,5.36
2026-04-05T18:19:45.9034731Z,0,0,0,5.76
2026-04-05T18:19:45.9193874Z,0,0,0,5.63
2026-04-05T18:19:45.9351751Z,0,0,0,5.60
2026-04-05T18:19:45.9506541Z,0,0,0,5.04
2026-04-05T18:19:45.9667120Z,0,0,0,5.89
2026-04-05T18:19:45.9834193Z,0,0,0,6.52
2026-04-05T18:19:46.0131812Z,0,0,0,5.83
2026-04-05T18:19:46.0288320Z,0,0,0,5.48
2026-04-05T18:19:46.0442722Z,0,0,0,5.26
2026-04-05T18:19:46.0600466Z,0,0,0,5.62
2026-04-05T18:19:46.0753985Z,0,0,0,5.19
2026-04-05T18:19:46.0912194Z,0,0,0,5.67
2026-04-05T18:19:46.1074654Z,0,0,0,5.23
2026-04-05T18:19:46.1228335Z,0,0,0,5.20
2026-04-05T18:19:46.1388322Z,0,0,0,5.86
2026-04-05T18:19:46.1543915Z,0,0,0,5.43
2026-04-05T18:19:46.1700315Z,0,0,0,5.51
2026-04-05T18:19:46.1852951Z,0,0,0,5.14
2026-04-05T18:19:46.2159728Z,0,0,0,5.71
2026-04-05T18:19:46.2312157Z,0,0,0,5.10
2026-04-05T18:19:46.2467336Z,0,0,0,5.34
2026-04-05T18:19:46.2624455Z,0,0,0,5.56
2026-04-05T18:19:46.2779814Z,0,0,0,5.29
2026-04-05T18:19:46.2934538Z,0,0,0,5.27
2026-04-05T18:19:46.3086095Z,0,0,0,5.03
2026-04-05T18:19:46.3240117Z,0,0,0,5.25
2026-04-05T18:19:46.3400473Z,0,0,0,5.89
2026-04-05T18:19:46.3558358Z,0,0,0,5.63
2026-04-05T18:19:46.3714281Z,0,0,0,5.46
2026-04-05T18:19:46.3874983Z,0,0,0,5.95
2026-04-05T18:19:46.4032672Z,0,0,0,5.64
2026-04-05T18:19:46.4192415Z,0,0,0,5.84
2026-04-05T18:19:46.4346643Z,0,0,0,5.28
2026-04-05T18:19:46.4503882Z,0,0,0,5.60
2026-04-05T18:19:46.4813467Z,0,0,0,6.02
2026-04-05T18:19:46.4966007Z,0,0,0,5.03
2026-04-05T18:19:46.5119796Z,0,0,0,5.18
2026-04-05T18:19:46.5276138Z,0,0,0,5.48
2026-04-05T18:19:46.5434046Z,0,0,0,5.59
2026-04-05T18:19:46.5589269Z,0,0,0,5.33
2026-04-05T18:19:46.5897019Z,0,0,0,5.51
2026-04-05T18:19:46.6055879Z,0,0,0,5.73
2026-04-05T18:19:46.6212491Z,0,0,0,5.46
2026-04-05T18:19:46.6365346Z,0,0,0,5.13
2026-04-05T18:19:46.6523702Z,0,0,0,5.66
2026-04-05T18:19:46.6679506Z,0,0,0,5.41
2026-04-05T18:19:46.6839524Z,0,0,0,5.85
2026-04-05T18:19:46.6992720Z,0,0,0,5.09
2026-04-05T18:19:46.7152606Z,0,0,0,5.84
2026-04-05T18:19:46.7308879Z,0,0,0,5.47
2026-04-05T18:19:46.7466720Z,0,0,0,5.60
2026-04-05T18:19:46.7777064Z,0,0,0,5.84
2026-04-05T18:19:46.7937163Z,0,0,0,5.61
2026-04-05T18:19:46.8090749Z,0,0,0,5.22
2026-04-05T18:19:46.8249000Z,0,0,0,5.54
2026-04-05T18:19:46.8403158Z,0,0,0,5.28
2026-04-05T18:19:46.8566149Z,0,0,0,6.16
2026-04-05T18:19:46.8725148Z,0,0,0,5.76
2026-04-05T18:19:46.8877158Z,0,0,0,5.07
2026-04-05T18:19:46.9036803Z,0,0,0,5.79
2026-04-05T18:19:46.9348286Z,0,0,0,6.12
2026-04-05T18:19:46.9505880Z,0,0,0,5.62
2026-04-05T18:19:46.9664677Z,0,0,0,5.73
2026-04-05T18:19:46.9823269Z,0,0,0,5.73
2026-04-05T18:19:46.9981391Z,0,0,0,5.68
2026-04-05T18:19:47.0144102Z,0,0,0,6.14
2026-04-05T18:19:47.0306446Z,0,0,0,6.08
2026-04-05T18:19:47.0465561Z,0,0,0,5.65
2026-04-05T18:19:47.0769068Z,0,0,0,5.46
2026-04-05T18:19:47.0929388Z,0,0,0,5.82
2026-04-05T18:19:47.1088016Z,0,0,0,5.67
2026-04-05T18:19:47.1244137Z,0,0,0,5.48
2026-04-05T18:19:47.1397978Z,0,0,0,5.25
2026-04-05T18:19:47.1549605Z,0,0,0,5.04
2026-04-05T18:19:47.1705934Z,0,0,0,5.44
2026-04-05T18:19:47.1860407Z,0,0,0,5.33
2026-04-05T18:19:47.2015490Z,0,0,0,5.23
2026-04-05T18:19:47.2174021Z,0,0,0,5.72
2026-04-05T18:19:47.2332122Z,0,0,0,5.59
2026-04-05T18:19:47.2636502Z,0,0,0,5.58
2026-04-05T18:19:47.2791354Z,0,0,0,5.30
2026-04-05T18:19:47.2950596Z,0,0,0,5.74
2026-04-05T18:19:47.3103058Z,0,0,0,5.12
2026-04-05T18:19:47.3256099Z,0,0,0,5.11
2026-04-05T18:19:47.3415045Z,0,0,0,5.78
2026-04-05T18:19:47.3573140Z,0,0,0,5.66
2026-04-05T18:19:47.3885909Z,0,0,0,5.68
2026-04-05T18:19:47.4194238Z,0,0,0,5.78
2026-04-05T18:19:47.4352852Z,0,0,0,5.74
2026-04-05T18:19:47.4654487Z,0,0,0,6.05
2026-04-05T18:19:47.4815005Z,0,0,0,5.92
2026-04-05T18:19:47.4969470Z,0,0,0,5.32
2026-04-05T18:19:47.5129663Z,0,0,0,5.83
2026-04-05T18:19:47.5286943Z,0,0,0,5.59
2026-04-05T18:19:47.5446733Z,0,0,0,5.79
2026-04-05T18:19:47.5605098Z,0,0,0,5.72
2026-04-05T18:19:47.5761595Z,0,0,0,5.52
2026-04-05T18:19:47.5921193Z,0,0,0,5.79
2026-04-05T18:19:47.6080879Z,0,0,0,5.78
2026-04-05T18:19:47.6234084Z,0,0,0,5.20
2026-04-05T18:19:47.6391076Z,0,0,0,5.58
2026-04-05T18:19:47.6550707Z,0,0,0,5.66
2026-04-05T18:19:47.6703295Z,0,0,0,5.15
2026-04-05T18:19:47.6857905Z,0,0,0,5.34
2026-04-05T18:19:47.7016555Z,0,0,0,5.77
2026-04-05T18:19:47.7169417Z,0,0,0,5.17
2026-04-05T18:19:47.7473215Z,0,0,0,5.27
2026-04-05T18:19:47.7635521Z,0,0,0,5.98
2026-04-05T18:19:47.7796719Z,0,0,0,5.97
2026-04-05T18:19:47.7947923Z,0,0,0,5.00
2026-04-05T18:19:47.8108230Z,0,0,0,5.92
2026-04-05T18:19:47.8262931Z,0,0,0,5.38
2026-04-05T18:19:47.8419608Z,0,0,0,5.45
2026-04-05T18:19:47.8581405Z,0,0,0,6.05
2026-04-05T18:19:47.8738811Z,0,0,0,5.64
2026-04-05T18:19:47.8891263Z,0,0,0,5.14
2026-04-05T18:19:47.9043827Z,0,0,0,5.13
2026-04-05T18:19:47.9203859Z,0,0,0,5.88
2026-04-05T18:19:47.9363170Z,0,0,0,5.81
2026-04-05T18:19:47.9515725Z,0,0,0,5.13
2026-04-05T18:19:47.9668208Z,0,0,0,5.12
2026-04-05T18:19:47.9827434Z,0,0,0,5.80
2026-04-05T18:19:47.9980940Z,0,0,0,5.19
2026-04-05T18:19:48.0145009Z,0,0,0,6.24
2026-04-05T18:19:48.0449047Z,0,0,0,5.10
2026-04-05T18:19:48.0608429Z,0,0,0,5.81
2026-04-05T18:19:48.0913359Z,0,0,0,5.69
2026-04-05T18:19:48.1074259Z,0,0,0,5.97
2026-04-05T18:19:48.1233141Z,0,0,0,5.79
2026-04-05T18:19:48.1386315Z,0,0,0,5.17
2026-04-05T18:19:48.1544807Z,0,0,0,5.70
2026-04-05T18:19:48.1703559Z,0,0,0,5.72
2026-04-05T18:19:48.1858267Z,0,0,0,5.31
2026-04-05T18:19:48.2019523Z,0,0,0,5.97
2026-04-05T18:19:48.2178647Z,0,0,0,5.76
2026-04-05T18:19:48.2337618Z,0,0,0,5.47
2026-04-05T18:19:48.2489408Z,0,0,0,5.01
2026-04-05T18:19:48.2643977Z,0,0,0,5.30
2026-04-05T18:19:48.2800950Z,0,0,0,5.45
2026-04-05T18:19:48.2956702Z,0,0,0,5.12
2026-04-05T18:19:48.3123913Z,0,0,0,6.46
2026-04-05T18:19:48.3284832Z,0,0,0,5.89
2026-04-05T18:19:48.3443933Z,0,0,0,5.74
2026-04-05T18:19:48.3622142Z,0,0,0,7.60
2026-04-05T18:19:48.3778018Z,0,0,0,5.40
2026-04-05T18:19:48.3933575Z,0,0,0,5.37
2026-04-05T18:19:48.4092920Z,0,0,0,5.83
2026-04-05T18:19:48.4247535Z,0,0,0,5.31
