Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T18:05:30.2953981Z,4.5,70.4,3.8,34
2026-04-05T18:05:31.3099776Z,3.5,73.6,5.3,34
2026-04-05T18:05:32.3239376Z,4.6,75.9,6.3,34
2026-04-05T18:05:33.3364867Z,1.9,77.6,7.8,34
2026-04-05T18:05:34.3492118Z,1.7,78.5,8.6,34
2026-04-05T18:05:35.3608502Z,0.4,79.6,9.6,34
2026-04-05T18:05:36.3769228Z,1.2,81.1,11.1,34
2026-04-05T18:05:37.3896917Z,0.0,79.0,12.1,34
2026-04-05T18:05:38.4019859Z,0.2,80.4,13.4,34
2026-04-05T18:05:39.4104947Z,3.7,81.4,14.4,34
2026-04-05T18:05:40.4211944Z,0.0,82.4,15.4,34
2026-04-05T18:05:41.4326270Z,0.6,82.0,16.9,34
2026-04-05T18:05:42.4538355Z,0.4,83.1,17.8,34
2026-04-05T18:05:43.4760851Z,0.4,84.4,19.2,34
2026-04-05T18:05:44.4915810Z,3.1,85.4,20.2,36
2026-04-05T18:05:45.5088160Z,0.8,86.9,21.6,36
2026-04-05T18:05:46.5261482Z,0.0,87.6,22.6,36
2026-04-05T18:05:47.5388054Z,7.9,88.7,23.6,36
2026-04-05T18:05:48.5512800Z,1.5,90.2,25.2,36
2026-04-05T18:05:49.5701743Z,1.3,91.2,26.3,36
2026-04-05T18:05:50.5830082Z,3.5,93.5,27.8,36
2026-04-05T18:05:51.5924032Z,0.2,94.5,28.8,36
2026-04-05T18:05:52.6148775Z,0.6,95.6,29.8,36
2026-04-05T18:05:53.6283889Z,2.1,97.0,31.2,36
2026-04-05T18:05:54.6395500Z,0.0,98.0,32.1,36
2026-04-05T18:05:55.6546595Z,0.4,99.3,33.5,36
2026-04-05T18:05:56.6623607Z,0.0,100.3,34.5,36
2026-04-05T18:05:57.6764352Z,1.3,100.8,35.5,36
2026-04-05T18:05:58.6862881Z,0.8,102.2,36.8,36
2026-04-05T18:05:59.7194935Z,1.1,103.4,37.8,36
2026-04-05T18:06:00.7309109Z,0.2,104.7,39.2,36
2026-04-05T18:06:01.7405407Z,1.4,108.7,40.1,36
2026-04-05T18:06:02.7482841Z,0.4,108.7,41.1,36
2026-04-05T18:06:03.7571073Z,2.7,108.8,42.7,36
2026-04-05T18:06:04.7715751Z,0.4,108.8,43.7,36
2026-04-05T18:06:05.7953320Z,0.4,108.4,45.2,36
2026-04-05T18:06:06.8119241Z,0.2,108.3,46.1,36
2026-04-05T18:06:07.8229686Z,0.2,108.3,47.2,36
2026-04-05T18:06:08.8354756Z,1.5,108.3,48.5,36
2026-04-05T18:06:09.8487984Z,3.7,108.3,49.5,36
2026-04-05T18:06:10.8630100Z,0.6,108.4,51.1,36
2026-04-05T18:06:11.8754471Z,0.0,108.4,52.1,36
2026-04-05T18:06:12.8888438Z,0.2,108.4,53.1,36
2026-04-05T18:06:13.9119749Z,0.2,108.4,54.7,36
2026-04-05T18:06:14.9269636Z,0.2,108.4,55.7,36
2026-04-05T18:06:15.9428258Z,2.5,109.3,57.2,34
2026-04-05T18:06:16.9566952Z,1.3,109.3,58.2,34
2026-04-05T18:06:17.9698342Z,0.0,109.3,59.2,34
2026-04-05T18:06:18.9778084Z,1.0,109.3,60.5,34
2026-04-05T18:06:19.9876935Z,2.1,109.3,61.5,34
2026-04-05T18:06:20.9973981Z,0.0,108.4,62.8,33
2026-04-05T18:06:22.0104980Z,0.0,107.9,63.8,33
2026-04-05T18:06:23.0195008Z,2.9,108.1,64.8,34
2026-04-05T18:06:24.0289569Z,0.0,108.1,66.1,34
2026-04-05T18:06:25.0468690Z,1.9,108.1,67.1,34
2026-04-05T18:06:26.0677682Z,2.1,108.3,68.4,34
2026-04-05T18:06:27.0809909Z,0.6,108.4,69.4,34
2026-04-05T18:06:28.0880893Z,0.0,108.4,69.7,34
