Timestamp,CpuPercent,WorkingSetMb,GcAllocatedMb,ThreadCount
2026-04-05T17:58:08.4813353Z,4.3,70.1,3.8,34
2026-04-05T17:58:09.4946140Z,1.9,73.5,5.8,34
2026-04-05T17:58:10.5047206Z,7.9,76.5,7.1,34
2026-04-05T17:58:11.5148348Z,3.3,78.6,8.6,34
2026-04-05T17:58:12.5272520Z,0.0,79.7,9.6,34
2026-04-05T17:58:13.5391921Z,0.8,81.1,10.8,34
2026-04-05T17:58:14.5452298Z,10.7,82.8,12.6,34
2026-04-05T17:58:15.5580977Z,0.0,79.6,13.7,34
2026-04-05T17:58:16.5725770Z,0.0,80.9,15.5,34
2026-04-05T17:58:17.5857505Z,4.0,82.2,16.8,34
2026-04-05T17:58:18.6007838Z,7.3,83.4,18.0,34
2026-04-05T17:58:19.6166823Z,5.4,85.1,19.5,34
2026-04-05T17:58:20.6433236Z,1.7,86.3,20.7,34
2026-04-05T17:58:21.6555830Z,0.0,87.8,22.1,34
2026-04-05T17:58:22.6659300Z,0.6,89.0,23.3,34
2026-04-05T17:58:23.6713147Z,6.2,90.0,24.5,34
2026-04-05T17:58:24.6854984Z,0.8,91.3,26.3,35
2026-04-05T17:58:25.6990844Z,0.0,92.7,27.6,35
2026-04-05T17:58:26.7147184Z,0.2,94.4,29.4,35
2026-04-05T17:58:27.7304743Z,1.5,95.4,30.5,35
2026-04-05T17:58:28.7391899Z,3.7,96.6,31.7,35
2026-04-05T17:58:29.7495330Z,1.2,98.9,33.2,35
2026-04-05T17:58:30.7616338Z,1.0,100.1,34.3,35
2026-04-05T17:58:31.7749579Z,0.2,101.6,35.7,35
2026-04-05T17:58:32.7944531Z,3.4,102.6,36.7,35
2026-04-05T17:58:33.8048224Z,3.5,103.8,37.9,35
2026-04-05T17:58:34.8157620Z,3.5,107.3,39.3,35
2026-04-05T17:58:35.8308048Z,0.2,107.3,40.5,35
2026-04-05T17:58:36.8389208Z,0.2,107.3,42.2,35
2026-04-05T17:58:37.8506960Z,3.7,107.5,43.5,35
2026-04-05T17:58:38.8620585Z,3.5,107.4,44.6,35
2026-04-05T17:58:39.8855768Z,0.6,107.7,46.3,36
2026-04-05T17:58:40.8978708Z,6.6,107.7,47.7,36
2026-04-05T17:58:41.9068561Z,2.5,107.8,49.6,36
2026-04-05T17:58:42.9233184Z,0.0,107.8,51.0,36
2026-04-05T17:58:43.9346057Z,0.2,107.8,52.5,36
2026-04-05T17:58:44.9507622Z,0.0,107.4,53.7,36
2026-04-05T17:58:45.9625168Z,1.4,107.4,54.8,36
2026-04-05T17:58:46.9834194Z,0.0,107.5,56.4,36
2026-04-05T17:58:47.9905440Z,1.2,107.4,57.7,35
2026-04-05T17:58:49.0055460Z,2.7,107.4,59.2,36
2026-04-05T17:58:50.0109941Z,2.9,107.4,60.4,36
2026-04-05T17:58:51.0249494Z,3.7,107.4,61.5,36
2026-04-05T17:58:52.0384359Z,6.9,107.4,63.1,36
2026-04-05T17:58:53.0562283Z,0.4,107.4,64.3,36
2026-04-05T17:58:54.0705572Z,8.3,108.4,65.8,36
2026-04-05T17:58:55.0836486Z,6.7,108.4,67.1,36
2026-04-05T17:58:56.0924158Z,0.2,108.4,68.3,36
2026-04-05T17:58:57.1042845Z,0.0,108.4,69.6,36
2026-04-05T17:58:58.1129587Z,2.5,108.4,70.8,36
2026-04-05T17:58:59.1325454Z,3.6,108.3,72.6,35
2026-04-05T17:59:00.1516749Z,8.6,107.2,73.8,35
2026-04-05T17:59:01.1658223Z,0.0,107.1,75.0,35
2026-04-05T17:59:02.1777505Z,5.8,107.4,76.4,35
2026-04-05T17:59:03.1933248Z,2.1,107.7,77.5,34
2026-04-05T17:59:04.2154326Z,1.3,108.7,79.2,35
2026-04-05T17:59:05.2249853Z,6.6,108.7,80.4,35
2026-04-05T17:59:06.2382258Z,2.9,108.7,81.1,35
